"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-299-5p","2/63",0.0368478797059371,0.269618631994662,0,0,6.92117195674922,22.8464924066087,"EIF1AD;POLE3","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.0741227011346479,0.343160653401148,0,0,13.9571929824561,36.3170828061569,"EIF1AD","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","3/254",0.123179514237526,0.409012483340228,0,0,2.52576789615731,5.28924217963607,"RPL22;DDX21;HDGF","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","3/261",0.130639908987747,0.419982664150723,0,0,2.45636409102276,4.99946369256581,"DNMT1;RPL22;HDGF","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","3/264",0.133885655538107,0.428205721337229,0,0,2.42775923866024,4.88166340547194,"DNMT1;RPL22;HDGF","miRTarBase_2017","DOWN"
"hsa-miR-2909","1/43",0.187073446888762,0.480496867008807,0,0,4.97794486215539,8.34429986315675,"POLE3","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.289808429357597,0.522890455525803,0,0,2.98255639097744,3.69400096498612,"HDGF","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","2/258",0.351953272837902,0.537820158395294,0,0,1.63297872340426,1.70524923384746,"SET;PHGDH","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","1/146",0.505916646990971,0.610518882129088,0,0,1.43441016333938,0.977383206000561,"RANGAP1","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","1/146",0.505916646990971,0.610518882129088,0,0,1.43441016333938,0.977383206000561,"RANGAP1","miRTarBase_2017","DOWN"
"hsa-miR-298","1/165",0.549404920195586,0.638348086981703,0,0,1.26700898587933,0.758836451391566,"LLPH","miRTarBase_2017","DOWN"
"hsa-miR-297","1/190",0.6009032573428,0.665697847868685,0,0,1.09802283486494,0.559246447201728,"CBX1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","1/341",0.808884246136773,0.822594148613668,0,0,0.605696594427245,0.128467917458398,"LMNB1","miRTarBase_2017","DOWN"
"hsa-miR-2964a-5p","7/1825",0.784071048971707,0.999942191894438,0,0,0.782450155127872,0.190335412509938,"ISY1;UBL4A;POLDIP2;GPATCH4;PGLS;MEA1;KNSTRN","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","6/1605",0.792250614380693,0.999942191894438,0,0,0.763185324160934,0.177728694084447,"ISY1;UQCRQ;COTL1;MYH9;PDAP1;FKBP4","TargetScan_microRNA_2017","DOWN"
"mmu-miR-293","1/382",0.843669532681388,0.999942191894438,0,0,0.539383892802873,0.0916922466297995,"LGALS3","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","6/1950",0.916142227827125,0.999942191894438,0,0,0.615912208504801,0.0539438428773841,"EIF1AD;MRPS25;EXOSC8;KIF11;RANGAP1;FKBP4","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","5/1760",0.93273371006422,0.999942191894438,0,0,0.568203875896184,0.0395671788706946,"ISY1;NARS;CLUH;PDAP1;LMNB1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","5/1955",0.964078870513449,0.999942191894438,0,0,0.50588898281206,0.0185065176976561,"EIF1AD;GPATCH4;HDGF;CENPA;OTUB1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","5/1955",0.964078870513449,0.999942191894438,0,0,0.50588898281206,0.0185065176976561,"EIF1AD;GPATCH4;HDGF;CENPA;OTUB1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","5/1955",0.964078870513449,0.999942191894438,0,0,0.50588898281206,0.0185065176976561,"EIF1AD;GPATCH4;HDGF;CENPA;OTUB1","TargetScan_microRNA_2017","DOWN"
