"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Myo6",620.859573172827,-0.000913540583663062,0.00545228048352898,5.4555945302612e-07,0.00561380677163877
"Nfkbia",1017.71173033811,0.000889167344270624,0.0054508933575085,5.24845261833038e-05,0.270032887213098
"Mrpl15",536.057033464345,1.78993332063716e-05,0.0054525943214728,0.917471981720998,0.999809967322765
"Lypla1",294.442271115615,7.42486807950732e-05,0.00545372704989866,0.574677634967531,0.999809967322765
"Tcea1",924.280304399796,0.000111360073219539,0.0054511016217587,0.603900081084652,0.999809967322765
"Atp6v1h",224.30475857022,2.07874989726906e-05,0.00545410158770793,0.857613941014513,0.999809967322765
"4732440D04Rik",40.2849292037691,3.323083719828e-05,0.0054550957015882,0.513403579061068,0.999809967322765
"Rb1cc1",382.579962170339,8.56127236810745e-05,0.00545333158058749,0.56214098724984,0.999809967322765
"Pcmtd1",246.585630430106,4.87621039224837e-05,0.00545396855359866,0.689289516267224,0.999809967322765
"Rrs1",342.467057742928,-4.60351073838907e-06,0.00545348999142214,0.97408903088599,0.999809967322765
"Mybl1",98.4353916164698,-2.48900205616623e-05,0.0054547908688457,0.746118084159239,0.999809967322765
"Vcpip1",239.721769655247,-4.47226560179693e-05,0.00545400308337538,0.710319860246442,0.999809967322765
"Sgk3",91.0537383535759,7.1128820131495e-05,0.00545482185357172,0.340659475072247,0.999809967322765
"Snhg6",247.133750589298,8.75741199934062e-07,0.00545396741346188,0.994273196565448,0.999809967322765
"Cops5",401.357957478498,-5.71317142591069e-05,0.00545320819228325,0.707336764087782,0.999809967322765
"Cspp1",360.346023675188,-5.00307009762921e-05,0.00545340529160231,0.729976032681584,0.999809967322765
"Arfgef1",757.947809695466,5.47482434703347e-05,0.0054516608876421,0.784268818225694,0.999809967322765
"Ncoa2",815.125762416263,7.43679066784703e-05,0.00545148324694503,0.716456479690796,0.999809967322765
"Tram1",917.61561725139,0.000149936889208746,0.00545105910452795,0.487027855584649,0.999809967322765
"Lactb2",147.801123868497,-5.64622625407989e-05,0.00545451613779412,0.549636739731134,0.999809967322765
"Terf1",427.558616957108,5.83950225956483e-05,0.0054531073611519,0.707696769116487,0.999809967322765
"Rpl7",11221.8330505118,-3.67174122675164e-05,0.00544010846963407,0.927964825106132,0.999809967322765
"Rdh10",48.6060500971393,-1.48134346175731e-05,0.00545506185396064,0.785219035497169,0.999809967322765
"Stau2",115.399011823803,-1.63656324125611e-05,0.00545477355761523,0.834011992111321,0.999809967322765
"Ube2w",250.152542537475,5.66597121641736e-05,0.00545395094751568,0.644362766320316,0.999809967322765
"Eloc",1091.23682472476,8.60861931509041e-05,0.00545057538717101,0.705230520074976,0.999809967322765
"Tmem70",174.144175397873,7.63111374186077e-05,0.00545440150051803,0.448903247322125,0.999809967322765
"Ly96",23.4750850440393,4.86238087076794e-07,0.00545519202886012,0.990096668536199,0.999809967322765
"Mcm3",1001.16316848827,-0.000122087085529623,0.0054509290453388,0.577158201363319,0.999809967322765
"Paqr8",14.7819517704919,-3.50101525812486e-06,0.00545524551014677,0.909618301911203,0.999809967322765
"Tram2",44.0916073324423,-5.52416532531117e-05,0.00545508343994298,0.28942936912225,0.999809967322765
"Tmem14a",12.6525302217912,-8.54242977954499e-06,0.00545525628537,0.767325964142057,0.999809967322765
"Kcnq5",1601.84900235239,-0.000121683464777895,0.00544931571063551,0.634379704832291,0.999809967322765
"Ogfrl1",67.722364855789,1.13567050585663e-05,0.00545495382870527,0.859779656912406,0.999809967322765
"Smap1",608.643202438804,-7.96094730596535e-05,0.0054523398328114,0.659319178578386,0.999809967322765
"Sdhaf4",161.845693236877,-4.35424731643096e-05,0.00545442212328529,0.662154328965429,0.999809967322765
"Lmbrd1",139.732190402706,6.25883116061147e-05,0.00545454262591184,0.500157809708511,0.999809967322765
"Phf3",746.741935562786,6.56261679063394e-05,0.00545170946510432,0.741141141713836,0.999809967322765
"Prim2",318.456289966273,-4.03218647246779e-05,0.00545377323157781,0.757145565054156,0.999809967322765
"Rab23",45.5825103173704,7.99273155988378e-06,0.00545506444849757,0.882538207705684,0.999809967322765
"Bag2",22.557475593677,4.65312665591417e-05,0.00545520325416289,0.215624610737531,0.999809967322765
"Zfp451",232.987074373586,-1.33030008652581e-05,0.00545404899299065,0.910474564083729,0.999809967322765
"Dst",254.382296494618,-3.29064673562863e-05,0.00545393329731369,0.789935365795854,0.999809967322765
"Gm37233",20.1041815269371,-1.85370949393473e-05,0.00545521404985742,0.606381199425298,0.999809967322765
"Ccdc115",232.343091045312,3.79195638083215e-05,0.00545405854846157,0.74767725292628,0.999809967322765
