"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9"
"St18",0.0123137755651329,0.00236199458062086,0.0131305399789671,0.00344357069381656,0.00408803063504847,0.00216964396649565,0.00535501142050872,0.0302510934215779,0.0158366438757999,0.0126730068819671
"Gm57122",0.00134516936717859,0.00128405283638502,0.000611584510746033,0.00088024825939353,0.00173638196861838,0.000731655236140756,0.000377857547704515,0.000988269333524991,0,0.00576811524225678
"Pcmtd1",0.416018538644988,0.296984861238581,0.344924565910498,0.281215057279297,0.258612292393698,0.322999331772102,0.386752916560052,0.358315707982924,0.343973813376248,0.828481257529941
"Gm26901",0.0460871708484832,0.0466066904840874,0.0305038496287184,0.0314450774207132,0.0369269319229919,0.0310303681317094,0.0488054800127757,0.044975657223455,0.0398857967019992,0.0318485549312142
"Gm30414",0.00200889482794791,0.0010959451736659,0.000834069416341466,0.00226981746993431,0.00137737316480784,0.000626241827613037,0,0.00274607737719716,0.0022603922933557,0.00611052157363231
"Sntg1",0.00481829034315796,0.00643218463440442,0.00869830263771778,0.0142064648665106,0.0123788572521074,0.00843112949798496,0.0104523156178866,0.0151019144927587,0.00933603084561444,0.00169244256696149
"Rrs1",0.880748976134663,1.44002201261205,0.896170315623081,1.00511130466925,1.38395256089511,0.995361867484092,1.02294976184045,0.841741210122637,1.05075604331547,0.532680580568326
"Adhfe1",0.0127321548947655,0.0167089698688915,0.00998700714964945,0.0128803381674598,0.0196471305181513,0.0123627755298757,0.0120258588096359,0.0109158523634864,0.0139062304748317,0.00698301544363235
"2610203C22Rik",9.40653900826822e-05,0.000224167423365591,0.000243757712764386,0.000107795286718429,0.000678937844074102,0.000243951288782461,0,0,0,0
"Mybl1",0.0378902605440287,0.126413501374515,0.269475698454147,0.157773308655225,0.0872763187528691,0.178347379146607,0.039769746376957,0.243009110904784,0.0922779341677908,0.0369058884375617
"Vcpip1",0.432004649989537,0.34186095022697,0.317204551247042,0.351262864273676,0.382681426301919,0.345604392236664,0.416621812225214,0.387875399862977,0.310561544854046,0.731225866261673
"1700034P13Rik",0.00614115301404617,0.00274769015905818,0.00458043814054968,0.00310738096510186,0.00497669272942291,0.00213533860214296,0.00516722158292452,0.0101212168973909,0.00253531784367293,0.00528535517818589
"Sgk3",0.368074965748514,0.443912626044563,0.292049013597308,0.31970821524675,0.31148938065827,0.23783529498119,0.271392768573796,0.255639499284554,0.230214922927472,0.471666779239934
"Snhg6",0.572176783179668,0.578606222472819,0.449176102184673,0.52134354851764,0.556776879533791,0.814437779316116,1.02458783065949,0.442314721814275,0.576703619143128,0.605758336932442
"Mcmdc2",0.00309904665252344,0.00406722825390269,0.0026526583692028,0.0029924176358359,0.00466775926870237,0.00302847486248231,0.0072722796791471,0.00645022260592624,0.00306986822753682,0.00348380393042379
"Tcf24",0.000975915090928254,0.000316823829484918,0.00217199001009703,0.000337359606281671,0.000515829304613445,0.000351361702277175,0,0.000878442616391518,0.00256704060619774,0
"Ppp1r42",0.00228406379027347,0.001708098912411,0.00111297670575949,0.000556857856966591,0.00396741327346828,0.00111071644446015,0.0022586286337394,0.00186302109145078,0.000916892789107308,0.00163571726038296
"Gm15818",0.000275885403380416,0.00010270605813738,6.0199464303027e-05,6.92510551021504e-05,0,0,0,0.00030272436794936,0,0
"Cops5",0.958246784354076,0.938088046027448,0.97294211203412,0.885256838505689,0.967816383102083,1.00735007938184,1.02539053935881,0.843652121426114,0.899667707746987,0.727806030290086
"Cspp1",0.483994174704124,0.556847306055185,0.635587303433177,0.641436279192456,0.520098662621931,0.625839527692986,0.528542881049399,0.571978722102643,0.518980427539249,0.552755448313494
"Arfgef1",1.35345515665345,1.35254912380368,1.15623664574882,1.22526686029412,1.27903842510287,1.11919178807847,1.20780682962323,1.38803465500267,1.27615370968494,1.61881802632097
"Cpa6",0.000535587660887546,5.20569144492503e-05,0.000598635822548535,0.000931295930381475,0.000180855945978329,0.000450703161440211,0.000507486182419968,0.000586872858791964,0.000768599866986107,0.000871318006152551
"Prex2",0.000569500263508972,0.000857151707028582,0.000472883145740637,0.00108475865567386,0.000611945363791766,0.000414797807340345,0.00198905588964756,0,0.000487891270503021,0
"A830018L16Rik",0.000680468814273466,0.000248650562679949,0.000330950600637126,0.000130185958285863,0.000518239716787229,0,0,0.000384953225488431,0,0
"Sulf1",0.00079410613382207,0.000809761103968837,0.000943227435006024,0.00063819180364415,0.000532374223862016,0.000751301648552845,0.000716943263113991,0.00276150049344342,0.00223541557509409,0
"Slco5a1",0.00534865782361861,0.00533983153191888,0.00337083130746845,0.00555995940039388,0.00454858504446813,0.00318551313429499,0.0013136896608087,0.00378328591667664,0.00476825427499494,0
"Prdm14",0,0.000104267101952623,0.000216494155295381,9.9613700063428e-05,0,0,0,0,0,0
"Ncoa2",0.947640658865399,1.00808193752783,0.879940721536489,0.932739981377161,0.657091747577544,0.862913569816074,0.90636514393069,1.00713414735154,0.877004849677739,1.96663608205825
"Gm29570",0.0037520938731349,0.0029512286181355,0.00411706482542529,0.00681437204436512,0.0026605304497006,0.00346931545566036,0.00174404756102177,0.00325369811398842,0.00219020436175294,0.00620585832924236
"Tram1",1.70025759794389,1.6084293892551,1.41557935512094,1.50760112914786,1.56587291248665,1.17714430568512,1.2887431066225,1.446366932936,1.90360339440422,1.660421784717
"Gm57152",0.00101704458173883,0.00171361932462283,0.000651022397760007,0.000703586253874771,0.000451165082586051,0.000455656822783958,0.000351881351238464,0.000331112221514341,0.000687365959341891,0.00146247451272543
"Lactb2",0.332386358692641,0.351032217649494,0.242122997869384,0.33748773800977,0.359945556572062,0.222688260861716,0.307144146909979,0.247196676321454,0.299182101114122,0.365469581687739
"Xkr9",6.26453140280856e-05,0.000148812401208002,0,0,0.000127508368533612,0,0.000936779119193433,0,0.000424474611855109,0
"Eya1",4.92108520696148e-05,0.00019837000069822,0.000252569487613243,0,0,0,0,0,0.000427645521035391,0
"Msc",0,4.9564885728949e-05,0,5.59332228913203e-05,0.000164537753804627,0,0,0,0.00284357252439331,0
"Kcnb2",0.000452938215825122,0.000270862079394453,0.000549914868798105,0.000286694761707062,0.00025818034028283,0.000819328109945145,0,0,0,0.00189201083289722
"Terf1",0.371921995301624,0.448562067278142,0.58125194736165,0.904910724511753,0.675197927581116,0.572047988897116,0.357893536507927,1.04646351062144,0.444260397661945,0.555757040782618
"Sbspon",0.000175640860593018,9.54209326503027e-05,0.00020549675675465,0.000359061791525423,0.0006017463481219,0,0,0,0,0
"4930444P10Rik",0.000799169018824701,0.00036060521599422,0.000336019816406622,0.000175627215888153,0.00218941743296355,0.00035911774824553,0.00328339894221733,0.00122105390901252,0,0.00180862766035564
"Rpl7",23.6446997613449,23.4773399917449,22.3532534163448,21.2682557383416,23.3842797929238,24.6510493826695,27.3317653650457,21.6523518470299,23.190348797057,21.4926582470265
"Rdh10",0.0539352584987746,0.0776658444356777,0.0558294394279788,0.0563766513190667,0.0472098884296115,0.0810631147586968,0.0736205980659642,0.0405989774282528,0.0764885557049086,0.0840013926386383
"Stau2",0.0855216398103781,0.0771248079583491,0.0992010812469884,0.0797018235804356,0.049671662807194,0.123831752346226,0.122792390645914,0.124272069830774,0.166659037744817,0.13641837447727
"Gm7568",0.000159430892261158,0,0,0,0,0,0.000453504867014233,0,0.000383106431525644,0
"Ube2w",0.523243042871105,0.44422194799392,0.38577395623485,0.461376247205798,0.350597293026613,0.655596551810894,0.806455235768119,0.427614644454149,0.557116261800658,0.569465912489327
"Eloc",2.10589406879528,2.39341854954744,2.22614436624007,2.28562388606205,2.50430241154644,2.55517419945048,2.44466042296001,2.04876482040642,2.50178419425872,1.50524705418844
"D030040B21Rik",0.00101766858123062,0.000274003945360105,0.000366623772602053,0.000455181694619339,0.000832022761386842,0,0.000290973676484409,0.0012031556874992,0,0.00331307547006885
"Tmem70",0.397504085930342,0.407175627003993,0.404405773226174,0.37347182760856,0.388640502091099,0.364484659679641,0.375943212388082,0.397630464993094,0.440333495403666,0.34699956864655
"Ly96",0.0371395979903162,0.0343639111664158,0.0316624790110121,0.0284815042123686,0.0289743724280075,0.0272347563879221,0.0271114519233294,0.0376864040648615,0.0379372174070789,0.0168888249964006
"Gm28376",9.71121799601345e-05,0,0.000307530433625805,7.80905803565425e-05,0.000155257383750064,0.00040552564856834,0,0,0,0.00194274421946171
"Jph1",0.000728951587543944,0.000684149886872667,0.000791596536634988,0.000774947818482313,0.000272513286522074,0.000165852551774191,0,0.000880973339269006,0,0.000993363734237056
"Gdap1",0,0.000313574856213385,0,0.0002292637881956,0,0,0,0,0,0.00301221332012779
"Gm28153",0.00218223081390131,0.00180885475657574,0.00244685241981174,0.00217479870934431,0.00222587903361506,0.00272750192159656,0.00299105829854168,0.00213034454932475,0.00408166235967224,0
"Gm28756",0,7.80551357750353e-05,0.000160266283803008,0,0.000111910431367151,0.000240494051740371,0,0,0,0
"Defb41",0.000170691101967678,0.000337301809149698,0,0.000256797762250974,0.000283551087673971,0.000236947902501625,0,0,0,0
"Tfap2d",0.000599162717032641,0.000311481108514994,0.000303598066886762,0.000558901577978539,0.000511724803204205,0.000458352374379566,0.000796932355737246,0.000283784043407834,0.000853892840877597,0
"Pkhd1",0.00145496418097307,0.00177943098648685,0.00224640217560262,0.00179555288557318,0.00152584213570228,0.0018253749727978,0.00152688364641789,0.00278136144450488,0.00179997916814711,0.000829271148611858
"4930486I03Rik",6.9029413246605e-05,8.65437606795001e-05,7.20140819216353e-05,0,0,0,0,0,0,0
"Il17f",0.00017242337765943,0.000614158975430958,0.000166170020915396,0.000197798888736371,0.000679672760178278,0,0.0018604097366404,0.000256050984052581,0.000441509661048177,0.00135173202831716
"Mcm3",1.1692904876853,3.01892632684689,2.26821159327266,1.57671338019195,2.25035823778072,1.89972507656947,1.45385895028665,1.43506179809127,1.13932743768676,1.26365189229114
"6720483E21Rik",0,0,0,0,0,0,0,0,0,0
"Paqr8",0.0105471726873446,0.00731943974560995,0.00687313684045386,0.00614703820204191,0.0060776125659079,0.00235872282271611,0.00209884357645784,0.00419295169331958,0.00783683169148391,0.0152953988443462
"Efhc1",0.000278015390061986,0.00023904215489957,0.000194884442718082,0.000152789076053511,0.000259936038103411,0.000682116611917638,0.00224280740272594,0.000262686890229847,0.00103858560281587,0.00240724034695068
"Tram2",0.0281693504365299,0.0725496534396299,0.047214957448567,0.0415263587855596,0.0245915227233561,0.0345336072406162,0.0271032157693163,0.0266136024732453,0.0332820603411744,0.0638485692152395
"Tmem14a",0.0403134843465001,0.0229734430790429,0.0256042561618007,0.0200153517422598,0.0225858954825598,0.0196794854517161,0.0331286284052724,0.0287016238589324,0.0297964095627766,0.0426561603725821
"Gsta3",0.000697696297679122,9.81992457983685e-05,0.000265433211523463,5.15558041416035e-05,0.000520923344585809,0,0.00120528644098687,0.000333511639773011,0.000847613214425631,0
"Gm4956",0.000225521886867038,0,0.000530853234909011,4.7661313672012e-05,0,0.000199428000608654,0.000466353308333687,0.000259360744236693,0.00137527180462854,0
"Khdc1a",0.0137452739424759,0.00482193373062707,0.0164839067758398,0.00475074120366151,0.00794775918226723,0.0173960011888671,0.0165358156505064,0.00300227348574461,0.0172476212007255,0
"Khdc1c",0.000693406570566484,0.0001301552514157,0.000677331588761687,0.000156062583336871,0.000365663622161426,0.000163898583490102,0.000793331255789412,0,0.000386599920963512,0
"Khdc1b",0.000984502063959423,0,0.00197296670736818,0.000443690610704556,0.000497402131402116,0.00856889597641468,0.00442850687426311,0,0.00285849601927606,0
"Kcnq5",2.76673360381782,4.67438507809922,4.03465116496972,3.5309937923517,1.91532961840822,4.05769705621542,3.93655389616477,3.50518899490736,6.7680282298708,1.92392186207447
"Rims1",0.000350100705081721,0.000256964901171282,6.42015229307456e-05,0.000190305115493754,0.000464468312810247,0.000487721765969971,0,0,0.00106756162093314,0
"Gm29506",0.000136351950156628,0,0,6.47392757091544e-05,0.000162400407949825,0,0,0,0,0
"Gm29107",0,0.000140526870086619,0,7.35737464387364e-05,0,0,0,0,0,0
"Ogfrl1",0.152706709827571,0.22490107405664,0.15787841357306,0.162834859316132,0.155704043290422,0.141134138884597,0.130113400600947,0.135074044569087,0.0827721084125887,0.271118542845624
"Gm28822",0.000961704301673759,0,0.000513878129981771,6.17284141137081e-05,0.000649532644222846,0.000239208182642145,0,0.00126621752035052,0,0
"B3gat2",0.00170237965657062,0.00247889880523596,0.00162102052201966,0.00136105164643285,0.00154003346318097,0.00204089863151624,0.00412987105416637,0.00203523095487918,0.00229637774370182,0.00971134392787867
"Smap1",0.723628003884978,0.6634554615996,0.720260635998628,0.686546807089066,0.680042674842743,0.775805068891521,0.867227525012357,0.70761996921651,0.706386602468491,0.815266950483449
"Sdhaf4",0.286039150670133,0.250866735135428,0.345541455495978,0.325041698591691,0.21733325229759,0.27630204191798,0.256733443757716,0.330479454034137,0.252526606618661,0.380411365008128
"Fam135a",0.00871675511145653,0.00719287492908335,0.00569643205480479,0.00757620104934261,0.0035278224042557,0.00882650406180128,0.0118091161668181,0.00742651406843196,0.00984408249386543,0.0145424608021335
"Col19a1",0.000680296455601979,0.000183501520147402,0,6.99394007264829e-05,0.000261840948367371,0,0.000469014333547048,0,0,0
"Lmbrd1",0.227778027682747,0.165050528287709,0.162954130460844,0.13572094514661,0.151884827518695,0.150121210664982,0.172224521701688,0.164379956572418,0.209168379121811,0.250512649087308
"Adgrb3",0.00105856794133566,0.00112664628577427,0.0018221256857283,0.00209859347041799,0.00117781095296368,0.000891718726292002,0.0018493865610881,0.00219199640080192,0.00168363228068059,0.00717083696724075
"Phf3",1.19766141663817,1.2351549664729,1.12866154032988,1.01866993738091,1.1132683162495,1.16098020102007,1.26508913686214,1.32356131309738,1.1174663667126,1.7934527935144
"Ptp4a1",0.00745781825289555,0.00631910250010091,0.00704460045742055,0.00466410670479092,0.00444483241962568,0.00526641121213201,0.00593118022112319,0.00611228018114422,0.00650170283795528,0.00456282266231182
"Ptp4a1.1",0.00339387019787242,0.00347575418692627,0.0035815104382341,0.00345742885643492,0.00373862213741318,0.00464057404825487,0.00179671012514231,0.00426636413083893,0.0016220866405756,0.000491163526117964
"4931428L18Rik",0,0.000206793635130605,9.40878462278672e-05,0.000146262074634514,0.000548781553088554,0,0,0,0,0
"Khdrbs2",0.000270034049157976,0.000343213501197615,0.000373269611916673,0.000318928203255491,0,0,0,0.000322174009597628,0.000674395417995675,0
"Gm37724",0.000224519563243894,0.000171208531217926,7.12993357803788e-05,0,0.000178948818848321,0.00020534125457757,0,0,0,0
"Prim2",0.25084024458587,0.867338589073828,0.77390497719878,0.461224208887081,0.436361971874557,0.645152993811619,0.338752987252896,0.411014510664197,0.412756540893846,0.355933494695537
"Gm57180",0.000692491210781512,0.0011626410490105,0.000635053835690076,0.00123087964855843,0.000148514980149116,0.000525979035918439,0.000355099386991928,0.00112026950219398,0.000182876397756311,0
"Rab23",0.0345182595890069,0.0678037803512741,0.0521453753908889,0.0341717928603315,0.0315702254307813,0.0506410225342019,0.0478747818154473,0.0251162892596377,0.039271301248633,0.0432963539355849
"Bag2",0.0620540560282573,0.160577884814834,0.074377042812243,0.0522455141781974,0.0925316977234133,0.0639848061222202,0.0980642166940621,0.0389608094629758,0.0957008200966531,0.0344209675384999
"Zfp451",0.303926760196607,0.41457895493208,0.345469685080199,0.352213110570167,0.336793747512415,0.378881054210423,0.376346077671169,0.302248950554465,0.332414569634616,0.458962809277824
"Bend6",0.0163864559313809,0.00542609342071466,0.00853169671386893,0.00525979182089624,0.0103243833757791,0.017357216569759,0.0308338420530417,0.0063335463123281,0.00472119045942486,0.0269411666143622
"Dst",0.0728344514076464,0.0335943381197724,0.031134849372665,0.0240996622822288,0.0277014642866078,0.036365720614367,0.0844859238781113,0.043822639438021,0.118344042986211,0.0629465993274639
"Gm26788",0.000947273402883902,0.000397561070697359,0.000289612852410797,0.000595945914634821,0,0.000585529396978097,0.000386463572330136,0,0,0
"Gm37233",0.0429174721982899,0.0195726873792981,0.01743698983065,0.0210127080640094,0.022140669596876,0.0208391139104637,0.0350786715155828,0.0220919132684832,0.0370276629334332,0.0480326874015995
"Ccdc115",0.536264936480247,0.554701883980997,0.486165685463126,0.481779295021843,0.548649393760174,0.424154452033494,0.468551193074559,0.41914643896461,0.663020335204618,0.373312675727205
"Gm28306",0.00072080828558655,0.000826375469814607,0.000136583235161012,0.000631274747446801,0.000776043615684095,0.00120083025747941,0.000344957837528308,0.000558220752886855,0.000424578293978181,0
"Imp4",0.577981716300444,0.723922877264994,0.618820516097121,0.608883822350244,0.745579901053513,0.676603832162963,0.671024051113975,0.53777231456769,0.759476563287174,0.350169870760989
"Ptpn18",2.94111222588919,3.20965207915332,2.61513927308983,3.04583052439693,3.18411536861618,2.32115897784667,2.50039462431505,2.96831927242382,2.32627523132978,3.99718902695831
"Gm28417",0.0430386722108036,0.0422869247593476,0.042120243111518,0.0491831168644841,0.0451864122713773,0.0361492098091454,0.0350727795762465,0.0628733643023485,0.0394271998512043,0.0465297776857208
"4930568A12Rik",0.00684593425213875,0.00400924921579272,0.00346722603074822,0.00578737433179721,0.00587830235582938,0.0119218849673016,0.00871251684260271,0.00525876170138457,0.00327360066336629,0.00733893418218759
"Prss39",0.000172762158727951,0.000239836396487806,6.90238647803715e-05,7.07512625173664e-05,0.000341612207736142,0,0,0,0,0
"Arhgef4",0.0216324611463117,0.0172970407868273,0.0137395786768393,0.0137973185644557,0.0167459692096821,0.014236053561086,0.015988751483824,0.0132043934186044,0.0220404936566816,0.0428043351262867
"Gm38336",0.00157797191283441,0.00179260267814912,0.0015367734919812,0.00191629972316697,0.00235372049106742,0.00277794426756908,0.00267416296514536,0.0022289160380013,0.00139071142055338,0.00119249064789209
"Fam168b",0.366020076009344,0.395570468704566,0.401451249967818,0.408789664241146,0.409426929319846,0.418012639427501,0.423765867187845,0.378048391461328,0.333301983321358,0.458736917283544
"Plekhb2",0.193747349262734,0.149034993301208,0.149539900015916,0.125198507912571,0.151000210460477,0.140940551300367,0.184276771437006,0.157281265881176,0.201662017647546,0.183568325015844
"Gm37068",0.000241428999066655,0.000763269710486435,0.000511386704827676,0.000489825945754506,0.00021914758165165,0,0,0.000330206508839182,0.000477414703895465,0.0181702650925032
"Hs6st1",0.0371733038715021,0.0561155285642191,0.0268544651839233,0.0337900823771485,0.0368801497650159,0.0331761881337874,0.0461210768356679,0.0229103984823058,0.0467605144804802,0.0851124020556025
"Gm33280",0.000864623249056092,0.000695491957723872,0.000735720904264595,0.000494025288848261,0.000690767764614838,0.000720279062897033,0.00101985216833499,0.000842778846514742,0.00201334460471895,0.0012019548593833
"Uggt1",0.940293465613526,0.943730191839929,0.866966481310609,0.888891467461577,0.933877467184181,0.812492855860148,0.862007191085369,0.957801984869716,0.86624429833366,1.28651152257877
"Neurl3",0.231548701751728,0.0850731981302101,0.117163725960149,0.0938839828495466,0.0935362412227798,0.1036454102883,0.240574108569707,0.150171063828162,0.0938841420141256,0.399126192587917
"Arid5a",0.59524072683209,0.511679417729468,0.531190327887432,0.454430793120829,0.417061173693193,0.784670301610918,0.871307000441108,0.492376290088908,0.31067710293914,1.17092636575198
"4930403P22Rik",0.00175393801783963,0.00150435608913748,0.00103905934650854,0.0014362653440526,0.00246409575936471,0.00187044106590636,0.00186639415874193,0.000808257864674704,0.000272390610314316,0.0057618695293621
"Kansl3",0.21160402959345,0.271319938014438,0.244865561096484,0.246774774979838,0.269625624593081,0.306536430348591,0.268889145328896,0.231426751620865,0.23650472200641,0.325878528939548
"Fer1l5",0.000718654081310093,0.000476291761499298,0.000194080611748928,0.000192225122889972,0.00065969735717269,0.000241786395259826,0,0,0,0
"Lman2l",0.0681697421413769,0.0566637181873848,0.0609416921320916,0.0615497476010487,0.0665502353965123,0.0709818651634937,0.0810122296627728,0.0635003300721248,0.0649559519389653,0.0699640575600864
"Cnnm4",0.0397710779014268,0.0655891295734357,0.0576905819368852,0.0597665490799531,0.0679157017912807,0.0847706162669017,0.0638412432960762,0.048093576844563,0.0399702487585725,0.0404014706635316
"Cnnm3",0.0811654099583753,0.144673287267168,0.0786656023334971,0.0812151088377833,0.0956582993013195,0.0830116557437292,0.0888678699142014,0.0866083621712609,0.0980411138741207,0.128097935438322
"Gm38033",0.000457264435427328,0.000357416374258697,5.64583493404516e-05,0.000145216831592876,0.000425003855239034,0,0.000434691890388093,0,0.000472483416304571,0
"Ankrd23",0.0295057986886404,0.02063458780624,0.0167296997192294,0.0241120305896715,0.0251352196505732,0.0167754433963158,0.0234458816904793,0.01960850845642,0.0295549494166807,0.0420609414633133
"Ankrd39",0.180109266348849,0.177271685996273,0.149482989429466,0.162891660811638,0.165937867950584,0.158505677592257,0.185162756892621,0.158706365671031,0.198076864048095,0.135488701336638
"Sema4c",0.00285202008169257,0.0017476597025167,0.00108828870519608,0.00167326642219904,0.00073081174518359,0.000584625504444011,0.00376300208500662,0.00658414668094414,0.0083579523718493,0.00151759622470622
"D430040D24Rik",7.43584610377317e-05,0,0.000341924776277911,0,0,0,0,0,0.00087557720433619,0
"Fam178b",0.000238629536122362,0.000825179030128109,0.000167231398209598,7.37964485547689e-05,0.00029593695326044,0.00199009957756139,0.000750072757057435,0.000360871836042645,0.00145499603326837,0.00276134318359674
"Cox5b",4.24664618003251,4.53789195112615,4.48688999989781,4.47920603603526,4.51066727000531,4.00485955811817,3.79377907869781,4.06436605770144,4.08464324421723,3.39079724217809
"Actr1b",0.17452790900294,0.197856721148601,0.18947955802219,0.166801331641158,0.186993226505544,0.142023008555982,0.119347917445408,0.155142586656112,0.192477893309889,0.136545708105645
"4933424G06Rik",0.00463988826979041,0.00287868038743121,0.00304946818667062,0.00317078852882341,0.0037111052610718,0.00390726507190889,0.00454847349855977,0.0023450739540227,0.0052473571867366,0.00269557307644184
"Zap70",0.630299319863578,0.517298866646717,0.526759734583118,0.573617723699022,0.563780161519365,0.457953748522209,0.510909114801462,0.578812920083057,0.807729672145956,0.663239709420207
"Tmem131",0.619722329839755,0.54430165013318,0.544188214292578,0.537414937190689,0.509850323025067,0.545502490898348,0.613397103067527,0.669425196642812,0.665731216350048,0.83218743066218
"Gm38115",0.0155233574871905,0.0161730628235251,0.01427330876752,0.0160861903735268,0.0167223869239935,0.0158351095308333,0.0142200707971042,0.0227583779574233,0.0187030325995286,0.0180147492931915
"Vwa3b",0.000979000493569854,0.000393952740950363,0.000967382841915932,0.00221800080899068,0.00120613297809666,0.000705801663716885,0.00078403393298862,0.0010439471118554,0.000638988700698907,0.010355484015636
"Cnga3",0.000230687855959861,0.000348293377388613,0.000125279978693332,0,9.48591330017533e-05,0,0.000507486182419968,0.000675430941177747,0,0
"Inpp4a",0.0510138248922039,0.0319703542453074,0.0354862198558291,0.0605664556468136,0.0458802340448343,0.0418336463535691,0.0446235438606421,0.0503513816035466,0.0739559847378267,0.166372933278023
"Coa5",0.362587077676319,0.36840340601119,0.313610850724857,0.315113797295476,0.340043211040538,0.322602358630779,0.380706296916344,0.330848811692739,0.363453435460401,0.329665034384966
"Unc50",0.362889888025295,0.335456280512019,0.399277084966881,0.389246077781108,0.338908762173309,0.365219175465274,0.355678699681995,0.359235682423404,0.340769017049065,0.412888147307367
"Mgat4a",0.903055436508026,0.6036801088494,0.705025531545518,0.64093806648807,0.556620333052945,0.573966175984631,0.638177136057394,0.752697265017635,0.68334857499161,0.890086309878389
"Cracdl",0.107079002659781,0.0607897322820998,0.0711416204334214,0.065578101811038,0.0657834375362047,0.0436184479489041,0.0496907883833297,0.0866981173403245,0.0551254975983824,0.0974787487193083
"4930556I23Rik",0.000860264143144653,0.000557328006789778,0.000479710090143531,0.000528813576926346,0.00089888629264253,0.000701984310972614,0.000496148153807912,0.00083403397665826,0.0010169932140065,0
"Tsga10",0.014920504890176,0.00922466224454068,0.0238724876966085,0.0239197598799463,0.00810147193097687,0.0312362734676443,0.0167684158940794,0.0135207380870379,0.00783010572346869,0.0265295232578469
"Gm26805",0.000228915608781135,7.89273258651666e-05,0.00066959234324014,0.00025468509677981,0.00112502396085326,0.000200785795288441,0.000342114266164899,0.000781676993528033,0.000487605102670374,0
"Lipt1",0.0285873732934247,0.0358221057265036,0.0211754920075461,0.0304002148550469,0.0329489101623131,0.0267061954452162,0.0333284371679986,0.0227417078210383,0.0263051706737277,0.0329127013788299
"Mitd1",0.777011034274149,0.773762912535113,0.706514319968459,0.834863098729518,0.839277017446073,0.652366905236719,0.694835518169302,0.815362168594655,0.470963103264874,1.22180172097422
"Mrpl30",1.9803885512347,2.15070231158129,1.85259376590727,1.93202320123701,2.17584002513286,1.8887305680162,1.95874408010265,1.76220510132894,1.70101919814731,1.73877924314924
"Gm15457",0.00016231134840702,8.07315179721276e-05,0.000197958792382019,0.000453650090885136,0.000250014558362875,0,0.000398433360028369,0,0,0
"Txndc9",1.05161175742377,0.98163152117427,1.06137679352962,1.20020610843195,0.764404947866384,1.1532846122005,1.03146359510888,1.06969441958986,1.16109423054818,0.88030575883955
"Eif5b",2.62832306902625,2.96977828611492,2.34117678749016,2.44393773016607,2.86453837909619,2.10066551680255,2.33285925810599,2.24566742340055,2.63618318017426,2.0925849424476
"Rev1",0.316754030313474,0.543211693117591,0.368388080583876,0.300781771281122,0.324585114690199,0.299497834729036,0.327125365283235,0.443262945967275,0.330363376616027,0.467565927707858
"Gm37062",8.35653092390257e-05,0.000332321364147796,0.000282771491568031,0,0.000240496427255193,0.000304839943787514,0,0.00028496460084239,0,0.00190940120414478
"Gm5099",0.00042781865380973,8.80175015408344e-05,0.000288618318115861,0.000107960921470793,0.000497185148552776,0.000605829058863848,0.000364990278483933,0,0,0
