"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.3781823732663,0.454,0.052,0,"0","Pif1"
0,2.74770712537793,0.982,0.428,0,"0","Cenpf"
0,2.61190901118976,0.435,0.079,0,"0","Fam83d"
0,2.57147850224664,0.708,0.178,0,"0","Cdc25b"
0,2.4438866241102,0.994,0.725,0,"0","Ube2c"
0,2.43985833628163,0.61,0.138,0,"0","Depdc1b"
0,2.39310053791421,0.849,0.243,0,"0","Prr11"
0,2.34634882927509,0.518,0.117,0,"0","Hyls1"
0,2.33680142309364,0.91,0.34,0,"0","Aurka"
0,2.27378179114802,0.996,0.489,0,"0","Nusap1"
0,2.26218666068019,0.288,0.066,0,"0","Tnfaip8l1"
0,2.25779376954411,0.57,0.15,0,"0","Gas2l3"
0,2.212152565439,0.992,0.537,0,"0","Prc1"
0,2.15586431148254,0.524,0.13,0,"0","Sapcd2"
0,2.14897856696463,0.964,0.425,0,"0","Plk1"
0,2.11180829134356,0.592,0.166,0,"0","Troap"
0,2.10801025918829,0.592,0.159,0,"0","Cdc25c"
0,2.09238104390825,0.792,0.279,0,"0","Pimreg"
0,2.08332877694812,0.915,0.385,0,"0","Aspm"
0,2.04467916983872,0.594,0.181,0,"0","Mxd3"
1.51004448618936e-122,2.35133792761152,0.272,0.138,3.35184574599451e-118,"1","Il10"
1.51164210054488e-193,2.27122223635625,0.422,0.232,3.35539197057948e-189,"1","Il24"
0,1.8814502292853,0.38,0.116,0,"1","Mxd4"
1.3304280185658e-207,1.87143112888026,0.381,0.186,2.9531510728105e-203,"1","Havcr2"
1.39023146826787e-130,1.84828740189114,0.632,0.482,3.08589679011419e-126,"1","Spp1"
4.91589140811148e-116,1.77818734513547,0.269,0.136,1.0911804158585e-111,"1","Cysltr1"
1.86205712375985e-139,1.77788940451654,0.295,0.146,4.13320819760974e-135,"1","Tent5a"
9.50964354725568e-128,1.57315728228597,0.297,0.149,2.11085557818434e-123,"1","Maf"
3.08927423466714e-158,1.51336763258914,0.377,0.206,6.85726201869064e-154,"1","Ltb4r1"
0,1.49144780141495,0.78,0.492,0,"1","Kdm5b"
1.0361105374448e-121,1.41425233872606,0.298,0.158,2.29985455996622e-117,"1","Pak6"
4.00538535593379e-215,1.41143648075918,0.538,0.329,8.89075387456624e-211,"1","Adamts6"
1.32391063650454e-246,1.40956969496291,0.509,0.279,2.93868443984913e-242,"1","Gm17767"
8.72936852464546e-89,1.39019208143551,0.278,0.159,1.93765793141555e-84,"1","Tnfrsf8"
1.13336295309436e-24,1.38848079273324,0.359,0.298,2.51572574698355e-20,"1","Gzmc"
3.36246135366237e-149,1.33157212090851,0.475,0.307,7.46365546672437e-145,"1","Srgap3"
4.45754537058677e-249,1.30299252323403,0.629,0.416,9.89441345909145e-245,"1","Lilrb4a"
0,1.28017414094865,0.56,0.266,0,"1","Serpine2"
3.76574813059195e-77,1.26745263213322,0.592,0.49,8.35883112547496e-73,"1","Prf1"
7.24267617636734e-130,1.26327431953185,0.334,0.184,1.60765683086826e-125,"1","Gm15473"
0,1.69870666863488,0.925,0.451,0,"2","E2f8"
0,1.61122659574493,0.973,0.528,0,"2","H1f1"
0,1.56439898496347,0.718,0.3,0,"2","E2f7"
0,1.48257008835035,0.841,0.392,0,"2","Ccne2"
0,1.45855736981844,0.943,0.547,0,"2","Brca1"
0,1.42682189296729,0.796,0.414,0,"2","Mybl2"
0,1.36081493328131,0.881,0.494,0,"2","Exo1"
0,1.33149944925223,0.989,0.707,0,"2","Clspn"
0,1.31641613246135,0.893,0.455,0,"2","Esco2"
0,1.30813568878295,0.751,0.407,0,"2","Rad54l"
0,1.2615501826184,0.835,0.418,0,"2","Neil3"
1.49005583730556e-148,1.25894059126601,0.296,0.13,3.30747694206714e-144,"2","D430020J02Rik"
2.48954599944565e-316,1.25179876562192,0.585,0.291,5.52604525496951e-312,"2","Cdca5"
1.30817518797193e-150,1.24858869515296,0.286,0.122,2.90375646474128e-146,"2","Pask"
0,1.23938232198093,0.689,0.367,0,"2","Rad54b"
1.49206988679983e-136,1.23407395975052,0.279,0.124,3.31194752772959e-132,"2","Ctdspl"
3.47700819977482e-190,1.22506785742753,0.397,0.191,7.71791510104016e-186,"2","Fancb"
1.42406452861579e-176,1.21795128964704,0.369,0.175,3.16099603416847e-172,"2","H2ac6"
0,1.21602343532121,0.747,0.402,0,"2","Tcf19"
4.75355016172512e-289,1.20274712943509,0.585,0.304,1.05514552939812e-284,"2","Skp2"
0,1.55612454747742,0.518,0.215,0,"3","Ung"
0,0.98347862716688,0.894,0.689,0,"3","Dtl"
0,0.925122264678579,0.913,0.699,0,"3","Cdca7"
3.70831905232358e-293,0.910456265122547,0.816,0.579,8.23135580044265e-289,"3","Cdc6"
9.84175730494949e-52,0.884959553214105,0.315,0.22,2.18457486897964e-47,"3","Utp14b"
1.78533603441236e-261,0.864241752128039,0.821,0.657,3.96291039558511e-257,"3","Zmynd19"
2.42796385811909e-170,0.832933479805432,0.673,0.493,5.38935137586693e-166,"3","Orc1"
2.21947757146636e-49,0.811693483900066,0.34,0.244,4.92657436538387e-45,"3","Scd1"
0,0.807689663296215,0.992,0.911,0,"3","Hells"
2.45571488520937e-45,0.757220872661721,0.288,0.197,5.45095033069925e-41,"3","Alkbh2"
5.71754322345004e-53,0.739267822079306,0.475,0.383,1.2691230693092e-48,"3","Ccnb1ip1"
8.28951501721044e-40,0.705295504046613,0.326,0.245,1.8400236483702e-35,"3","Klf16"
2.78692294143165e-30,0.697451211564943,0.271,0.201,6.18613285309584e-26,"3","Bag2"
2.5029607440136e-199,0.684823024375939,0.85,0.723,5.555821963487e-195,"3","Polr1g"
6.71380006497451e-83,0.664567492569459,0.529,0.394,1.49026220042239e-78,"3","E2f1"
5.65054909791603e-51,0.664090980563736,0.433,0.339,1.25425238326442e-46,"3","Tpst1"
1.32371699844702e-48,0.661493813929334,0.401,0.302,2.93825462145286e-44,"3","Ppargc1b"
1.40691235826917e-133,0.652249533173297,0.715,0.567,3.12292336165007e-129,"3","Chek1"
7.00616071139084e-63,0.645778894348221,0.555,0.454,1.55515749310742e-58,"3","Acsl3"
1.74800172284446e-66,0.64422427814419,0.498,0.394,3.88003942419784e-62,"3","Epop"
0,3.43680973884106,0.9,0.165,0,"4","Trib3"
4.51010789200057e-318,3.10055052320558,0.318,0.049,1.00110864878737e-313,"4","Cox6a2"
0,3.08587329425559,0.366,0.042,0,"4","Nupr1"
0,3.05214913827603,0.376,0.049,0,"4","Chac1"
3.19530264704442e-290,2.95223123732662,0.253,0.033,7.09261328564451e-286,"4","Slc7a11"
0,2.94728288361631,0.457,0.075,0,"4","Angptl6"
0,2.83051591793419,0.413,0.065,0,"4","Gpt2"
0,2.81392042176029,0.713,0.197,0,"4","Ddit3"
0,2.76026622243716,0.78,0.176,0,"4","Pck2"
1.17081022696344e-283,2.58382109091908,0.333,0.059,2.59884746079074e-279,"4","Slc1a4"
8.61056463157e-312,2.5425907161565,0.416,0.086,1.91128703126959e-307,"4","Slc7a3"
1.40583127961148e-281,2.41546080926011,0.448,0.11,3.12052369135361e-277,"4","Ciart"
7.35433951072346e-252,2.14839203210963,0.472,0.131,1.63244274119529e-247,"4","Glrp1"
0,2.08676825758024,0.878,0.412,0,"4","Niban1"
0,2.07805416231358,0.851,0.412,0,"4","Cyb5r1"
2.79251021508678e-216,1.96429599408388,0.531,0.187,6.19853492442813e-212,"4","Atf5"
8.5318894755992e-211,1.94576065576386,0.452,0.135,1.89382350689875e-206,"4","Soat2"
0,1.87525631466675,0.94,0.534,0,"4","Asns"
0,1.83573189298363,0.986,0.726,0,"4","Eif4ebp1"
0,1.83334702083242,0.835,0.379,0,"4","Efcab11"
0,4.03598154436461,0.442,0.047,0,"5","Nupr1"
1.75817362785498e-193,3.38719069753067,0.317,0.056,3.9026180017497e-189,"5","Cox6a2"
7.83433795344532e-199,3.36995766136805,0.263,0.037,1.73898799552626e-194,"5","Slc7a11"
4.65163153201513e-166,3.13759792959428,0.329,0.069,1.0325226511614e-161,"5","Agap1"
4.42408399367753e-256,3.12804715402554,0.439,0.085,9.82013924076601e-252,"5","Angptl6"
0,3.03055792124467,0.852,0.185,0,"5","Trib3"
1.26593276324259e-237,2.89055663505284,0.617,0.192,2.80999095456957e-233,"5","Atf5"
5.44519118398596e-183,2.76870941212886,0.321,0.059,1.20866908710936e-178,"5","Chac1"
5.66747296614921e-102,2.69623378133073,0.28,0.074,1.25800897429614e-97,"5","Atf3"
1.5210188263592e-171,2.66895559420131,0.329,0.066,3.37620548886951e-167,"5","Slc1a4"
6.08069267300884e-172,2.55131456545904,0.397,0.095,1.34973135262777e-167,"5","Slc7a3"
3.1273701446388e-145,2.53739742988214,0.33,0.077,6.94182351005474e-141,"5","Gpt2"
1.35630945738754e-117,2.48875052772369,0.374,0.113,3.01060010256313e-113,"5","P2rx3"
1.18164512292928e-244,2.48264937705748,0.664,0.212,2.62289767936612e-240,"5","Ddit3"
1.52394758931698e-315,2.46543826802768,0.892,0.422,3.38270646400689e-311,"5","Niban1"
1.22548789299183e-166,2.38089685700146,0.475,0.139,2.72021547607397e-162,"5","Glrp1"
8.58593736548623e-111,2.25967874407683,0.408,0.137,1.90582051701698e-106,"5","Gab2"
2.04413812838835e-223,2.25267371044653,0.632,0.196,4.53737340358362e-219,"5","Pck2"
5.02703392001033e-60,1.99351620311643,0.263,0.094,1.11585071922469e-55,"5","Acot2"
2.09971784567399e-93,1.99243357525898,0.393,0.145,4.66074370204255e-89,"5","Soat2"
9.51287897311219e-94,3.93939280501977,0.299,0.06,2.11157374566171e-89,"6","Arl5c"
1.69111058176429e-95,3.77556586151512,0.331,0.073,3.75375815834219e-91,"6","Tcp11l2"
6.55426017225052e-167,3.5458389794314,0.528,0.117,1.45484913043445e-162,"6","Gm26740"
3.68215070339553e-88,3.52691369926625,0.338,0.079,8.17326991632707e-84,"6","Ifngas1"
1.63936347770025e-77,3.50213487213521,0.291,0.065,3.63889511145124e-73,"6","Ifit1"
2.11010584367233e-124,3.460178548519,0.62,0.216,4.68380194119948e-120,"6","Tcf7"
2.10954320592209e-116,3.38248728041406,0.444,0.111,4.68255305418527e-112,"6","Klhl24"
2.5287054648222e-111,3.32564476880759,0.568,0.204,5.61296752026584e-107,"6","Pik3ip1"
1.16701880601656e-143,3.30034114167196,0.647,0.211,2.59043164371495e-139,"6","Scml4"
3.58371430986917e-75,3.22742625222401,0.405,0.13,7.95477065361659e-71,"6","Gm19705"
6.91040099905368e-145,3.1734811418205,0.756,0.326,1.53390170975995e-140,"6","Cmah"
4.75260539122936e-64,3.14650176511749,0.306,0.083,1.05493581869118e-59,"6","Art2b"
3.62355235816979e-102,3.13131701659084,0.543,0.188,8.04319916942948e-98,"6","Ddx60"
4.71767148704824e-65,3.10726243404926,0.39,0.134,1.0471815399801e-60,"6","Patj"
1.53899661249044e-93,2.9910825738906,0.496,0.166,3.41611078074502e-89,"6","Mxd4"
4.03498133603387e-106,2.96895628697104,0.565,0.204,8.95644807159439e-102,"6","Ypel3"
3.12976809603554e-61,2.95809081618934,0.427,0.166,6.94714624277008e-57,"6","A330040F15Rik"
7.8456652938662e-41,2.95636912344857,0.346,0.146,1.74150232527948e-36,"6","Dzip1"
3.10800330658602e-33,2.91812707960563,0.291,0.118,6.89883493962898e-29,"6","Sntb1"
5.58233335027251e-76,2.90585485309079,0.481,0.187,1.23911053375999e-71,"6","Abcg1"
