"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.39310053791421,0.849,0.243,0,"0","Prr11"
0,2.33680142309364,0.91,0.34,0,"0","Aurka"
0,2.74770712537793,0.982,0.428,0,"0","Cenpf"
0,1.95287830965523,0.863,0.314,0,"0","Ccnf"
0,1.95526164210408,0.851,0.306,0,"0","Kif14"
0,2.14897856696463,0.964,0.425,0,"0","Plk1"
0,1.75748017018942,0.848,0.314,0,"0","Kif2c"
0,1.63303872349981,0.943,0.41,0,"0","Aurkb"
0,2.08332877694812,0.915,0.385,0,"0","Aspm"
0,2.57147850224664,0.708,0.178,0,"0","Cdc25b"
0,1.85522880734521,0.862,0.336,0,"0","Depdc1a"
0,1.85250443224501,0.931,0.407,0,"0","Sgo2a"
0,1.79444931390779,0.828,0.312,0,"0","Arhgap19"
0,2.09238104390825,0.792,0.279,0,"0","Pimreg"
0,1.89259433280079,0.961,0.449,0,"0","Kif23"
0,1.73332505289874,0.974,0.463,0,"0","Ckap2l"
0,1.85223486639681,0.839,0.329,0,"0","Parpbp"
0,2.27378179114802,0.996,0.489,0,"0","Nusap1"
0,1.65544847360317,0.923,0.421,0,"0","Anln"
0,1.57040536915982,0.934,0.438,0,"0","Cdca2"
0,1.59461249164483,0.954,0.458,0,"0","Spc25"
0,1.73579991539844,0.897,0.407,0,"0","Kif18a"
0,1.67892609816913,0.954,0.464,0,"0","Kif22"
0,1.49141632779465,0.856,0.371,0,"0","Ttk"
0,1.85638737695023,0.972,0.487,0,"0","Mis18bp1"
0,1.53279188631087,0.835,0.354,0,"0","Spag5"
0,1.4426076701507,0.946,0.465,0,"0","Ndc80"
0,1.79698774317752,0.733,0.258,0,"0","Cenpl"
0,1.63193063028324,0.764,0.291,0,"0","Espl1"
0,2.43985833628163,0.61,0.138,0,"0","Depdc1b"
0,1.44520234085465,0.927,0.458,0,"0","Nuf2"
0,1.79658663746158,0.71,0.241,0,"0","Kif18b"
0,1.7171664857707,0.937,0.473,0,"0","Ect2"
0,1.87028057394225,0.876,0.412,0,"0","Kpna2"
0,1.46645238061702,0.933,0.47,0,"0","Sgo1"
0,1.43932940782208,0.918,0.458,0,"0","Kif20a"
0,2.212152565439,0.992,0.537,0,"0","Prc1"
0,1.38655190977463,0.918,0.466,0,"0","Cit"
0,1.94072065658618,0.948,0.499,0,"0","Ccnb1"
0,1.6300305869326,0.809,0.368,0,"0","Fzr1"
0,1.68456453855508,0.993,0.552,0,"0","Kif11"
0,1.31952595521085,0.843,0.403,0,"0","Ncaph"
0,2.10801025918829,0.592,0.159,0,"0","Cdc25c"
0,1.64573278378579,0.887,0.458,0,"0","G2e3"
