"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-296-3p","6/258",0.00467199457404124,0.112632950271481,0,0,4.09941520467836,21.9981555881834,"SLC7A5;VCP;NUDC;SET;PHGDH;PRRC2A","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","3/119",0.0349060627019167,0.243587578229921,0,0,4.36870026525199,14.6574033176013,"SLC7A5;ZC3H18;CHD4","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","1/7",0.0412573754770397,0.264968456546768,0,0,27.8347338935574,88.7350547011067,"SLC7A1","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","2/61",0.0519408754772181,0.287771806991792,0,0,5.69405343292157,16.8410126793757,"DKC1;NCL","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","2/61",0.0519408754772181,0.287771806991792,0,0,5.69405343292157,16.8410126793757,"DKC1;NCL","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","2/62",0.0534669607925879,0.2908081038231,0,0,5.59887005649717,16.3973624225118,"DKC1;NCL","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.0918312340447473,0.343691744624576,0,0,11.1288515406162,26.5735028592892,"EIF1AD","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","3/219",0.14475285795806,0.425244276081287,0,0,2.33428300094967,4.5115327587699,"TRUB1;RRP1B;POLR2L","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","3/261",0.206808380538707,0.49146293042353,0,0,1.95010932220235,3.07329938172816,"DNMT1;SFPQ;MKI67","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","1/63",0.31595286842179,0.556976202830508,0,0,2.68609379235565,3.09481580595493,"EIF1AD","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","1/74",0.359914598468313,0.566714601648253,0,0,2.28007367330494,2.32998107080875,"SLC7A5","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.359914598468313,0.566714601648253,0,0,2.28007367330494,2.32998107080875,"JUND","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","2/264",0.471707152531683,0.628117662117197,0,0,1.26911631517661,0.953610097326058,"DNMT1;SARS","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","1/146",0.585982472189478,0.688211145744587,0,0,1.14372645609968,0.611282218755642,"RANGAP1","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","1/146",0.585982472189478,0.688211145744587,0,0,1.14372645609968,0.611282218755642,"RANGAP1","miRTarBase_2017","DOWN"
"hsa-miR-298","1/165",0.631046909746997,0.719813099097598,0,0,1.01024800163968,0.465093001838264,"DCTPP1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","1/254",0.785268264420856,0.822135319088502,0,0,0.651908194107683,0.157585690486512,"DDX21","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","1/341",0.87379526889783,0.891791052467808,0,0,0.48294611962432,0.0651538634753423,"LMNB1","miRTarBase_2017","DOWN"
"hsa-miR-2964a-5p","14/1825",0.204270126744281,0.999810393276856,0,0,1.31776460414865,2.09302134757691,"NOP58;TXNRD1;GPATCH4;HMGB1;RRP1B;MKI67;MEA1;SLC7A5;EIF5;CYTH4;BMS1;NEDD4;UTP20;TRIP13","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","11/1760",0.490015760571666,0.999810393276856,0,0,1.04616006000808,0.746244512905704,"NARS;VCP;CLUH;CYTH4;ZC3H4;NEDD4;BAG1;SRSF1;RAD23B;SLC7A1;LMNB1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","10/1884",0.703983158549875,0.999810393276856,0,0,0.873484039972834,0.306593636670078,"MPHOSPH9;ZC3H4;BAG1;MYH9;HIVEP3;MKI67;SMC1A;SLC7A1;KPNB1;FTSJ3","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","10/1950",0.744209246170783,0.999810393276856,0,0,0.840674789128397,0.248363107626497,"EIF1AD;SLC7A5;TAF15;DKC1;ZC3H4;BAG1;NOLC1;TRIP13;MKI67;RANGAP1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","7/1739",0.905963598262415,0.999810393276856,0,0,0.649083365693147,0.0641009756948387,"RAD51B;EIF5;CLUH;SRSF1;ANP32E;SLC7A1;OTUB1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","7/1739",0.905963598262415,0.999810393276856,0,0,0.649083365693147,0.0641009756948387,"RAD51B;EIF5;CLUH;SRSF1;ANP32E;SLC7A1;OTUB1","TargetScan_microRNA_2017","DOWN"
