"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29b-3p","33/261",2.19349254306455e-07,0.000232149583744001,0,0,3.01561772240335,46.237262126732,"ITGB1;DOT1L;MAZ;ISG20L2;IFIH1;CDC42;CCND2;MYC;C1QTNF6;TBX21;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;NUS1;KLHDC3;ENTPD1;STAT3;DNMT3A;COMMD2;TET2;ZFP91;MORF4L1;CDK6;NASP;IFNG;MORF4L2;DNAJB11;SPRTN;R3HDM4;ABCE1;RSL24D1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","31/254",1.09909331949815e-06,0.000636594850653331,0,0,2.89074332551302,39.6639613600318,"ITGB1;CHIC2;DOT1L;MAZ;ISG20L2;CDC42;CCND2;C1QTNF6;TDG;DNMT3B;GOLGA7;DCAF12;MCL1;KDM6B;KLHDC3;ENTPD1;WSB2;DNMT3A;COMMD2;TET2;ZFP91;MORF4L1;CDK6;NASP;PSMA2;MORF4L2;OTULIN;SPRTN;R3HDM4;ABCE1;CREB5","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","30/264",7.02976300043338e-06,0.00235945670902069,0,0,2.66149322929918,31.579568823282,"ITGB1;DOT1L;MAZ;ISG20L2;CACNA1C;OAZ1;CDC42;CCND2;MYC;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DNMT3A;COMMD2;TET2;ZFP91;MORF4L1;CDK6;NASP;TRAF4;MORF4L2;SPRTN;R3HDM4;ABCE1;RAN","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","7/47",0.00592134417817942,0.136096926507997,0,0,3.57959677419355,18.3604384169714,"EOMES;PIGT;ARPC3;TBX21;DNMT3A;DNMT3B;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","7/51",0.00927954502370655,0.160919535261402,0,0,3.25349462365591,15.2261686119431,"EOMES;PIGT;TBX21;DNMT3A;DNMT3B;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","3/13",0.0206075711063413,0.23131599195335,0,0,6.11980728051392,23.7576839009138,"JAGN1;DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"hsa-miR-298","12/165",0.0874819801022347,0.430863629891278,0,0,1.60339162692104,3.90637901443066,"COX8A;DCTN6;CDKN1A;BDH1;FBXO28;AK2;EIF2AK2;BAX;LLPH;DCTPP1;TOMM5;RAB8B","miRTarBase_2017","DOWN"
"hsa-miR-2909","4/43",0.140924850971671,0.51102253806036,0,0,2.0912963421002,4.09795478955292,"PPP1CB;RHOG;SRSF2;APPL1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","5/63",0.172137196153585,0.55328448397423,0,0,1.75789921562824,3.09295945044379,"RAB21;TBC1D1;CDKN1A;DCUN1D5;KLF3","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","1/7",0.285328218179794,0.65946569820326,0,0,3.39334045584046,4.25563956825764,"TMED9","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","2/24",0.310951571602322,0.677958735929747,0,0,1.85133689839572,2.16258013512045,"PIGT;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","7/119",0.323916728978447,0.683221301618049,0,0,1.27358870967742,1.43567682351767,"DNAJC30;SRSF2;TMED7;DYNLL1;PTBP3;CREB5;PSMB9","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","13/258",0.434266241607709,0.752537322463176,0,0,1.08063433165474,0.901354365319709,"LGALS3BP;EIF5A;ARF1;MAZ;ISG20L2;EDF1;HIPK2;TOMM22;ETV6;IRF1;ANKRD52;SNRPC;CCDC184","miRTarBase_2017","DOWN"
"mmu-miR-296-3p","1/12",0.437833424599163,0.752537322463176,0,0,1.85042735042735,1.52829894351648,"TNF","miRTarBase_2017","DOWN"
