"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","19/254",4.9222714052483e-08,7.20620133343881e-05,0,0,5.05254156119587,85.0186654170252,"ITGB1;KDM5B;CHIC2;ENTPD1;BTG2;DUSP2;CRYBG1;DOT1L;TET2;ZFP91;MORF4L1;MYCN;CDK6;C1QTNF6;MORF4L2;TDG;TET3;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","19/261",7.57570279530396e-08,7.20620133343881e-05,0,0,4.90462650474343,80.4149545751378,"ITGB1;ENTPD1;BTG2;DUSP2;CRYBG1;DOT1L;TET2;PDGFA;ZFP91;MORF4L1;MYCN;CDK6;IFNG;C1QTNF6;MORF4L2;TDG;TET3;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","19/264",9.07201175002788e-08,7.20620133343881e-05,0,0,4.84382177308222,78.5449275471623,"ITGB1;KDM5B;ENTPD1;BTG2;DUSP2;CRYBG1;CD93;DOT1L;TET2;ZFP91;MORF4L1;MYCN;CDK6;C1QTNF6;MORF4L2;TDG;TET3;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","2/16",0.0279636513245977,0.516568845786948,0,0,8.5609756097561,30.6213237189301,"CDKN1A;PPP1R3B","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","3/51",0.0518699263340186,0.608822413197282,0,0,3.75038226299694,11.0974415379559,"DUSP2;BAK1;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","6/169",0.0617149942718328,0.629348303910977,0,0,2.21620086344013,6.17262549321323,"MEF2A;NFKBIA;CYSLTR1;MYT1L;TET3;SRGAP3","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","9/341",0.113069974544823,0.717453710401198,0,0,1.63309312014413,3.55973212901546,"P2RY12;DUSP22;TSPAN9;ZMAT3;CAPN2;SLC4A10;SRGAP3;ELK3;SULF2","miRTarBase_2017","DOWN"
"mmu-miR-292a-3p","1/10",0.15330413834942,0.753453496663299,0,0,6.63998649105032,12.452175815384,"ANKRD37","miRTarBase_2017","DOWN"
"mmu-miR-290a-3p","1/11",0.167281588649407,0.769370528308128,0,0,5.97568389057751,10.6849812924065,"ANKRD37","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","2/63",0.278894278497066,0.811266864642258,0,0,1.96011595361855,2.50291616200269,"CDKN1A;SPP1","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","5/219",0.295089657664248,0.812364352242122,0,0,1.39870596693027,1.70708712598286,"DFFB;HELB;CD93;ZMAT3;TSPAN31","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.329367711564537,0.812364352242122,0,0,2.59640544469407,2.88351722583664,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","3/146",0.433903901529429,0.831184081466744,0,0,1.25277474818759,1.0459819696524,"CD93;ZMAT3;PLEK","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","3/146",0.433903901529429,0.831184081466744,0,0,1.25277474818759,1.0459819696524,"CD93;ZMAT3;PLEK","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","2/98",0.48266724183375,0.852598933601575,0,0,1.24326727642276,0.905630450782001,"PLAC8;GEM","miRTarBase_2017","DOWN"
"hsa-miR-2909","1/43",0.511382694775113,0.857106975161789,0,0,1.42046605876393,0.952617175257511,"SLC2A1","miRTarBase_2017","DOWN"
"hsa-miR-298","3/165",0.514052398032083,0.857106975161789,0,0,1.10476837693963,0.735146106162842,"CDKN1A;DUSP2;BDH1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","1/47",0.5429103550428,0.865854917090228,0,0,1.29668296550813,0.792028302713915,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.638116157999076,0.879429291220009,0,0,0.993414387031408,0.446276458891222,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.638116157999076,0.879429291220009,0,0,0.993414387031408,0.446276458891222,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.644105487112834,0.879429291220009,0,0,0.977079077183716,0.429810018280156,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.693751677472435,0.888157132229103,0,0,0.851063829787234,0.311183996549898,"MYCN","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.708715123216982,0.88934604456349,0,0,0.815963692384561,0.280937632585652,"LZIC","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","3/258",0.801460714142727,0.926048518916917,0,0,0.698506925706062,0.154593080293309,"KDM5B;HILPDA;LMNA","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","1/119",0.862726903386724,0.940187570400571,0,0,0.50363196125908,0.0743648289666503,"MGAT5","miRTarBase_2017","DOWN"
"hsa-miR-297","1/190",0.958258790113144,0.977845361927231,0,0,0.313295057975909,0.0133580872293694,"ZSWIM6","miRTarBase_2017","DOWN"
"mmu-miR-293","12/382",0.0254590436748939,0.416377571527429,0,0,1.96838347781744,7.22531422688303,"MEF2A;TMEM37;CERS6;UBASH3B;MYT1L;EPAS1;TSPAN9;DUSP1;RGS16;DOT1L;PHLDA1;ETV5","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","37/1825",0.111164928610965,0.490986575423383,0,0,1.262939887456,2.77435099410809,"FYTTD1;CD80;ITGB2;RAPH1;PDGFA;ECE1;STX11;AGPAT4;ADAMTS14;GLIPR1;TSPAN9;ZMAT3;TDG;CAPN2;GNPNAT1;PHLDA1;ENTPD1;DAPK2;TNFRSF9;STX7;SYTL2;FOSL2;PIGC;TMEM37;RAP2A;CDK6;PPP1R3B;GPD2;TET3;BHLHE40;NABP1;PIGM;UBA52;CDK14;ATP6V0C;F2RL2;GAS7","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","38/1884",0.113368970920489,0.490986575423383,0,0,1.25653393490553,2.73560951672819,"HBS1L;SERPINE2;AVIL;LRRK1;ITGB2;DIXDC1;CBLB;PTPN22;ECE1;ZCCHC18;MED12L;TSPAN9;ZMAT3;PERP;FAM241A;SLC16A6;SLAMF7;ZSWIM6;ITGAV;SRGAP3;JARID2;XBP1;CERS6;IFNGR1;ZBTB38;F2R;TET2;DNAJC15;SULF2;TMEM254;PTPRE;CDK6;BDH1;SELL;GPD2;TET3;KDM7A;GAS7","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","36/1950",0.262049212755763,0.632059353994287,0,0,1.13594779604632,1.52128736745722,"NFAT5;SERPINE2;EPAS1;HILPDA;DOT1L;FGL2;PLOD2;ECE1;RCSD1;STX11;GLIPR1;ZMAT3;GATAD1;SLAMF7;PAK6;CCR2;CD53;DUSP5;ENTPD1;ANXA1;DAPK2;SH2D1A;EIF2AK3;ZFP91;ETV5;TMEM254;TMEM37;PTPRE;OSTC;WDFY1;NABP1;ATF5;MCTP2;UBA52;GAS7;PTPN3","TargetScan_microRNA_2017","DOWN"
