"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","22/254",1.17866907972487e-09,2.79580305710739e-06,0,0,5.49462171899125,112.963268201091,"ITGB1;CD274;KLHDC3;KDM5B;CHIC2;ENTPD1;DOT1L;TET2;ISG20L2;MORF4L1;CDK6;NASP;C1QTNF6;MORF4L2;TDG;OTULIN;DNMT3B;ID3;SGK1;MXD1;GOLGA7;CREB5","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","20/261",5.34098470131619e-08,6.334407855761e-05,0,0,4.77781745201128,80.0058466224838,"ITGB1;KLHDC3;ENTPD1;DOT1L;STAT3;TET2;ISG20L2;TET1;MORF4L1;CDK6;NASP;C1QTNF6;MORF4L2;TDG;DNAJB11;DNMT3B;ID3;SGK1;MXD1;GOLGA7","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","19/264",3.06474013673563e-07,0.00024231878681123,0,0,4.45069436058447,66.7521053805291,"ITGB1;KLHDC3;KDM5B;ENTPD1;DOT1L;TET2;ISG20L2;TET1;MORF4L1;CDK6;NASP;C1QTNF6;MORF4L2;TDG;DNMT3B;ID3;SGK1;MXD1;GOLGA7","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","4/74",0.0433425348214416,0.801141904830652,0,0,3.1684338324565,9.94451232269307,"KCNK5;SOCS1;STAT3;LZIC","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","3/47",0.0513789643170616,0.801141904830652,0,0,3.77484591679507,11.2057299291284,"EOMES;DNMT3B;TET1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","3/51",0.0626921898258799,0.818594537893595,0,0,3.45956920903955,9.58134059186475,"EOMES;DNMT3B;BAK1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","3/63",0.102654672379578,0.836170983352451,0,0,2.7659604519774,6.29638982956944,"CDKN1A;SPP1;KLF3","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","6/219",0.198387423959295,0.896850818332805,0,0,1.55932747482043,2.52226438658041,"DFFB;SCO1;ISG20L2;SLC3A2;TAPBP;TSPAN31","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","1/13",0.208809411850859,0.896850818332805,0,0,4.59527153558052,7.19772704964174,"DNMT3B","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.250454463807454,0.896850818332805,0,0,3.67565543071161,5.08886465349841,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-297","4/190",0.440945571874771,0.901761219377258,0,0,1.18535441225746,0.970608294407132,"MX2;GDE1;ZSWIM6;CTSE","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","5/258",0.489500671622654,0.910591757804364,0,0,1.08864085519224,0.7776917634779,"KDM5B;IRF1;ISG20L2;SNRPC;ITM2C","miRTarBase_2017","DOWN"
"hsa-miR-2909","1/43",0.539435878149027,0.919846589199941,0,0,1.31092830390583,0.80914605407008,"EIF4E3","miRTarBase_2017","DOWN"
"hsa-miR-298","3/165",0.567258253654041,0.919846589199941,0,0,1.01909395270977,0.577765742238133,"CDKN1A;BDH1;AK2","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","2/119",0.62997014152619,0.919846589199941,0,0,0.940219092331768,0.434459122625425,"KCNK5;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.667245038525699,0.919846589199941,0,0,0.916807116104869,0.370938258112626,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.667245038525699,0.919846589199941,0,0,0.916807116104869,0.370938258112626,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.67320286178996,0.919846589199941,0,0,0.901731442254559,0.35682285561572,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.722256596232601,0.919846589199941,0,0,0.785433386837881,0.255560236483782,"ACADSB","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","2/169",0.807252098001378,0.930406771541128,0,0,0.657029602766298,0.140682699174458,"NFKBIA;MYT1L","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.829569413336182,0.931052239294761,0,0,0.566025715278582,0.105761051286027,"GEM","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","3/341",0.944774694762304,0.967201370727745,0,0,0.484028683181226,0.0274970877643096,"CHD7;SELENOF;TM6SF1","miRTarBase_2017","DOWN"
"mmu-miR-293","9/382",0.24475405989376,0.999927061293337,0,0,1.33609133770916,1.88055044143079,"KCNK5;TMEM37;SETBP1;MYT1L;DOT1L;CHD7;FHL2;EIF2B1;PHLDA1","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","36/1950",0.44133016530824,0.999927061293337,0,0,1.03881873846424,0.849714262803481,"HIP1;EIF4E3;SERPINE2;ITGB3;DOT1L;FGL2;ISG20L2;AK2;ADARB2;SLC2A6;FSTL4;GATAD1;LARGE1;ADAMTS6;GBP4;CCR2;CD53;GBP5;ENTPD1;LIF;BMP7;MPEG1;TMEM254;GPRIN3;SELP;TMEM37;SETBP1;IRF4;OTULIN;BCL3;WDFY1;UBA52;ITM2A;ITM2C;TMEM229B;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","35/1955",0.519166865550828,0.999927061293337,0,0,1.00334012681159,0.657719487013294,"PTGER4;FYTTD1;DOCK4;SLC35B4;NRN1;EIF4E3;EI24;CHD7;AK2;SELENOF;TMEM97;FSTL4;ZFP36L1;UNC80;FAM241A;ZSWIM6;EMB;GBP2;GOLGA7;GRIA3;NDFIP2;EGLN3;TNFRSF9;CRIM1;ACADSB;PSMA5;GPRIN3;ADAM19;CDK6;SCO1;SETBP1;CD8A;OTULIN;WDFY1;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","35/1955",0.519166865550828,0.999927061293337,0,0,1.00334012681159,0.657719487013294,"PTGER4;FYTTD1;DOCK4;SLC35B4;NRN1;EIF4E3;EI24;CHD7;AK2;SELENOF;TMEM97;FSTL4;ZFP36L1;UNC80;FAM241A;ZSWIM6;EMB;GBP2;GOLGA7;GRIA3;NDFIP2;EGLN3;TNFRSF9;CRIM1;ACADSB;PSMA5;GPRIN3;ADAM19;CDK6;SCO1;SETBP1;CD8A;OTULIN;WDFY1;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","35/1955",0.519166865550828,0.999927061293337,0,0,1.00334012681159,0.657719487013294,"PTGER4;FYTTD1;DOCK4;SLC35B4;NRN1;EIF4E3;EI24;CHD7;AK2;SELENOF;TMEM97;FSTL4;ZFP36L1;UNC80;FAM241A;ZSWIM6;EMB;GBP2;GOLGA7;GRIA3;NDFIP2;EGLN3;TNFRSF9;CRIM1;ACADSB;PSMA5;GPRIN3;ADAM19;CDK6;SCO1;SETBP1;CD8A;OTULIN;WDFY1;CREB5","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","32/1825",0.569827087821228,0.999927061293337,0,0,0.980222231755974,0.551298860596517,"FYTTD1;AGPAT5;CD80;GDE1;ADARB2;FSTL4;TDG;CCR5;PHLDA1;ADAMTS6;ENTPD1;GABARAPL1;TNFRSF9;CRIM1;TEX14;FRMD4B;ACADSB;PIGC;TMEM37;CDK6;SETBP1;OTULIN;IL2RB;KDELR2;PIGM;SGK1;PPIB;UBA52;ATP6V0C;GPLD1;F2RL2;TMEM229B","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","29/1739",0.677945186125213,0.999927061293337,0,0,0.927216160319498,0.360398574463471,"CD274;CDKN1A;DOCK4;SLC35B4;EIF4E3;MYT1L;CD81;ITGB3;AK2;LAGE3;MRPL32;PIM2;STAT3;ERAP1;PDCD1LG2;MPEG1;TMEM37;EHD3;CDK6;SETBP1;TMEM33;IRF4;RPL7L1;IRF1;IL2RB;ASF1A;F2RL2;ITM2C;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","29/1739",0.677945186125213,0.999927061293337,0,0,0.927216160319498,0.360398574463471,"CD274;CDKN1A;DOCK4;SLC35B4;EIF4E3;MYT1L;CD81;ITGB3;AK2;LAGE3;MRPL32;PIM2;STAT3;ERAP1;PDCD1LG2;MPEG1;TMEM37;EHD3;CDK6;SETBP1;TMEM33;IRF4;RPL7L1;IRF1;IL2RB;ASF1A;F2RL2;ITM2C;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","28/1884",0.870381625486942,0.999927061293337,0,0,0.815618121790169,0.113226973363446,"SLC35B4;EIF4E3;SERPINE2;CSF1;CHD7;SELENOF;ZCCHC18;ADARB2;LRRC32;FSTL4;ZFP36L1;UNC80;FAM241A;ZSWIM6;XBP1;STAT3;TET2;FRMD4B;KLF3;TMEM254;GPRIN3;CDK6;BDH1;SELL;SETBP1;OTULIN;KDM7A;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","24/1760",0.936777620130713,0.999927061293337,0,0,0.743430066010711,0.0485529393493703,"CD274;FCMR;SEMA7A;SDF2L1;ITGB3;FBXW9;ZCCHC18;METRNL;SAMHD1;FSTL4;TNFSF13B;TMEM254;CDK6;TMEM33;IRF1;SPNS1;DNMT3B;PIGM;BAK1;CCR5;LARGE1;ATP6V0C;SLC19A1;TMEM229B","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","20/1605",0.969248305291867,0.999927061293337,0,0,0.67614599032098,0.0211190487401902,"CD274;FCMR;TES;EIF4E3;SERPINE2;CHD7;FSTL4;BATF;GPRIN3;UNC80;FRMD6;CDK6;SELL;TMEM33;BAK1;MXD1;ITM2A;ARSB;TMEM229B;CREB5","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","23/1912",0.986476418182616,0.999927061293337,0,0,0.647210607900134,0.00881232794923826,"AGPAT5;XBP1;SLC35B4;TES;HIP1;EIF4E3;TNFRSF9;DOT1L;AK2;ZCCHC18;FRMD4B;ADARB2;TAPBP;FRMD6;CDK6;OTULIN;GATAD1;CYCS;EMB;GOLGA7;PHLDA1;SLC25A4;POLR3K","TargetScan_microRNA_2017","DOWN"
"mmu-miR-291b-3p","2/16",0.0077013980283088,0.627469656886186,0,0,17.1593073593074,83.5032537865678,"NEURL1B;AUTS2","miRTarBase_2017","UP"
"hsa-miR-296-5p","3/74",0.0240633200831071,0.627469656886186,0,0,5.09154929577465,18.9765432519613,"ARL4C;ZDHHC8;SLC12A7","miRTarBase_2017","UP"
"mmu-miR-292a-5p","3/146",0.123321564780984,0.63698516184109,0,0,2.5187617260788,5.27166751012371,"NEURL1B;CAMK1D;TBL1XR1","miRTarBase_2017","UP"
"mmu-miR-290a-5p","3/146",0.123321564780984,0.63698516184109,0,0,2.5187617260788,5.27166751012371,"NEURL1B;CAMK1D;TBL1XR1","miRTarBase_2017","UP"
"mmu-miR-297c-5p","2/107",0.224840896576211,0.665621059815467,0,0,2.2774025974026,3.39870967178848,"CAMK1D;RFX3","miRTarBase_2017","UP"
"mmu-miR-297b-5p","2/108",0.227915267967762,0.665621059815467,0,0,2.25580331618067,3.33583987508639,"CAMK1D;RFX3","miRTarBase_2017","UP"
"hsa-miR-29c-3p","3/254",0.35633562632054,0.688621702617626,0,0,1.42712078515207,1.47262056641104,"GAS2L3;GTDC1;FOS","miRTarBase_2017","UP"
"hsa-miR-296-3p","3/258",0.365433929350412,0.690953923108642,0,0,1.40444763271162,1.41381499503852,"LSAMP;ESYT1;CDC25B","miRTarBase_2017","UP"
"hsa-miR-29b-3p","3/261",0.372244551326866,0.690953923108642,0,0,1.38790414066931,1.37153276298943,"GAS2L3;GTDC1;FOS","miRTarBase_2017","UP"
"hsa-miR-29a-3p","3/264",0.379041892839897,0.693000769765138,0,0,1.3717409587889,1.33073762538788,"GAS2L3;GTDC1;FOS","miRTarBase_2017","UP"
"hsa-miR-299-5p","1/63",0.410854148116702,0.69841129042541,0,0,1.92100660707346,1.70876803070343,"LDLR","miRTarBase_2017","UP"
