"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Gzma",861.905017572543,-1.3009722228131,0.149735184292079,1.09648379202639e-18,8.66002898942439e-15
"Ifitm1",621.352523065873,-0.96543694724649,0.162887226830336,1.35807876272429e-09,5.36305303399822e-06
"Ccl5",76.4909085533609,0.0901946407274217,0.357066692003722,0.000138263115468489,0.364000695323375
"Mrpl15",985.85765873331,-6.31009972713745e-05,0.0064254048138287,0.842369462489327,0.99999122566954
"Lypla1",290.762933353958,2.3509467607529e-05,0.0066852932509935,0.909611946848278,0.99999122566954
"Tcea1",1717.45364607561,1.28265239612587e-05,0.00638524003736793,0.972796180829974,0.99999122566954
"Atp6v1h",199.494872618211,4.09605121727675e-05,0.00691701337535751,0.824904316344327,0.99999122566954
"Rb1cc1",67.3793765808073,-3.48501402252128e-05,0.00833978849739313,0.826366911183831,0.99999122566954
"Pcmtd1",77.0718666084731,6.27370570504244e-05,0.00828745983805325,0.698134384579465,0.99999122566954
"Rrs1",568.138154603004,9.82482834812509e-05,0.00653355552044985,0.703343033588129,0.99999122566954
"Mybl1",31.9733507136808,4.55914371477653e-05,0.0104663994013427,0.788203439186335,0.99999122566954
"Vcpip1",91.5947699312196,8.93194419670429e-05,0.00819909106188545,0.591382987185603,0.99999122566954
"Sgk3",176.928437964753,0.000207518127126276,0.00825774148874751,0.294874598167135,0.99999122566954
"Snhg6",197.623688252717,4.40441831807165e-05,0.00692735900782988,0.811740968539703,0.99999122566954
"Cops5",574.281844511407,2.59067207087314e-05,0.00649283903657233,0.921144782994458,0.99999122566954
"Cspp1",73.3482314228433,-9.87184554225442e-05,0.00886356677344204,0.554871608036084,0.99999122566954
"Arfgef1",275.700314831916,9.90018245406653e-05,0.00683351459499382,0.629219101554084,0.99999122566954
"Ncoa2",71.6997687244031,-6.15203443797099e-05,0.00851669360917007,0.70323187287686,0.99999122566954
"Tram1",125.147773155978,1.08059407700895e-05,0.00729771565019819,0.948168649126284,0.99999122566954
