"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-29b-3p","2/51",0.00379981723307031,0.20636644582239,0,0,23.9075630252101,133.23212245257,"BAK1;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.0423410822826446,0.339832968515128,0,0,24.7714285714286,78.3271940226764,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","1/47",0.0812796735792296,0.339832968515128,0,0,12.3714285714286,31.0505451923954,"MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","1/254",0.369052623104252,0.460420375796676,0,0,2.22597402597403,2.21888660274209,"MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","1/261",0.377062111790657,0.466277700741125,0,0,2.16527472527473,2.11189063984465,"MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","1/264",0.380464409014466,0.468393961320031,0,0,2.14024986420424,2.06825751645443,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","1/341",0.461861186557853,0.517957686949495,0,0,1.6490756302521,1.27389590960892,"SELENOF","miRTarBase_2017","DOWN"
"mmu-miR-297a","4/1955",0.473261259751318,0.97754847280488,0,0,1.15408764736033,0.863381851748899,"PSMA5;H3F3A;SELENOF;ITM2B","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","4/1955",0.473261259751318,0.97754847280488,0,0,1.15408764736033,0.863381851748899,"PSMA5;H3F3A;SELENOF;ITM2B","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","4/1955",0.473261259751318,0.97754847280488,0,0,1.15408764736033,0.863381851748899,"PSMA5;H3F3A;SELENOF;ITM2B","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","3/1760",0.624975219064314,0.97754847280488,0,0,0.942049981890619,0.442804262968003,"ITGB3;SSR2;BAK1","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","3/1950",0.695485525047243,0.97754847280488,0,0,0.841247607041136,0.305494929670224,"ITGB3;OSTC;UBA52","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","2/1605",0.796454839360323,0.97754847280488,0,0,0.673773439506807,0.153340627229208,"BAK1;MCL1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.83274276003694,0.97754847280488,0,0,0.617257611161909,0.112976966723111,"ITGB3;SSR2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","2/1739",0.83274276003694,0.97754847280488,0,0,0.617257611161909,0.112976966723111,"ITGB3;SSR2","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","2/1825",0.852957629067722,0.97754847280488,0,0,0.585363492626892,0.0930993740871514,"IL1RAPL1;UBA52","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","2/1884",0.86555640729556,0.97754847280488,0,0,0.565168469087954,0.0816005684071897,"SELENOF;ITM2B","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","3/258",0.00395608121465213,0.0941851643026796,0,0,10.5454545454545,58.3427413608746,"RPLP1;RPL27A;EEF2","miRTarBase_2017","UP"
"hsa-miR-29b-2-5p","1/119",0.138675299897581,0.251965541803801,0,0,7.01165254237288,13.852361349502,"RPS27","miRTarBase_2017","UP"
"hsa-miR-2909","2/1912",0.704769935230659,0.928328366050862,0,0,0.822444798543137,0.287760162753214,"MBNL1;RPL27A","TargetScan_microRNA_2017","UP"
"hsa-miR-296-3p","2/1950",0.715423668828266,0.928328366050862,0,0,0.804704937059191,0.26947988541931,"MBNL1;RPL27A","TargetScan_microRNA_2017","UP"
"mmu-miR-290-3p","1/1739",0.897257809991542,0.928328366050862,0,0,0.437212313003452,0.0473990807889145,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-292-3p","1/1739",0.897257809991542,0.928328366050862,0,0,0.437212313003452,0.0473990807889145,"MBNL1","TargetScan_microRNA_2017","UP"
"hsa-miR-2964a-5p","1/1825",0.90870173144881,0.928328366050862,0,0,0.414633589181287,0.0396963426775104,"RPL37A","TargetScan_microRNA_2017","UP"
"mmu-miR-299","1/1884",0.915833898350999,0.928328366050862,0,0,0.400336342715525,0.0351976771120454,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-297a","1/1955",0.923708838998484,0.928328366050862,0,0,0.384275844421699,0.030495503224481,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","1/1955",0.923708838998484,0.928328366050862,0,0,0.384275844421699,0.030495503224481,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-297c","1/1955",0.923708838998484,0.928328366050862,0,0,0.384275844421699,0.030495503224481,"MBNL1","TargetScan_microRNA_2017","UP"
