"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29b-3p","26/261",7.86418043227436e-07,0.000724815296507953,0,0,3.28049425135457,46.1098967106629,"ITGB1;DOT1L;MAZ;ISG20L2;IFIH1;TESPA1;C1QTNF6;TDG;RACK1;DNMT3B;GOLGA7;MCL1;KLHDC3;ENTPD1;STAT3;DNMT3A;TET2;TET1;ZFP91;CCDC117;MORF4L1;CDK6;NASP;MORF4L2;DNAJB11;RSL24D1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","25/264",3.20591289025952e-06,0.00173010194603959,0,0,3.09607213518861,39.1669028849732,"ITGB1;KDM5B;DOT1L;MAZ;ISG20L2;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;CCT4;MCL1;KLHDC3;ENTPD1;DNMT3A;TET2;TET1;ZFP91;CCDC117;MORF4L1;CDK6;NASP;MORF4L2;CDK2;RAN","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","24/254",5.21779599199611e-06,0.00206102941683846,0,0,3.08520662269484,37.5267116636395,"ITGB1;KLHDC3;KDM5B;CHIC2;ENTPD1;DOT1L;MAZ;DNMT3A;TET2;ISG20L2;ZFP91;CCDC117;MORF4L1;CDK6;TESPA1;NASP;MTHFD2;C1QTNF6;MORF4L2;TDG;OTULIN;DNMT3B;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","7/63",0.00499437394110794,0.155162291541163,0,0,3.63386123680241,19.2574412641865,"TBC1D1;CDKN1A;DCUN1D5;H3F3B;PHAX;HIF1A;KLF3","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","5/47",0.0199990651698212,0.220349910109865,0,0,3.45291800930899,13.5080560866439,"EOMES;DNMT3A;DNMT3B;TET1;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","2/7",0.0210404367786193,0.228144343893656,0,0,11.5718562874251,44.6825143555306,"TMED9;SLC7A1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","5/51",0.0274893973132054,0.259809441064372,0,0,3.15201046093495,11.3281834437686,"EOMES;DNMT3A;DNMT3B;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","14/258",0.05296768295557,0.3358325694879,0,0,1.66935725709716,4.90469399686017,"EIF5A;KDM5B;ARF1;CHTOP;MAZ;ISG20L2;HIPK2;TOMM22;ETV6;SNRPD2;IRF1;RACK1;ANKRD52;SNRPC","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","2/13",0.0684728258583355,0.37564953075059,0,0,5.25830157866086,14.0991803298102,"DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","5/74",0.102210617300139,0.438158692767261,0,0,2.0988340416258,4.78685218592058,"KCNK5;SOCS1;JUND;STAT3;LZIC","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","4/61",0.147482790955955,0.514236969726628,0,0,2.03076760971498,3.8869781150343,"CDKN1A;KIF5B;GLRX2;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","4/61",0.147482790955955,0.514236969726628,0,0,2.03076760971498,3.8869781150343,"CDKN1A;KIF5B;GLRX2;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","4/62",0.153764836944957,0.520582296917902,0,0,1.99565082323703,3.7365186550521,"CDKN1A;KIF5B;GLRX2;EMC8","miRTarBase_2017","DOWN"
"hsa-miR-2909","3/43",0.173820375802474,0.54368024784371,0,0,2.16904047976012,3.79524134995025,"VPS4A;CDK2;SRSF2","miRTarBase_2017","DOWN"
"hsa-miR-297","9/190",0.188485004591227,0.564391016484239,0,0,1.44048444931086,2.4037894485636,"MX2;CBX1;C1D;GDE1;ZSWIM6;GLRX2;MMADHC;ETV6;DUSP7","miRTarBase_2017","DOWN"
"hsa-miR-298","8/165",0.189985572415208,0.564391016484239,0,0,1.47578270825716,2.45099046539886,"CDKN1A;PPP1R11;BDH1;ID2;AK2;EIF2AK2;DCTPP1;TOMM5","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.42038473406139,0.728754727071939,0,0,1.92476332835077,1.66797093945096,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","5/146",0.543471994649062,0.788663150338098,0,0,1.02324961339519,0.623954183400974,"UBE2V2;RAB27B;GLRX2;DCP2;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","5/146",0.543471994649062,0.788663150338098,0,0,1.02324961339519,0.623954183400974,"UBE2V2;RAB27B;GLRX2;DCP2;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.558798050990901,0.795355894620255,0,0,1.25476051212062,0.730229385937121,"MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","4/119",0.567753062074579,0.800506467717353,0,0,1.00352526439483,0.568064246510376,"KCNK5;SH3BP2;SRSF2;PTBP3","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","6/219",0.746256848538455,0.882404332507148,0,0,0.81100458170711,0.237369230443639,"DFFB;CLNS1A;ISG20L2;NOC4L;TSPAN31;POLR2L","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","8/341",0.888287172253322,0.943570507599092,0,0,0.689402393329886,0.0816667427006912,"GNAQ;CCDC47;LEPROTL1;SSR3;CHD7;SLC39A10;SELENOF;TM6SF1","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","1/74",0.920033555755765,0.955273293903376,0,0,0.394311689907242,0.0328639614046069,"LUZP1","miRTarBase_2017","DOWN"
"mmu-miR-297c-5p","1/107",0.974156679281136,0.98161195998992,0,0,0.271088924612911,0.0070979556306965,"GNAQ","miRTarBase_2017","DOWN"
"mmu-miR-297b-5p","1/108",0.975027008227097,0.982131030144963,0,0,0.268541413464091,0.00679144124752679,"GNAQ","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","1/169",0.996918704451144,0.998552445583547,0,0,0.170492561748167,0.000526148998842772,"DENND4A","miRTarBase_2017","DOWN"
