"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","4/254",3.04483533580745e-06,0.000971302472122577,0,0,63.1712,802.404608627496,"MORF4L1;CHIC2;CDK6;TDG","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","3/261",0.000174122071882013,0.0191503008069852,0,0,38.2422480620155,331.015489420976,"MORF4L1;CDK6;TDG","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","3/264",0.000180096872792964,0.0191503008069852,0,0,37.7969348659004,325.885764678874,"MORF4L1;CDK6;TDG","miRTarBase_2017","DOWN"
"hsa-miR-2964a-5p","2/1825",0.195336985659777,0.612656276753198,0,0,2.84742575033305,4.64992905437744,"CDK6;TDG","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","1/1605",0.529065452913665,0.612656276753198,0,0,1.43290211970075,0.912247283681213,"CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","1/1739",0.559062275347374,0.612656276753198,0,0,1.31278768699655,0.763378697720952,"CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","1/1739",0.559062275347374,0.612656276753198,0,0,1.31278768699655,0.763378697720952,"CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","1/1760",0.563605991494484,0.612656276753198,0,0,1.29562251279136,0.742909778145892,"CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","1/1884",0.589597233225035,0.612656276753198,0,0,1.20207116303771,0.635072984704919,"CDK6","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","1/1912",0.595272144758627,0.612656276753198,0,0,1.18262689691261,0.61347184594253,"CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","1/1955",0.603851428730515,0.612656276753198,0,0,1.15385107471853,0.582033740176819,"CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","1/1955",0.603851428730515,0.612656276753198,0,0,1.15385107471853,0.582033740176819,"CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","1/1955",0.603851428730515,0.612656276753198,0,0,1.15385107471853,0.582033740176819,"CDK6","TargetScan_microRNA_2017","DOWN"
