"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"S100a4",20026.8720355176,-0.377633997058842,0.0554233869008449,8.54089384683819e-14,5.63955220706726e-10
"Sell",14662.2182568698,0.3319348162174,0.0524345071093195,3.54220874768848e-12,1.16946021804935e-08
"Lilrb4b",2963.95682913386,0.466866815216478,0.0867474305337418,2.37129228346239e-10,5.21921431590072e-07
"Gbp2",2710.93027989518,0.491183035340896,0.0982785884917457,1.34013182660052e-09,1.80504818435028e-06
"Serpina3g",4206.61029323958,0.397935597096673,0.0766666106916443,1.36683945505852e-09,1.80504818435028e-06
"Pim1",22188.5305621207,0.252470440370301,0.0459334378103671,2.18692400730513e-09,2.40670987003929e-06
"Gbp4",14420.8704574182,0.296053112275635,0.055727137836502,2.65591493278929e-09,2.50528661445824e-06
"S100a6",104235.906227507,-0.213402087373171,0.0385264518202422,3.89877306389015e-09,3.21794981760834e-06
"Lilrb4a",2494.09003428585,0.446248344417674,0.0949300351435703,8.84645628327441e-09,6.49035009316233e-06
"Cd53",23226.2758781892,0.246031257845909,0.0481217900491286,1.96627477699751e-08,1.29833123525146e-05
"Cxcr6",2835.89800137081,-0.399490863028496,0.089836985798388,4.36890521349011e-08,2.62253464769775e-05
"Ccn3",1846.60140571521,0.450545375693912,0.131871567143453,5.16914278018703e-07,0.000284432081479791
"Manf",43374.988174837,0.195980132727303,0.0447231404814454,9.94483489976899e-07,0.000505121114178267
"Vim",85115.2460235914,-0.173074973671067,0.0402761728620631,1.68065912728884e-06,0.000792670872677727
"Mt2",3726.7697658835,-0.2993997521224,0.0839034748181579,1.84553502530088e-06,0.000812404518137446
"Mt1",11599.1652443279,-0.218086824820144,0.0554133024183173,2.36518379109169e-06,0.00097608178578615
"Ifi47",10551.9445350616,0.213797760398761,0.0652724995160945,8.42678949222458e-06,0.00309122727873105
"Myh9",25442.0014003463,-0.179328710167219,0.0511707467257377,8.22206735010874e-06,0.00309122727873105
"Egln3",4140.58072844495,0.251991514559916,0.0901983284429328,1.10994774964367e-05,0.00385736052152482
"Scd2",25591.1576454475,0.167078642213518,0.0544305014188056,1.76102167008314e-05,0.00581401304377948
"Batf3",1771.12100557898,0.29964616382942,0.160477920623513,1.8566667914992e-05,0.00583789086869963
"Ifngr1",12825.7546694631,0.185721262070082,0.0703039723402296,2.70553674382893e-05,0.00812029959977382
"Gzmb",692455.673151647,0.147826525876942,0.0528466796297698,2.89773515527479e-05,0.00831901966533888
