"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-296-3p","3/1605",0.0656392962181479,0.71767316702488,0,0,3.82563462338743,10.4194247581136,"CENPF;COTL1;MYH9","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.280696198177004,0.71767316702488,0,0,2.10143926309729,2.66984147189612,"CENPF;ACPP","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","2/1739",0.280696198177004,0.71767316702488,0,0,2.10143926309729,2.66984147189612,"CENPF;ACPP","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","1/1884",0.69504209272801,0.71767316702488,0,0,0.874088736542268,0.31797850936704,"MYH9","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","1/1955",0.709083302973332,0.71767316702488,0,0,0.839024844142551,0.288441861928477,"CXCR6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","1/1955",0.709083302973332,0.71767316702488,0,0,0.839024844142551,0.288441861928477,"CXCR6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","1/1955",0.709083302973332,0.71767316702488,0,0,0.839024844142551,0.288441861928477,"CXCR6","TargetScan_microRNA_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.170415664003625,0.482471251113915,0,0,5.53496795764837,9.79420740811632,"GEM","miRTarBase_2017","UP"
"mmu-miR-297b-3p","1/169",0.275854966804535,0.495841138402433,0,0,3.18436293436293,4.10107744408529,"NFKBIA","miRTarBase_2017","UP"
"hsa-miR-296-3p","1/258",0.389726601062677,0.568943943157193,0,0,2.07224734462089,1.95269899869424,"IRF1","miRTarBase_2017","UP"
"mmu-miR-296-5p","4/1760",0.432838802556609,0.980468461034676,0,0,1.21975077046764,1.02140697663743,"IL2RA;IRF1;PIM1;METRNL","TargetScan_microRNA_2017","UP"
"mmu-miR-296-3p","3/1605",0.597711947569621,0.980468461034676,0,0,0.982343499197432,0.505559480698993,"SELL;PIM3;ELOVL6","TargetScan_microRNA_2017","UP"
"hsa-miR-296-3p","3/1950",0.7303825117398,0.980468461034676,0,0,0.793088267664539,0.249177939000925,"CD53;UBA52;GBP4","TargetScan_microRNA_2017","UP"
"mmu-miR-299","2/1884",0.884887538016021,0.980468461034676,0,0,0.533711181957728,0.0652700583506644,"SELL;IFNGR1","TargetScan_microRNA_2017","UP"
"mmu-miR-297a","2/1955",0.897552829365164,0.980468461034676,0,0,0.512288786482335,0.0553698613407135,"EGLN3;GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","2/1955",0.897552829365164,0.980468461034676,0,0,0.512288786482335,0.0553698613407135,"EGLN3;GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-297c","2/1955",0.897552829365164,0.980468461034676,0,0,0.512288786482335,0.0553698613407135,"EGLN3;GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-290-3p","1/1739",0.968568649786501,0.980468461034676,0,0,0.283395017572233,0.00905047949275814,"IRF1","TargetScan_microRNA_2017","UP"
"mmu-miR-292-3p","1/1739",0.968568649786501,0.980468461034676,0,0,0.283395017572233,0.00905047949275814,"IRF1","TargetScan_microRNA_2017","UP"
"hsa-miR-2964a-5p","1/1825",0.973734565805285,0.980468461034676,0,0,0.268758890469417,0.00715342965870676,"UBA52","TargetScan_microRNA_2017","UP"
