"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-297b-3p","1/169",0.104479023422354,0.208406813231274,0,0,9.83085317460317,22.2056260062943,"NFKBIA","miRTarBase_2017","UP"
"mmu-miR-296-3p","2/1605",0.280615556597452,0.745555298646517,0,0,2.0851811943515,2.64978502318845,"SLC4A7;SELL","TargetScan_microRNA_2017","UP"
"mmu-miR-290-3p","1/1739",0.693613847417469,0.745555298646517,0,0,0.875,0.320109903012406,"CD81","TargetScan_microRNA_2017","UP"
"mmu-miR-292-3p","1/1739",0.693613847417469,0.745555298646517,0,0,0.875,0.320109903012406,"CD81","TargetScan_microRNA_2017","UP"
"hsa-miR-2964a-5p","1/1825",0.711856595431977,0.745555298646517,0,0,0.829815423976608,0.282036669498841,"SLC4A7","TargetScan_microRNA_2017","UP"
"mmu-miR-299","1/1884",0.723786249347046,0.745555298646517,0,0,0.801203752876615,0.258996456867289,"SELL","TargetScan_microRNA_2017","UP"
"hsa-miR-296-3p","1/1950",0.736590048880753,0.745555298646517,0,0,0.771250213784847,0.235789534225445,"CD53","TargetScan_microRNA_2017","UP"
"mmu-miR-297a","1/1955",0.737537351330076,0.745555298646517,0,0,0.769063459570113,0.234132561551172,"GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","1/1955",0.737537351330076,0.745555298646517,0,0,0.769063459570113,0.234132561551172,"GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-297c","1/1955",0.737537351330076,0.745555298646517,0,0,0.769063459570113,0.234132561551172,"GBP2","TargetScan_microRNA_2017","UP"
