"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29b-2-5p","1/119",0.0579443409196368,0.132594841380802,0,0,18.7118644067797,53.2964863529665,"LSAMP","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","1/169",0.0813755562796324,0.137833791062788,0,0,13.1097883597884,32.8882683522105,"FBXL17","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","1/258",0.121788913260349,0.169496035333671,0,0,8.53134457414613,17.9624555255111,"LSAMP","miRTarBase_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.21385177702476,0.395998605935258,0,0,2.62708693149108,4.05220838716805,"OSBPL3;ITGAV","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","2/1739",0.21385177702476,0.395998605935258,0,0,2.62708693149108,4.05220838716805,"OSBPL3;ITGAV","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","2/1825",0.230197452877967,0.395998605935258,0,0,2.49136039495337,3.65935461285552,"LSAMP;FBXL17","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","2/1884",0.241501849991571,0.395998605935258,0,0,2.40541976620616,3.41780837655188,"OSBPL3;ITGAV","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","2/1950",0.254217673160797,0.395998605935258,0,0,2.31545174537988,3.17116027579188,"LSAMP;FBXL17","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","1/1605",0.566874872344046,0.648428093983515,0,0,1.27362150180105,0.72292881263848,"LSAMP","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","1/1912",0.633981432406916,0.648428093983515,0,0,1.05116576545148,0.479053672798876,"ITGAV","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","1/1955",0.642592267228529,0.648428093983515,0,0,1.02558853633572,0.45356126476327,"LSAMP","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","1/1955",0.642592267228529,0.648428093983515,0,0,1.02558853633572,0.45356126476327,"LSAMP","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","1/1955",0.642592267228529,0.648428093983515,0,0,1.02558853633572,0.45356126476327,"LSAMP","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","11/258",1.16354637420143e-06,8.12155369192598e-05,0,0,7.22156790577843,98.67577826607,"EEF1A1;EIF5A;NPM1;SET;HSP90AB1;PKM;RPL27A;RPLP1;RACK1;EEF2;PTMA","miRTarBase_2017","UP"
"hsa-miR-29b-3p","7/261",0.00175658116002175,0.0237308448328099,0,0,4.32434645669291,27.4353226078159,"RPS4X;CDC42;CCND2;RPL22;RACK1;MKI67;TPT1","miRTarBase_2017","UP"
"hsa-miR-29a-3p","4/264",0.0976901911383805,0.231406402990689,0,0,2.35673076923077,5.4816476488767,"RPS4X;CDC42;CCND2;RPL22","miRTarBase_2017","UP"
