"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-290-3p","1/1739",0.0869497526705558,0.098599747659209,0,0,18261,44601.1207827626,"ITPR1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","1/1739",0.0869497526705558,0.098599747659209,0,0,18261,44601.1207827626,"ITPR1","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","3/1950",0.149815512377776,0.771346783781471,0,0,2.52682448522202,4.79679892754913,"LDHA;CALM1;LBR","TargetScan_microRNA_2017","UP"
"mmu-miR-297a","3/1955",0.150656165292186,0.771346783781471,0,0,2.51965350223547,4.76908699047354,"CCT2;H3F3A;PGK1","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","3/1955",0.150656165292186,0.771346783781471,0,0,2.51965350223547,4.76908699047354,"CCT2;H3F3A;PGK1","TargetScan_microRNA_2017","UP"
"mmu-miR-297c","3/1955",0.150656165292186,0.771346783781471,0,0,2.51965350223547,4.76908699047354,"CCT2;H3F3A;PGK1","TargetScan_microRNA_2017","UP"
"mmu-miR-296-3p","1/1605",0.690111218690768,0.771346783781471,0,0,0.881546134663342,0.326967672151169,"CALM1","TargetScan_microRNA_2017","UP"
"mmu-miR-290-3p","1/1739",0.720271335166886,0.771346783781471,0,0,0.807648048154377,0.265011360117766,"CALM1","TargetScan_microRNA_2017","UP"
"mmu-miR-292-3p","1/1739",0.720271335166886,0.771346783781471,0,0,0.807648048154377,0.265011360117766,"CALM1","TargetScan_microRNA_2017","UP"
"mmu-miR-299","1/1884",0.749822379118409,0.771346783781471,0,0,0.739531843621063,0.212925215890193,"PGK1","TargetScan_microRNA_2017","UP"
"hsa-miR-2909","1/1912",0.75518363092088,0.771346783781471,0,0,0.727569134162541,0.204297294499398,"CALM1","TargetScan_microRNA_2017","UP"
