"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-291b-3p","1/16",0.00399394544865564,0.0642064007701178,0,0,333,1839.15090890099,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.0151586347698374,0.0642064007701178,0,0,83.0625,347.96417553925,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.0151586347698374,0.0642064007701178,0,0,83.0625,347.96417553925,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.0154055971565865,0.0642064007701178,0,0,81.6967213114754,340.922410114916,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","1/63",0.0156525100040084,0.0642064007701178,0,0,80.375,334.128840793773,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-298","1/165",0.0405787434523405,0.0678642365007605,0,0,30.2301829268293,96.8729509932817,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.0632712606681802,0.283502877139917,0,0,7.00748416810593,19.3429272250398,"CDKN1A;IRF4","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","2/1739",0.0632712606681802,0.283502877139917,0,0,7.00748416810593,19.3429272250398,"CDKN1A;IRF4","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","1/1950",0.401294876030993,0.409360137586437,0,0,2.31477680861981,2.11352726620273,"IRF4","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","4/258",9.18477482984307e-07,2.44927328795815e-05,0,0,103.616797900262,1440.33031919559,"MT-ATP6;MT-ND5;MT-CO2;MT-CO3","miRTarBase_2017","UP"
"mmu-miR-297a","1/1955",0.513324613509269,0.521199954343224,0,0,1.53863868986694,1.0260363775615,"ANP32A","TargetScan_microRNA_2017","UP"
"mmu-miR-297c","1/1955",0.513324613509269,0.521199954343224,0,0,1.53863868986694,1.0260363775615,"ANP32A","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","1/1955",0.513324613509269,0.521199954343224,0,0,1.53863868986694,1.0260363775615,"ANP32A","TargetScan_microRNA_2017","UP"
