"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Ccl4",13343.7472210662,0.468123770380587,0.0613035577424656,2.44322331248168e-16,2.74496139157317e-12
"Serpina3g",39448.1682638056,0.36296948858396,0.0484898564642091,2.48399882223487e-15,1.39538633839044e-11
"Crip1",22192.6857078565,-0.419273000259559,0.0583949769130646,1.3637022184486e-14,5.10706480809001e-11
"Trat1",9086.64550591407,0.41433461485112,0.0589130127962578,4.10574879803476e-14,1.15320219364801e-10
"Gbp2b",40147.0819100915,0.348857039002372,0.0512553662261761,3.19032024682626e-13,7.16864959461862e-10
"Nrn1",6527.98770091118,0.463739943982736,0.0717398586929171,1.0193327428971e-12,1.90870056107482e-09
"Cd81",29117.0754256849,0.317063125657386,0.0494489089913887,3.80209022979567e-12,6.10235481882205e-09
"Sell",46106.8511421261,0.263806116892007,0.0466506454644523,1.84401009430529e-10,2.58968167619e-07
"Large1",10270.964731898,0.34852772902507,0.0630357160497548,6.6361369094448e-10,7.45569981776124e-07
"Nfkbia",50212.8333157514,0.283308725832286,0.0516904930571349,6.08583119302964e-10,7.45569981776124e-07
"Ctla2a",42041.8145972397,-0.28549604431973,0.0528471430523539,9.44246281655185e-10,9.64418815854183e-07
"Gbp2",29980.3732678223,0.287075186208265,0.0546908138310034,2.11473843698156e-09,1.97992386162398e-06
"Ccn3",3367.45744293123,0.445854381988038,0.0873560785960174,2.62180652293781e-09,2.26584586809279e-06
"Irf4",15460.3549153655,0.282915186249021,0.0550400932249566,3.51378112012215e-09,2.81980934889802e-06
"S100a6",34005.0321998323,-0.243838468323882,0.0491776158542979,5.96341902490828e-09,4.4666008496563e-06
"Egr3",5523.36890739904,0.337860102583633,0.0705740564563534,2.30815437190021e-08,1.62075714801868e-05
"Fos",3546.32712595087,0.373895017972424,0.080818275091738,3.96013629524289e-08,2.61718419276787e-05
"Ar",21993.1296997946,0.238921466926806,0.0526453333161268,4.3309207969972e-08,2.70321639745909e-05
"Tmem176b",7317.7305423756,0.296949534421229,0.065847145986798,6.83360972951118e-08,3.8387802655529e-05
"Efna5",5325.65489591412,0.406838948638268,0.0919921268352817,6.5205572086734e-08,3.8387802655529e-05
"Plk2",4629.24143836658,0.349426184059082,0.0781877614094046,8.12130769077861e-08,4.34489961456655e-05
"Tgm2",2935.41202320247,0.385258181191246,0.0892826855133279,1.13934639254881e-07,5.81843487285722e-05
"Gbp5",12242.6758983253,0.300551511156833,0.0690283626697845,1.28338890537358e-07,6.00786431328005e-05
"Tox",28720.1050944603,0.223886719515931,0.0521368458097305,1.24084796315463e-07,6.00786431328005e-05
"Pros1",27091.3990593417,0.22322349816203,0.0523071299944631,1.39334680058707e-07,6.26170052183829e-05
"Il4ra",36172.1108430706,0.211400269791404,0.0508450086842479,2.28847422963104e-07,9.88884921919415e-05
"Gfi1",3624.87333080615,0.359035626444719,0.0881479908733774,2.96348761863745e-07,0.000123314012575525
"Ctsw",9814.73855464223,-0.265979526342796,0.0660425220190764,3.97627178439617e-07,0.000159547905348896
"Msmo1",16733.0825572728,0.239401157204087,0.0623343269237424,7.55104468180373e-07,0.00029253788620712
"Tmem176a",6919.69604759859,0.278633240594516,0.0730206715576101,8.25674555006574e-07,0.000299240439532221
"Scd2",54495.4988656111,0.186726462939381,0.0478828976816602,8.22655337735554e-07,0.000299240439532221
"Mxi1",10079.0058951088,0.242720779179195,0.0638310196660325,8.6174658719941e-07,0.000302553840849543
"Ctla4",4221.96858789335,0.322738770038666,0.0866329721921759,9.66469991335679e-07,0.000329039101595647
"Id3",15171.4432731954,0.228663513238053,0.0656584154584096,2.5115690458754e-06,0.000829925830306181
"Ccl3",5943.54840447443,0.21464399485232,0.25377533672756,3.15535388271288e-06,0.00101286859635084
"Nr4a3",2796.17786042958,0.330995827037416,0.111560266344944,4.60641594550935e-06,0.00143758564299438
"Plaat3",31408.9495528456,0.197773149227498,0.0596198343337287,5.08105827444826e-06,0.00154285647874125
"Bcl2a1b",7512.31315984323,0.229300533179698,0.0745981680485999,7.5543316624537e-06,0.00223349779546493
"Gbp11",8787.09749787247,0.237751751365503,0.0787331338126164,8.1462607880473e-06,0.00234674974240286
"Fas",21612.4561281235,0.211401809626033,0.0687452454416964,8.55035124946808e-06,0.00240157990719435
"Itih5",74650.6089719858,0.169447648873343,0.0530154715860415,1.05220158178982e-05,0.00288328896863624
"Atf3",3642.2949720184,0.308472204890768,0.125216054935351,1.25336338724168e-05,0.0033527470608715
"Slc4a7",67201.6965113963,0.176443159458484,0.0594968230168392,1.6516942881142e-05,0.00431553147138675
"Flna",16656.6264992378,-0.186624053777382,0.0648365942150689,1.75512840835902e-05,0.00448156083361673
"Vim",245697.688350469,-0.145214881892911,0.0456416323774793,1.81211303984306e-05,0.00452424222280816
"Ccr2",1597.36985214807,-0.310852101887708,0.150940987712258,1.88297636117589e-05,0.0045989650908285
"Jak2",23254.6040457064,0.201158870311303,0.0732595142406078,1.99330412651518e-05,0.00476484507689321
"F2rl2",6997.47425976073,0.214079988301756,0.0807658091894063,2.14774500257848e-05,0.00502706564666026
"Btg1",26414.3550783519,0.172447776114764,0.0601926249371391,2.20058952282988e-05,0.00504563740591708
"Runx3",37440.6871161655,-0.165717927694053,0.0572412062646989,2.29670607037234e-05,0.00516069854012665
"Lilrb4a",5653.74445569782,0.241494923491013,0.0975929727223965,2.36639882135894e-05,0.00521303740352307
"Insig1",12157.5956003779,0.193577669919359,0.0723231674661028,2.49381735934523e-05,0.00529507737856188
"Serpinb6b",3171.31292539732,0.256691115490343,0.109007716515984,2.51655920985425e-05,0.00529507737856188
"Hmgcs1",33654.8527889968,0.161713350805973,0.0561523966838769,2.54503051573068e-05,0.00529507737856188
"Egln3",20487.9081794255,0.16300643290925,0.0577057705077841,2.797403286228e-05,0.00571433198559483
"Psrc1",12124.5118640348,0.177893937678211,0.0663484709886371,2.99558430117042e-05,0.00600989100422316
"Uba52",56425.3976764508,0.144940677568333,0.0494252616476413,3.17431015339418e-05,0.00625673238129537
"Arl4c",13238.9719330236,-0.172838209645563,0.0653501386655201,3.45963951409749e-05,0.00670156033463539
"Itm2a",15179.2159070505,0.191245941639322,0.0773953506241963,3.82918328480782e-05,0.00729167359403658
"Sh2d1a",27934.1223171808,0.151658565777503,0.0556982134685595,4.22517453716835e-05,0.00791163932084774
"Btla",8016.87490213422,0.199109046287151,0.0850324682793384,4.45250623794866e-05,0.00820064058743495
"Mcl1",47529.5364601171,0.14677423409492,0.0555285922497246,5.40119149133335e-05,0.0097874816782468
"Batf3",577.456534096386,0.197505138669822,0.21505296691151,5.7340370634848e-05,0.0100659228762893
"Gbp4",64037.1215471706,0.157728363016982,0.0628037868404438,5.64642629512923e-05,0.0100659228762893
"Ndfip1",109325.224187695,0.142320512602331,0.0539234977305504,5.94352580802849e-05,0.0102731557620308
