"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-298","4/165",0.00981651757209954,0.587657483603508,0,0,5.0555164244093,23.375134900135,"CDKN1A;ID2;AK2;DCTPP1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","2/51",0.0274212422009882,0.635117337178001,0,0,8.18387961245104,29.4328099226202,"EOMES;BAK1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","2/63",0.0404030440858511,0.635117337178001,0,0,6.56996191422421,21.0820232620868,"CDKN1A;SPP1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.0778384605524974,0.635117337178001,0,0,13.256,33.8441536611758,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","3/261",0.14560393539956,0.653517770225582,0,0,2.33044613194115,4.49045535342211,"ITGB1;TDG;DNAJB11","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","1/47",0.211975062052854,0.653517770225582,0,0,4.31586956521739,6.69515080969127,"EOMES","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.266035895360011,0.653517770225582,0,0,3.3065,4.37821611955263,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.266035895360011,0.653517770225582,0,0,3.3065,4.37821611955263,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.269753747980182,0.653517770225582,0,0,3.25213114754098,4.26109111424218,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","1/74",0.312939667623767,0.653517770225582,0,0,2.7158904109589,3.1551717312767,"LUZP1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","2/254",0.367919949572486,0.653517770225582,0,0,1.57503607503608,1.57486265224217,"ITGB1;TDG","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","2/264",0.385955374166739,0.653517770225582,0,0,1.51414912483615,1.44152073197574,"ITGB1;TDG","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.391867833977462,0.653517770225582,0,0,2.04144329896907,1.91248666141411,"PLAC8","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","2/341",0.51603545910436,0.684164472184561,0,0,1.16563868776258,0.771163006037313,"CHD7;TM6SF1","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","1/169",0.576513450510457,0.712975410870645,0,0,1.17446428571429,0.646843966472504,"NFKBIA","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","1/258",0.731440828155054,0.783085153703991,0,0,0.764280155642023,0.239020175598545,"IRF1","miRTarBase_2017","DOWN"
"mmu-miR-290-3p","10/1739",0.382353874744312,0.99980836476051,0,0,1.15483128785616,1.11026487664683,"PLAC8;CDKN1A;DOCK4;LUZP1;IRF4;IRF1;IL24;AK2;NCOA7;F2RL2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","10/1739",0.382353874744312,0.99980836476051,0,0,1.15483128785616,1.11026487664683,"PLAC8;CDKN1A;DOCK4;LUZP1;IRF4;IRF1;IL24;AK2;NCOA7;F2RL2","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","11/1950",0.396688951271509,0.99980836476051,0,0,1.1320841212538,1.04672815224866,"TMEM254;HIP1;SERPINE2;HSPA5;IRF4;AK2;LIF;LARGE1;HMGN2;ITM2A;ULBP1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","9/1760",0.535262694433098,0.99980836476051,0,0,1.01390509770814,0.633688288145413,"TMEM254;SDF2L1;CD82;LUZP1;IRF1;UBE2L6;BAK1;LARGE1;CCR5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-293","2/382",0.577625617576124,0.99980836476051,0,0,1.03769271664009,0.569516209447862,"LUZP1;CHD7","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","7/1605",0.71043436293374,0.99980836476051,0,0,0.852841317604452,0.291568295660973,"SERPINE2;CHD7;NCOA7;BAK1;HMGN2;ITM2A;BATF","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","8/1884",0.746319553190815,0.99980836476051,0,0,0.82642089093702,0.241811922084252,"TMEM254;XBP1;SERPINE2;LUZP1;F2R;CHD7;UBE2L6;EFNA5","TargetScan_microRNA_2017","DOWN"
