"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.95955693691995,0.523,0.077,0,"0","Pif1"
0,2.0877898083143,0.999,0.668,0,"0","Ube2c"
0,2.06897592978517,0.554,0.148,0,"0","Sapcd2"
0,2.05529907145843,0.298,0.067,0,"0","Arhgef39"
0,2.02557738286433,0.665,0.192,0,"0","Gas2l3"
0,2.0064849244511,0.503,0.127,0,"0","Fam83d"
0,1.98175414103805,0.997,0.529,0,"0","Cenpf"
0,1.96803445987722,0.829,0.28,0,"0","Cdc25b"
0,1.93663321136953,0.971,0.448,0,"0","Tuba1c"
0,1.92837358671219,0.647,0.198,0,"0","Troap"
0,1.92677910813417,0.252,0.063,0,"0","Gm10184"
0,1.91753353996893,0.936,0.381,0,"0","Aurka"
0,1.896693928904,0.467,0.136,0,"0","Tnfaip8l1"
0,1.85908908600946,0.978,0.454,0,"0","Plk1"
0,1.85541158614857,0.841,0.325,0,"0","Pimreg"
0,1.82941482324224,0.594,0.18,0,"0","Cdc25c"
0,1.82690210264823,0.911,0.384,0,"0","Kpna2"
0,1.74859176748513,0.972,0.503,0,"0","Ccnb1"
0,1.74091097670533,0.838,0.304,0,"0","Prr11"
0,1.69866911222761,0.991,0.661,0,"0","H2ax"
0,2.4866375753765,0.662,0.16,0,"1","Ung"
0,1.33256769647805,0.785,0.482,0,"1","Zmynd19"
0,1.20606823856822,0.923,0.667,0,"1","Dtl"
0,1.16354658910838,0.321,0.174,0,"1","Tarbp1"
0,1.13531243711166,0.833,0.558,0,"1","Cdc6"
0,1.12553361246448,0.569,0.331,0,"1","E2f1"
0,1.10931411326056,0.383,0.229,0,"1","Rapgef5"
5.68436431313867e-274,1.10846628104905,0.291,0.166,1.26175834658739e-269,"1","Alkbh2"
0,1.06278495248418,0.38,0.227,0,"1","Fnip2"
0,1.00605552733422,0.975,0.799,0,"1","Mcm6"
4.79807408044999e-210,0.976731897496061,0.284,0.175,1.06502850363748e-205,"1","Macir"
0,0.976668965628301,0.401,0.25,0,"1","Ppargc1b"
0,0.968955947721531,0.946,0.75,0,"1","Cdca7"
0,0.958633819706796,0.802,0.583,0,"1","Polr1g"
0,0.937025658177964,0.601,0.401,0,"1","Chaf1b"
6.25544934915715e-251,0.914178958034147,0.36,0.235,1.38852209203241e-246,"1","Gm56577"
6.95519974634943e-288,0.900373139152718,0.415,0.277,1.54384568769718e-283,"1","Dctd"
0,0.894832290593148,0.946,0.793,0,"1","Mcm2"
0,0.859820363974984,0.984,0.884,0,"1","Hells"
7.02397915450574e-272,0.853618408098521,0.418,0.286,1.55911265292564e-267,"1","Tfap4"
0,2.08789365234705,0.98,0.49,0,"2","Neil3"
0,2.01478864330478,0.983,0.488,0,"2","Esco2"
0,2.01464518166885,0.866,0.348,0,"2","Mxd3"
0,2.01065869094061,0.251,0.077,0,"2","Pde5a"
0,1.80565456360244,0.831,0.367,0,"2","E2f7"
0,1.79527451500437,0.578,0.224,0,"2","Mybl1"
0,1.69500006648068,0.431,0.166,0,"2","Fry"
0,1.68784830601803,0.538,0.193,0,"2","Ccng2"
0,1.68775568847155,0.855,0.429,0,"2","Stil"
