"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Serpina3g",700.522651595507,-1.45653477266876,0.168648498097461,1.35247643741623e-19,9.16167538705756e-16
"Gbp2",680.113884522928,-1.02298916230327,0.172771840681544,3.60443769397663e-10,1.22082304694989e-06
"Gbp2b",1002.63574601031,-0.818995477540437,0.150239997955629,1.14415121260692e-08,2.58349343806642e-05
"Nfkbia",1607.19921258869,-0.728760234983051,0.14476922443106,1.14811807880207e-07,0.000194433796645131
"Eomes",277.191852408396,-1.0424343399111,0.240603266451584,4.13261200229283e-07,0.000559886274070632
"Gm4951",1446.03579339833,-0.729344350291439,0.163173235071798,7.56044714052059e-07,0.000853574482164774
"Trim30c",122.527479178161,1.22249338456668,0.369868206179912,1.00475132521457e-06,0.000972312211000503
"Ifi202b",167.743454869207,-1.10802803489535,0.392955643953924,2.99793706331239e-06,0.00253850320835976
"Sell",661.904659853728,-0.692749545619719,0.203505546490483,5.73768989177309e-06,0.00431856792520788
"Polr2g",703.869463104588,0.656591602702895,0.235124922644071,1.35424445857001e-05,0.00917365196235321
"Ifi47",1270.58673393154,-0.576037783069022,0.221538056215701,1.90303842713745e-05,0.0117192566412992
"Ifi203",1210.80352813149,-0.485649235244571,0.235526542347854,4.10003155364919e-05,0.0231446781203497
"Igtp",1754.52748975578,-0.469135400957224,0.246194019239646,5.15091608558076e-05,0.0232615370424827
"Ccl5",811.756696578917,0.572018971527106,0.627950753345039,5.12339666667948e-05,0.0232615370424827
"H1f0",722.193600166697,-0.543131325284055,0.286245723056667,4.9044221316726e-05,0.0232615370424827
"Cd82",555.880760300527,-0.556589222287571,0.317972363001034,5.84986054299819e-05,0.0247668470739186
"Ar",369.290325793157,-0.584893163438041,0.353159236494485,6.23844633071564e-05,0.0248583737907457
"Bst2",1701.03840733344,-0.405145693439356,0.274858633555964,0.00010362322091831,0.0389968721389239
"Gab2",127.819148948466,0.50877704045157,0.532136270136708,0.00012294073934565,0.0416400284163717
"Mx1",164.521036346626,-0.529799400876029,0.491483723240513,0.000121275703300471,0.0416400284163717
"Erp29",520.440484821688,-0.381789412481614,0.343619335750483,0.000200957131956294,0.0648230291367588
"Irf1",1186.93355881161,-0.292524894519131,0.2691388056801,0.000225598487606876,0.069463825229499
"Psma5",1242.53335011444,-0.29759092810378,0.288790720700365,0.000257776439069787,0.0713073150632096
