"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29a-3p","47/264",1.81088252336541e-07,0.000274982511173037,0,0,2.52530719502931,39.203579371976,"ITGB1;KDM5B;BTG2;DOT1L;MAZ;ISG20L2;CACNA1C;BBC3;CCND2;TESPA1;MYC;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;CD93;KMT5C;FEM1B;IFRD1;CTNNBIP1;DNMT3A;COMMD2;TET2;TET1;SARS;ZFP91;NMI;CCDC117;MORF4L1;REST;CDK6;NASP;TRAF4;MORF4L2;TET3;SPRTN;ID3;HBP1;SGK1;MXD1;ABCE1;RAN;IFNAR1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","46/261",3.29535737772019e-07,0.000333600011871207,0,0,2.49324388789505,37.2131136720219,"ITGB1;BTG2;DOT1L;MAZ;ISG20L2;BBC3;IFIH1;CCND2;TESPA1;MYC;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;NUS1;KLHDC3;ENTPD1;FEM1B;IFRD1;STAT3;CSGALNACT2;CTNNBIP1;DNMT3A;COMMD2;TET2;TET1;ZFP91;CCDC117;RUNDC3B;MORF4L1;REST;CDK6;NASP;MORF4L2;TET3;DNAJB11;SPRTN;ID3;ANGPTL4;SGK1;MXD1;ABCE1;RSL24D1;PPIC","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","43/254",2.37290846586534e-06,0.00180163075270826,0,0,2.37078713010889,30.7049985782796,"ITGB1;CD274;KDM5B;CHIC2;BTG2;DOT1L;MAZ;ISG20L2;BBC3;CCND2;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;WSB2;KMT5C;FEM1B;IFRD1;CTNNBIP1;DNMT3A;COMMD2;TET2;ZFP91;CCDC117;MORF4L1;REST;CDK6;NASP;MTHFD2;MORF4L2;TET3;OTULIN;SPRTN;ID3;SGK1;MXD1;ABCE1;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","10/47",0.00359035579975251,0.191296676558744,0,0,3.10861613493192,17.4999668815925,"EOMES;PIGT;ARPC3;DNMT3A;DNMT3B;CISD2;TET1;PRR5L;MCL1;IFNAR1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","10/51",0.00661492189738371,0.264335760557294,0,0,2.8047252277034,14.0753096191168,"EOMES;PIGT;CTNNBIP1;DNMT3A;DNMT3B;CISD2;PRR5L;BAK1;BBC3;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","11/63",0.0109722133012694,0.309755255399274,0,0,2.43262599469496,10.9769554256478,"TBC1D1;SLC35A1;CDKN1A;HAX1;DCUN1D5;SPP1;PHAX;SFT2D2;HIF1A;KLF3;CERS2","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","3/13",0.0805295133571328,0.55710280652759,0,0,3.44054897067998,8.66719541385939,"JAGN1;DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","2/7",0.103230501568394,0.590278425545365,0,0,4.5857855361596,10.4133601188376,"TMED9;SLC7A1","miRTarBase_2017","DOWN"
"hsa-miR-298","18/165",0.113519739857724,0.594142251794599,0,0,1.40700663136791,3.06133483097634,"CDKN1A;PPP1R11;KRR1;DCUN1D3;FBXO28;RAB3IP;AK2;EIF2AK2;SPTY2D1;BDH1;ID2;SSR1;CD9;BAX;MYBL2;LLPH;DCTPP1;TOMM5","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","4/24",0.121815652142007,0.615057272455988,0,0,2.29388264669164,4.82918824143093,"PIGT;CISD2;PRR5L;MCL1","miRTarBase_2017","DOWN"
