"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","5/254",2.37725379671304e-06,0.00104836892435045,0,0,30.4803830707445,394.707689711753,"ITGB1;MORF4L1;MORF4L2;OTULIN;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","4/261",7.50876080031087e-05,0.00692264185697247,0,0,21.928849360756,208.255103121925,"ITGB1;MORF4L1;MORF4L2;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","4/264",7.84880029135201e-05,0.00692264185697247,0,0,21.6725274725275,204.860969749983,"ITGB1;MORF4L1;MORF4L2;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.0213899261577365,0.227244777687557,0,0,51.0460358056266,196.263595698386,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","1/47",0.0414826184608072,0.227244777687557,0,0,25.4936061381074,81.1329113370927,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","1/51",0.0449369818711913,0.227244777687557,0,0,23.4494117647059,72.751663373286,"MCL1","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","4/1950",0.0912326302348673,0.805032153759028,0,0,2.64806929966231,6.34038528612959,"ITGB3;OSTC;OTULIN;CCR2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","3/1760",0.207178620290211,0.805032153759028,0,0,2.07455890722823,3.26571660578068,"SSR2;ITGB3;CCR5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.472193466372566,0.805032153759028,0,0,1.31296776050662,0.985207011240262,"SSR2;ITGB3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","2/1739",0.472193466372566,0.805032153759028,0,0,1.31296776050662,0.985207011240262,"SSR2;ITGB3","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","2/1825",0.498539326346094,0.805032153759028,0,0,1.24513165112452,0.866702278915121,"OTULIN;CCR5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","1/1605",0.778298693620401,0.849881698002671,0,0,0.673976822649259,0.168928855689069,"MCL1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","1/1884",0.831640025311048,0.849881698002671,0,0,0.565399393958327,0.104234540934891,"OTULIN","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","1/1912",0.836264989225262,0.849881698002671,0,0,0.556253270538985,0.0994635045511273,"OTULIN","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","1/1955",0.843134644397332,0.849881698002671,0,0,0.542717803600458,0.092603186195689,"OTULIN","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","1/1955",0.843134644397332,0.849881698002671,0,0,0.542717803600458,0.092603186195689,"OTULIN","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","1/1955",0.843134644397332,0.849881698002671,0,0,0.542717803600458,0.092603186195689,"OTULIN","TargetScan_microRNA_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.0242633091136396,0.0605351606835329,0,0,51.2835051546392,190.712585247944,"PPP3CB","miRTarBase_2017","UP"
"mmu-miR-296-3p","1/1605",0.341841703711159,0.408866175501508,0,0,2.866427680798,3.07684498142652,"PPP3CB","TargetScan_microRNA_2017","UP"
"mmu-miR-296-5p","1/1760",0.369110081031936,0.408866175501508,0,0,2.59181353041501,2.58315779811512,"TCF7","TargetScan_microRNA_2017","UP"
"hsa-miR-296-3p","1/1950",0.401294876030993,0.408866175501508,0,0,2.31477680861981,2.11352726620273,"TCF7","TargetScan_microRNA_2017","UP"
