"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","20/254",3.72182980520666e-09,8.3852825511306e-06,0,0,5.67457192030571,110.138052436388,"ITGB1;CD274;KLHDC3;KDM5B;CHIC2;ENTPD1;DOT1L;TET2;MORF4L1;MYCN;CDK6;C1QTNF6;MORF4L2;TDG;OTULIN;DNMT3B;SGK1;GOLGA7;MCL1;CREB5","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","17/261",8.42748552961042e-07,0.000741436664799728,0,0,4.57647042534338,64.0092484364315,"ITGB1;KLHDC3;ENTPD1;DOT1L;TET2;TET1;MORF4L1;MYCN;CDK6;C1QTNF6;MORF4L2;TDG;DNAJB11;DNMT3B;SGK1;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","17/264",9.87265865245976e-07,0.000741436664799728,0,0,4.52018820439873,62.5066381816618,"ITGB1;KLHDC3;KDM5B;ENTPD1;DOT1L;TET2;TET1;MORF4L1;MYCN;CDK6;C1QTNF6;MORF4L2;TDG;DNMT3B;SGK1;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","4/47",0.00618428012346358,0.476793212204704,0,0,5.91375028223075,30.0758239812374,"EOMES;DNMT3B;TET1;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","4/51",0.00825341113004149,0.476793212204704,0,0,5.40935068512015,25.9493513863234,"EOMES;DNMT3B;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","1/13",0.185450706613063,0.887027329133949,0,0,5.25507478632479,8.85462320840846,"DNMT3B","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.223124317734451,0.887027329133949,0,0,4.2034188034188,6.30523826839477,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","2/63",0.259005583325994,0.887027329133949,0,0,2.06905276474619,2.79509509129651,"CDKN1A;KLF3","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","2/71",0.30542792980011,0.891480036069866,0,0,1.82841698122,2.16857830421194,"MYCN;ACADSB","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.31530987495713,0.893781324024328,0,0,2.74024526198439,3.16278941991456,"MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","2/98",0.455205786922653,0.924753467879046,0,0,1.31236602357985,1.03283951916338,"PLAC8;GEM","miRTarBase_2017","DOWN"
"hsa-miR-2909","1/43",0.492870532554362,0.924753467879046,0,0,1.49916056166056,1.06066921634823,"SLC2A1","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","3/169",0.494701451092835,0.924753467879046,0,0,1.13802953750486,0.800946130186176,"NFKBIA;CYSLTR1;MYT1L","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","2/119",0.558159668269787,0.924753467879046,0,0,1.07565888916371,0.627227684706512,"KCNK5;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.618503868717679,0.924753467879046,0,0,1.04845085470085,0.503730134080041,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.618503868717679,0.924753467879046,0,0,1.04845085470085,0.503730134080041,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.624492528319574,0.924753467879046,0,0,1.031210592686,0.485510357462248,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","3/219",0.669143593881276,0.924753467879046,0,0,0.872356630824373,0.350475035995896,"DFFB;TAPBP;TSPAN31","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.689449055214593,0.924753467879046,0,0,0.861169652265543,0.32023667487771,"KCNK5","miRTarBase_2017","DOWN"
"hsa-miR-298","2/165",0.732872657532001,0.924753467879046,0,0,0.770283865622473,0.239391377081391,"CDKN1A;SSR1","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","1/146",0.900878542766285,0.963760378372478,0,0,0.431962864721485,0.0450903715659705,"RAB27B","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","1/146",0.900878542766285,0.963760378372478,0,0,0.431962864721485,0.0450903715659705,"RAB27B","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","2/258",0.914222707204614,0.970586739595339,0,0,0.488117966237942,0.0437749439679872,"KDM5B;IRF1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","2/341",0.971304224846594,0.98361898751453,0,0,0.367033738345237,0.0106863887570454,"GALNT3;TM6SF1","miRTarBase_2017","DOWN"
"mmu-miR-293","7/382",0.390116014697161,0.998311079370534,0,0,1.17807407407407,1.10893421493262,"KCNK5;LGALS3;TMEM37;SETBP1;MYT1L;DOT1L;FHL2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","29/1760",0.413728104000733,0.998311079370534,0,0,1.05923466855436,0.934823610591363,"CD274;FCMR;SEMA7A;ITGB3;ZCCHC18;METRNL;FSTL4;TNFSF13B;APH1A;LMAN2;DNMT3B;BAK1;CCR5;LARGE1;SDF2L1;TNFRSF18;STX7;FBXW9;USB1;FOSL2;TMEM254;CDK6;IRF1;DOLPP1;MAPKAPK2;SPNS1;PIGM;ATP6V0C;PTPN5","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","29/1825",0.494364543527892,0.998311079370534,0,0,1.01720372345431,0.716601806657632,"FYTTD1;FSTL4;APH1A;TDG;CCR5;ENTPD1;TNFRSF9;STX7;TEX14;USB1;FRMD4B;ACADSB;FOSL2;PIGC;TMEM37;CDK6;RNF128;SETBP1;OTULIN;BHLHE40;IL2RB;KDELR2;PIGM;SGK1;PPIB;UBA52;ATP6V0C;GPLD1;F2RL2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","31/1955",0.497339405291407,0.998311079370534,0,0,1.01490135798646,0.708890916871136,"PTGER4;FYTTD1;DOCK4;SLC35B4;NRN1;EI24;TMEM97;CXCR6;HSPA13;FSTL4;LAMP2;EMB;MGAT2;JAK2;GBP2;GOLGA7;EGLN3;TNFRSF9;PLCL1;ACADSB;PSMA5;GPRIN3;ADAM19;FAM135B;ARL4A;CDK6;SETBP1;CD8A;OTULIN;WDFY1;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","31/1955",0.497339405291407,0.998311079370534,0,0,1.01490135798646,0.708890916871136,"PTGER4;FYTTD1;DOCK4;SLC35B4;NRN1;EI24;TMEM97;CXCR6;HSPA13;FSTL4;LAMP2;EMB;MGAT2;JAK2;GBP2;GOLGA7;EGLN3;TNFRSF9;PLCL1;ACADSB;PSMA5;GPRIN3;ADAM19;FAM135B;ARL4A;CDK6;SETBP1;CD8A;OTULIN;WDFY1;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","31/1955",0.497339405291407,0.998311079370534,0,0,1.01490135798646,0.708890916871136,"PTGER4;FYTTD1;DOCK4;SLC35B4;NRN1;EI24;TMEM97;CXCR6;HSPA13;FSTL4;LAMP2;EMB;MGAT2;JAK2;GBP2;GOLGA7;EGLN3;TNFRSF9;PLCL1;ACADSB;PSMA5;GPRIN3;ADAM19;FAM135B;ARL4A;CDK6;SETBP1;CD8A;OTULIN;WDFY1;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","26/1739",0.62653638916082,0.998311079370534,0,0,0.950558447290753,0.444432103071686,"CD274;CDKN1A;DOCK4;SLC35B4;MYT1L;CD81;ITGB3;HSPA13;LAGE3;PLAC8;LAMP2;SSR1;TMED2;ITGAV;PIM2;PDCD1LG2;MPEG1;TMEM37;EHD3;CDK6;SETBP1;IRF1;IL2RB;ASF1A;F2RL2;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","26/1739",0.62653638916082,0.998311079370534,0,0,0.950558447290753,0.444432103071686,"CD274;CDKN1A;DOCK4;SLC35B4;MYT1L;CD81;ITGB3;HSPA13;LAGE3;PLAC8;LAMP2;SSR1;TMED2;ITGAV;PIM2;PDCD1LG2;MPEG1;TMEM37;EHD3;CDK6;SETBP1;IRF1;IL2RB;ASF1A;F2RL2;CREB5","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","27/1950",0.776825040769755,0.998311079370534,0,0,0.87208579252261,0.220236656558016,"HIP1;SERPINE2;ITGB3;DOT1L;FGL2;SLC2A6;FSTL4;GATAD1;SSR1;LARGE1;GBP4;CCR2;ENTPD1;PLCL1;LIF;MPEG1;GPRIN3;TMEM254;SELP;TMEM37;SETBP1;OTULIN;BCL3;WDFY1;UBA52;ITM2A;CREB5","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","22/1884",0.945245516378989,0.998311079370534,0,0,0.723734963328793,0.0407539352184026,"XBP1;SLC35B4;SERPINE2;TET2;GPR83;ZCCHC18;FRMD4B;LRRC32;KLF3;FSTL4;GPRIN3;TMEM254;CDK6;SELL;SETBP1;OTULIN;LAMP2;MGAT1;ITGAV;PTPN5;KDM7A;CREB5","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","22/1912",0.953700395921783,0.998311079370534,0,0,0.711892943508064,0.0337477884764569,"XBP1;SLC35B4;HIP1;SP140;TNFRSF9;DOT1L;FAM229B;SLC2A1;RAB27B;ZCCHC18;FRMD4B;TAPBP;APH1A;FRMD6;CDK6;OTULIN;GATAD1;SSR1;ITGAV;EMB;JAK2;GOLGA7","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","17/1605",0.970352962581578,0.998311079370534,0,0,0.654577830349241,0.0196997781809697,"CD274;FCMR;SERPINE2;GALNT3;FSTL4;GPRIN3;FAM135B;H1F0;FRMD6;CDK6;SELL;PIM3;BAK1;ITM2A;ARSB;MCL1;CREB5","TargetScan_microRNA_2017","DOWN"
