"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-299","1/1884",0.326843538355871,0.326843538355871,0,0,3.20640821384316,3.5856419724099,"CTSW","TargetScan_microRNA_2017","DOWN"
"hsa-miR-298","1/165",0.166689124231873,0.362116371216608,0,0,5.75319396051103,10.307564592904,"MSMO1","miRTarBase_2017","UP"
"mmu-miR-297b-3p","1/169",0.170380319991614,0.362116371216608,0,0,5.61507936507936,9.93713040648077,"NFKBIA","miRTarBase_2017","UP"
"hsa-miR-29a-3p","1/264",0.253595541258494,0.395823728419343,0,0,3.56961796125294,4.89756809619859,"ITIH5","miRTarBase_2017","UP"
"mmu-miR-297a-5p","1/341",0.315135503536618,0.439636283617095,0,0,2.75042016806723,3.17605473756518,"MSMO1","miRTarBase_2017","UP"
"mmu-miR-296-3p","3/1605",0.257261864029197,0.900923762309332,0,0,1.81115710624877,2.45893698162768,"ITIH5;SELL;RGS1","TargetScan_microRNA_2017","UP"
"mmu-miR-299","3/1884",0.343687186505818,0.900923762309332,0,0,1.51909678502476,1.62243087812454,"ITIH5;SELL;EFNA5","TargetScan_microRNA_2017","UP"
"mmu-miR-296-5p","2/1760",0.58857711477224,0.900923762309332,0,0,1.03640500568828,0.54934370059123,"ITIH5;LARGE1","TargetScan_microRNA_2017","UP"
"hsa-miR-296-3p","2/1950",0.646694760109591,0.900923762309332,0,0,0.925564681724846,0.403435941551199,"GBP5;LARGE1","TargetScan_microRNA_2017","UP"
"mmu-miR-297a","2/1955",0.648140118713745,0.900923762309332,0,0,0.922939068100358,0.400231025649169,"MSMO1;GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","2/1955",0.648140118713745,0.900923762309332,0,0,0.922939068100358,0.400231025649169,"MSMO1;GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-297c","2/1955",0.648140118713745,0.900923762309332,0,0,0.922939068100358,0.400231025649169,"MSMO1;GBP2","TargetScan_microRNA_2017","UP"
"mmu-miR-290-3p","1/1739",0.864977471326976,0.900923762309332,0,0,0.499753411145816,0.072490140387687,"CD81","TargetScan_microRNA_2017","UP"
"mmu-miR-292-3p","1/1739",0.864977471326976,0.900923762309332,0,0,0.499753411145816,0.072490140387687,"CD81","TargetScan_microRNA_2017","UP"
"hsa-miR-2964a-5p","1/1825",0.878303583820332,0.900923762309332,0,0,0.473945279866333,0.0615005507641554,"ITIH5","TargetScan_microRNA_2017","UP"
