"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Serpina3g",1569.31063782496,-2.0291176579779,0.183794844471834,9.14407791810841e-30,9.45497656732409e-26
"Gzmb",4040.52125290011,-1.19260851175556,0.154575928232901,1.42915526332369e-17,7.38873271138349e-14
"P2ry14",244.42819999861,-1.52742263390695,0.283759045465615,4.413034107024e-10,1.52102575555427e-06
"Ly6c1",163.813982011107,-1.92751540839444,0.354482206411076,6.94766263405377e-10,1.5502686994672e-06
"Creld2",456.862219261812,-1.24140594291799,0.250427191788421,7.49646373049902e-10,1.5502686994672e-06
"Akr1c13",1273.98079839964,-0.979933964772181,0.207803383896788,1.14976356093826e-09,1.98142587001694e-06
"Hspa5",6613.68671605495,-0.756743231897127,0.158391826021545,3.52774077101368e-09,5.2109770817545e-06
"Efna5",342.981469665053,-1.35839404953733,0.308435068763548,1.5424091552343e-08,1.99356383314033e-05
"F2rl2",367.307904565799,-1.2409693835824,0.294081054223502,2.10287210030556e-08,2.4159663907955e-05
"Klrk1",417.920946903,-1.23141237655265,0.295093900208625,2.46983675354316e-08,2.55381120316363e-05
"Ifi202b",158.716385934173,-1.71107011276803,0.390791581738307,3.91584861841364e-08,3.68089770130882e-05
"Gm4841",391.732785835076,-1.01999288608924,0.274692293080478,1.14744042959826e-07,9.88711170170504e-05
"Eomes",676.329240315196,-0.788579872543976,0.201165524327484,1.31445577544193e-07,0.000104549790138997
"Sdf2l1",1071.44849807979,-0.83695674279293,0.221223050989066,1.59061622459902e-07,0.000117478369731099
"Csf2",64.9620625695249,-2.06197899953424,0.58531726137659,1.91653420301632e-07,0.000132113091061258
"Pdia6",2741.69951140291,-0.687667834163351,0.179453706763351,5.23832793988951e-07,0.00033852694311536
"Arl4c",1245.57591820689,0.69978454936956,0.188346527542404,7.03531112181198e-07,0.000338757139994364
"S1pr1",684.88585366788,0.844280123533168,0.245076557015889,5.6046951364167e-07,0.000338757139994364
"Nfkbia",2788.62501790051,-0.626918074533554,0.15953145522123,7.53521684706999e-07,0.000338757139994364
"Asb2",789.047010164817,-0.708158245332619,0.192537141408594,7.36136154276042e-07,0.000338757139994364
"Serpina3f",123.980240629175,-1.48580866438131,0.451970142046472,6.66361823277985e-07,0.000338757139994364
"Cdkn1a",4499.08140702544,-0.622241142518435,0.155652878761966,6.18085228192122e-07,0.000338757139994364
"Iigp1",8787.95649357929,-0.618003734175924,0.155697016337507,7.26065637220568e-07,0.000338757139994364
"Erp29",1422.15702486065,-0.735848201006628,0.205570282355263,7.92070711555988e-07,0.000341250464895372
"Lilrb4a",380.213476792357,-0.835294668813609,0.25762329457063,1.18894690201123e-06,0.000491748438671847
"Ar",1785.20363947566,-0.636245817475384,0.175345015917835,1.93352100855251e-06,0.000768946431862807
"Cd82",1296.73302947096,-0.664344176891385,0.193885563835474,2.68265529366359e-06,0.000990666276302912
"Tap1",1699.1670150645,-0.60891220781108,0.167495775431631,2.59120603102163e-06,0.000990666276302912
"Gm19585",999.303868364901,-0.625060825924138,0.177359162288508,3.04858217716134e-06,0.00108697723144304
"Lta",3760.69990066307,-0.535575115919197,0.140399713419338,3.40346620036764e-06,0.00117306135039338
"Ripor2",2020.92094440865,0.593429642709097,0.166281606741436,3.80337539730987e-06,0.00126860972929626
"Mx1",335.789412852676,-0.779212988733741,0.265823229726088,4.20940881941159e-06,0.00136016522477237
"Gpld1",143.391477038819,-1.18082939417225,0.482292183766169,4.92536054101741e-06,0.00154327963618545
"Psma5",2973.43772394545,-0.597462246221762,0.173881105362021,5.35368670186062e-06,0.00161157713423121
"Large1",699.620196546377,-0.647284057376326,0.20054174800192,5.61090685032144e-06,0.00161157713423121
"Crip1",1031.05707410406,0.5861330149265,0.169150142740844,5.5842389296738e-06,0.00161157713423121
"Xbp1",3806.05182504482,-0.525133356537596,0.14351908972342,6.23664383154055e-06,0.00174288911400349
"Akr1c12",214.384753470286,-0.968511984176107,0.391939553204778,6.49145653785423e-06,0.00176635948951086
"Nfil3",550.818043585712,-0.6548978650935,0.218761966175918,9.37529457778476e-06,0.00248565502395627
"Ybx3",1113.06669594968,-0.575233545196089,0.177187812364634,1.11445757636209e-05,0.002880872834896
"Ncoa7",1710.27567969798,-0.521441044596934,0.152976276895114,1.29624142117505e-05,0.00326905763291464
"Dnajb11",1265.11228117678,-0.59745293270613,0.195388054624802,1.38820993481031e-05,0.003417640649033
"Irf8",770.468573883891,-0.578901439367554,0.186098673545323,1.47834561848445e-05,0.00355490551049516
"Plac8",1447.50912249409,-0.604836826927515,0.203145387860073,1.54488216545751e-05,0.00363047308882515
"Irf4",738.797016089063,-0.628970202052863,0.220053249270637,1.59697079864015e-05,0.00366948401287538
"Ccn3",201.827828554489,-0.807650392327942,0.361910404691546,1.81213159647141e-05,0.0040733566755466
"Akr1c18",1310.00464031536,-0.518095542854271,0.160995553790718,2.12135836822816e-05,0.00466698841010194
"Hip1",696.072817359862,-0.567839373135929,0.193169211605531,2.37575303148904e-05,0.00511776798866598
"Il24",319.414912458722,-0.982306111964925,0.95465922234049,2.58909471940693e-05,0.00535424787973353
"Dock4",214.445776442588,-0.75093195596316,0.344418457310385,2.57937127856419e-05,0.00535424787973353
"Nrgn",226.72138501697,-0.763052058681946,0.364963495123234,2.85676811918365e-05,0.00579195732399195
"Calr",4693.57069011567,-0.496792831119635,0.160910932717895,3.45046273686926e-05,0.00686111244215926
"Egln3",669.830545845356,-0.590260978258249,0.230550690164216,3.92558979233669e-05,0.0076586034816531
"Spp1",125.741280708642,-0.869014766851242,0.53406802440174,4.14757024555523e-05,0.00794182895167427
"Ube2l6",232.638776579098,-0.736444405630809,0.389515937153579,4.49196278555501e-05,0.00844489003684342
"F2r",1190.53911294855,-0.502520573942705,0.172910642115773,4.67804699216673e-05,0.00863767962482214
"Arhgef18",1427.36605686145,0.506312627889103,0.184982098069361,6.12583924813032e-05,0.0111124873378364
"Ctnna2",91.7660386615904,-0.834383979135979,0.624905579077527,6.53066170642868e-05,0.0116425934559435
"Tmem108",227.693395678352,0.662580721665514,0.357399787248169,6.88811293867438e-05,0.0120373276800845
"Dnah8",1261.09097035388,0.482847268896406,0.173552083073474,6.98490967896584e-05,0.0120373276800845
"Lilrb4b",216.512217870628,-0.65318775816795,0.34967412595802,7.12775696488013e-05,0.012082132297846
"Add3",2161.50124042297,0.479672623420767,0.174302918524864,7.56704120641479e-05,0.0126198719474724
"Ube2c",541.318676903088,-0.577322633762664,0.26443856369906,7.78148853865162e-05,0.0127715224586758
"Casp3",861.819729300416,-0.537829956864796,0.226384719309943,8.20930101662497e-05,0.0130722630726053
"Lif",822.220094464703,-0.493014516671882,0.187318557198117,8.21757349825284e-05,0.0130722630726053
"Zfp608",789.758723729169,-0.501619116106821,0.197543151824208,8.81968713112998e-05,0.0138175098387703
"Ms4a4c",590.106951021165,-0.581456040278182,0.293951234015906,9.87363630642288e-05,0.0150137352071195
"Itm2a",876.295035894843,-0.50442155856067,0.205241388445696,9.73736389448267e-05,0.0150137352071195
"Ifi30",96.9041758682192,-0.731949310832819,0.588726437521508,0.00010229919025855,0.0152523882586444
"Ccr5",38.2804544739636,-0.664852406706617,0.797176219483511,0.000103256013356394,0.0152523882586444
"Chd7",3395.51746557249,-0.450728644798323,0.168824879848275,0.000111184410722524,0.0160170946281985
"Bak1",306.275809592086,-0.580318752431673,0.30806593969187,0.000111632208472989,0.0160170946281985
"D17H6S56E-5",511.430304610908,-0.529046483246629,0.240717500926267,0.000113080068458268,0.0160170946281985
"Dctpp1",437.980488893418,-0.555786357602876,0.283425519733575,0.000122185869430585,0.0169019550112485
"Flna",870.87784280897,0.469170605130175,0.187010187362196,0.000122596385478108,0.0169019550112485
"Gm26740",820.033122433006,0.517017139808932,0.243195024116082,0.000137152274910388,0.0186599279285975
"S100a1",572.584157773503,-0.506495740949622,0.23354191602295,0.000142189306963491,0.0188851197331529
"Cdca8",149.37621676325,-0.615564929324733,0.423150657916145,0.000142460284253958,0.0188851197331529
"Bcl2a1b",285.785344736209,-0.541854796251305,0.293574298078987,0.000154779092155637,0.0202584280112567
"Tdg",338.239092817849,-0.526452890058907,0.278593918510026,0.000166659970412156,0.0215408011757711
