"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-292a-5p","6/146",0.0347776671068701,0.381707237410445,0,0,2.57525274725275,8.6497070310148,"EXOSC4;BIRC5;MCM5;AIDA;CDC25C;RANGAP1","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","6/146",0.0347776671068701,0.381707237410445,0,0,2.57525274725275,8.6497070310148,"EXOSC4;BIRC5;MCM5;AIDA;CDC25C;RANGAP1","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","8/258",0.0659505229205701,0.479003026604954,0,0,1.92386377708978,5.23069793610419,"BOP1;FZR1;CDKN2A;NDE1;MAZ;MCM10;PRRC2A;CDC25B","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","8/261",0.0695169523120645,0.487871223883768,0,0,1.90075747378211,5.06777037715277,"CDC42SE1;CTC1;DNMT1;MAZ;HP1BP3;TNRC18;CCSAP;CIT","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","7/219",0.0725498785601792,0.498622455933143,0,0,1.98286454693687,5.20200741197796,"MDC1;EXOSC4;ARHGAP19;HMGB2;BIRC5;MCM5;POLR2L","miRTarBase_2017","DOWN"
"hsa-miR-2909","2/43",0.158893313771493,0.602640037963595,0,0,2.91022314478464,5.35342032781742,"CTC1;POLE3","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","1/13",0.195082424221053,0.62893509212058,0,0,4.96388888888889,8.11264802212428,"GTF2F1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.234415843918255,0.664672389304813,0,0,3.97050505050505,5.75984741719491,"EIF1AD","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","6/264",0.273277267526397,0.696822598890836,0,0,1.38898032200358,1.80188023445067,"CDC42SE1;CTC1;DNMT1;SAPCD2;MAZ;TNRC18","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","2/63",0.280063993203895,0.703325701803777,0,0,1.95405849818127,2.4870028532275,"EIF1AD;POLE3","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","2/71",0.328964019311136,0.721141344584961,0,0,1.7267961763799,1.91986390032772,"INCENP;COX20","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","2/74",0.347090811343192,0.723596098223943,0,0,1.65459304289092,1.75083878285735,"NFIC;PLK1","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","2/74",0.347090811343192,0.723596098223943,0,0,1.65459304289092,1.75083878285735,"JUND;CENPM","miRTarBase_2017","DOWN"
"hsa-miR-297","4/190",0.385506107272293,0.74703795414208,0,0,1.28131268291079,1.22134499889649,"NFIC;CBX1;NUCKS1;EFCAB11","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","2/98",0.484256519952896,0.80153182379119,0,0,1.23942502532928,0.898757298398781,"DHX8;CLSPN","miRTarBase_2017","DOWN"
"mmu-miR-297c-5p","2/107",0.530986999444388,0.814249749147988,0,0,1.13266753509915,0.71699864459393,"GPATCH11;PRR11","miRTarBase_2017","DOWN"
"mmu-miR-297b-5p","2/108",0.535998918619342,0.816520101203572,0,0,1.12192464300052,0.699658163566886,"GPATCH11;PRR11","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","2/119",0.588672027244642,0.837316192525907,0,0,1.01587301587302,0.538296970385475,"FZR1;CENPM","miRTarBase_2017","DOWN"
