"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29b-3p","54/261",1.21409178876862e-11,3.68234039533523e-08,0,0,3.2349242893828,81.3080095651835,"ITGB1;BTG2;CRYBG1;PIK3CG;BBC3;LASP1;C1QTNF6;RACK1;DNMT3B;GOLGA7;KDM6B;ENTPD1;DUSP2;CSGALNACT2;CTNNBIP1;DNMT3A;COMMD2;TET2;EMP1;ZFP91;RUNDC3B;CCNA2;MORF4L1;COX7A2L;TUBB2A;MYCN;IFNG;MORF4L2;TET3;ANGPTL4;PPIC;B4GALT5;DOT1L;MAZ;ISG20L2;PDGFA;NEDD9;PIK3R1;HMGCR;ZBTB5;TDG;VHL;MCL1;KLHDC3;FEM1B;SNAI3;CDK6;NASP;IMPDH1;SPRTN;MDM2;LRP10;MXD1;TPT1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","48/254",3.99901854097238e-09,6.06451161738461e-06,0,0,2.87788258925934,55.6502397568915,"ITGB1;KDM5B;CHIC2;BTG2;CRYBG1;SPIN4;DOT1L;MAZ;ISG20L2;NEDD9;HMGCR;ZBTB5;BBC3;C1QTNF6;TDG;DNMT3B;VHL;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DUSP2;WSB2;FZD5;KMT5C;FEM1B;CTNNBIP1;KLHL28;DNMT3A;COMMD2;TET2;EMP1;ZFP91;CCNA2;MORF4L1;COX7A2L;TUBB2A;MYCN;CDK6;NASP;MTHFD2;MORF4L2;TET3;OTULIN;SPRTN;MDM2;MXD1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","47/264",4.02683101794609e-08,4.0711261591435e-05,0,0,2.6716652136007,45.4923164967044,"ITGB1;KDM5B;BTG2;CRYBG1;DOT1L;MAZ;ISG20L2;NEDD9;PIK3R1;HMGCR;ZBTB5;BBC3;C1QTNF6;TDG;DNMT3B;VHL;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DUSP2;CD93;KMT5C;FEM1B;CTNNBIP1;DNMT3A;COMMD2;TET2;EMP1;ZFP91;SERPINB9;CCNA2;MORF4L1;COX7A2L;TUBB2A;MYCN;CDK6;NASP;TRAF4;IMPDH1;MORF4L2;TET3;SPRTN;MDM2;HBP1;MXD1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","13/51",8.69125332393844e-05,0.0309284921606059,0,0,4.16559479941598,38.9508453478979,"EOMES;DUSP2;PIGT;CTNNBIP1;DNMT3A;PRR5L;ZBTB5;ACVR2A;BBC3;BCL2L11;DNMT3B;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","4/13",0.0138363422952026,0.335345643554051,0,0,5.38819581235865,23.0639385897816,"JAGN1;DNMT3A;DNMT3B;GSE1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","9/63",0.0488762367237452,0.474534381085092,0,0,2.02228809837505,6.10420373599152,"RAB21;SLC35A1;CDKN1A;HAX1;DCUN1D5;H3F3B;SPP1;POLK;CERS2","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","7/47",0.0642454050921926,0.497082432766888,0,0,2.12222039473684,5.82559064017309,"EOMES;PIGT;DNMT3A;DNMT3B;PRR5L;ZBTB5;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","33/341",0.0948283566013494,0.53860169070154,0,0,1.30271084337349,3.06877873037174,"UHRF1BP1L;AMIGO1;MPV17L;ARRB1;PIK3R1;ELK3;STK3;LMNB1;EEA1;PURA;SLK;TSPAN9;ZMAT3;LEPROTL1;PSD3;CAPN2;SRGAP3;P2RY12;SEMA6A;KCNK10;ATP8B2;GALNT3;SSR3;SLC4A10;SUCO;SLC39A10;TM6SF1;ELL2;SULF2;DUSP22;XPOT;GNAQ;PDCL","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","4/24",0.106030461620262,0.554403222432354,0,0,2.42324359816152,5.43782855061462,"PIGT;PRR5L;ZBTB5;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-298","15/165",0.278273343744932,0.730747670013293,0,0,1.21183862433862,1.55012506984901,"DCTN6;CDKN1A;DUSP2;PPP1R11;DCUN1D3;KLHL28;AK2;SPTY2D1;BDH1;ID2;TMEM216;BAX;SKIL;DCTPP1;BCL2L1","miRTarBase_2017","DOWN"
