"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Serpina3g",741.683496874673,-1.17538787606129,0.172033471616238,1.5013173020954e-12,1.11277638431311e-08
"Iigp1",2680.20498279838,-0.691171047733696,0.140505138271391,1.48250833695253e-07,0.000549417589674608
"Ifi202b",194.45884079218,-1.19804269471585,0.339464687867296,6.47773951194087e-07,0.00140500223769284
"Myo6",331.919918604106,-1.00139967195463,0.260564469616513,7.58231105068993e-07,0.00140500223769284
"Eomes",317.492708072214,-0.921082145267579,0.308533015728171,2.52313927791337e-06,0.00374030166557878
"H2ax",959.598472989329,-0.61702634050249,0.290899760719152,9.9182789230708e-06,0.0122523805629668
"Tube1",229.575019526003,-0.742010064907665,0.522180125082579,1.78982320948497e-05,0.0189516708981465
"Cdkn1a",1142.24574581464,-0.451124630422317,0.329632115824422,3.17172676165698e-05,0.0293860484467519
"Ly6a",3222.19280348272,-0.386023426046335,0.566115049261106,7.35459898775052e-05,0.0605692085524521
"Gbp2",680.266999558835,-0.293859002790259,0.341655358545626,9.77358786366146e-05,0.0724418332454587
"Slfn5",95.089869737009,-0.280070614539818,0.515670650833892,0.000116003891949711,0.0781655315573871
"Cd82",679.735861033239,-0.236165189466557,0.340182928964577,0.000161655610415036,0.0982817081268541
"P2ry14",103.217073894886,-0.230954073091957,0.467188112186519,0.000172377523697936,0.0982817081268541
"Gm19585",441.553859690485,-0.174731995436237,0.312095337257124,0.000268408871989051,0.142103325655917
"Ms4a4c",151.030636855421,-0.174548174387892,0.387949953943138,0.000311601680444528,0.153972777030323
"Gm4951",1584.25652306892,-0.0887050160444632,0.20085645652758,0.000458457682847592,0.212380521579147
"Chd7",1159.72696639536,-0.0853563367100086,0.211792336331823,0.000590312111389352,0.257376080565758
"Rgs1",254.768493163889,-0.0862191165259027,0.252513033451203,0.000821376472938501,0.286728297730438
"Erp29",622.580813782858,-0.0733872828845491,0.205488527963767,0.000796198397015503,0.286728297730438
"Klrk1",174.839466035073,-0.0955128933409509,0.278841651240071,0.000739534887470003,0.286728297730438
"Xbp1",2058.94353290278,-0.0537539314041523,0.15742721291765,0.00085105538991765,0.286728297730438
