"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Gzmd",1672.74478466009,-4.34736250756361,0.171978326956571,1.54638410487686e-141,1.5847344306778e-137
"Spp1",17608.8857250048,-2.04343008999574,0.105540322288438,3.52933105311149e-86,1.80842923161433e-82
"Epas1",541.288662683057,-1.74088968570687,0.209276001888468,2.36261214066663e-18,8.07068307251722e-15
"Ccl5",1165.55940226697,1.05591206051414,0.161848066634504,1.06010615205867e-13,2.17279356925946e-10
"Ccn3",476.785203865966,-1.45445295489767,0.206640826820592,1.01379460819082e-13,2.17279356925946e-10
"Lsamp",712.222790609435,-1.06046774821705,0.217087915135477,1.11427719938176e-09,1.90318545654404e-06
"Ccnb1ip1",598.916852018876,0.969720948415938,0.223041976288494,7.74478991732395e-09,1.12844203452167e-05
"Tnfrsf11b",444.28973205886,-1.22515182551438,0.261434489760571,8.8090713077414e-09,1.12844203452167e-05
"Serpina3g",998.405563580133,-0.76819054449035,0.193228156830335,4.36240931649085e-08,4.96733007504425e-05
"Hmgcs1",3573.28922297556,-0.555790290183255,0.123037913967502,6.38754701755774e-08,6.54595818359317e-05
"Bhlhe40",2183.94959362822,-0.631892590300214,0.160908189155041,2.21294352017068e-07,0.000206165865406447
"Mycn",610.940688029302,-0.866243134811945,0.247990245520528,2.49576140713972e-07,0.000213138024169732
"Dapl1",146.174873867097,1.42334157128614,0.388172867850331,3.33640853958656e-07,0.000250029738190071
"Sub1",21650.3703436745,-0.525831541134271,0.124391080213559,3.41570680587529e-07,0.000250029738190071
"Tmem108",422.396141020868,0.90459106976074,0.269398051821871,4.11883385659991e-07,0.000281398729082906
"Ctla2a",13190.6646094066,-0.525000586431471,0.133886861709931,1.05013598579483e-06,0.000672612098901587
"Entpd1",2008.12376666466,-0.526154877370053,0.135012461382984,1.12078563747944e-06,0.000675635953699372
"Tuba1a",1352.77732112829,-0.645714326063877,0.189899067762569,1.19623403819769e-06,0.000681055912413884
"Fhl2",748.527918549313,-0.679516664734793,0.209469631343542,1.42036455385431e-06,0.000766099786731524
"Irf8",2771.49956740698,-0.547632179042746,0.151289967668814,2.01466792555913e-06,0.0010323158450565
"Ctla2b",1605.43350014207,-0.619446793645401,0.187620643528267,2.1333990611163e-06,0.00104109874182475
"Ybx3",6955.56525197269,-0.457609367290372,0.118499684061533,2.93896167342334e-06,0.00136902178314738
"Phf10",1049.0654961146,-0.573377021996552,0.175589518080646,3.93637333848237e-06,0.00175391104229423
"Gm57204",131.922877253354,-1.35723033421001,0.663143018144265,5.03331829463984e-06,0.00214922691181121
"Metrnl",597.359669727141,-0.737230655364005,0.283904452193538,6.05197258457955e-06,0.00248082460187085
"Igfbp4",182.963270968787,1.1006169263683,0.492220947768796,7.0080270931303e-06,0.00276224083270767
"Hmgcr",3100.54729834558,-0.442180240334146,0.124332436256148,8.13040891496019e-06,0.00305004014593171
"Tmem254",448.949327890333,-0.73146226607623,0.295816059835666,8.33344302167134e-06,0.00305004014593171
"Ostc",6854.26936109455,-0.459552678067258,0.133734833769797,9.28214144152808e-06,0.00317077951642599
"Tdg",831.848209514349,-0.616047416227755,0.224660805861303,9.03886022113744e-06,0.00317077951642599
"Trat1",76.9623139740521,1.201187869571,0.723097765306127,1.09341957845405e-05,0.00361463349677326
"Lilrb4b",1434.38355410226,-0.527249766656188,0.174130060206678,1.1452141951899e-05,0.00366754846009565
"Pag1",677.297374318838,0.595494454518977,0.220890703785375,1.18391042000196e-05,0.00367657999520608
"Ifi27l2a",7533.44169811964,0.472112659901212,0.144642629423837,1.22613032475223e-05,0.00369570104942966
"Gtf2e2",1026.18219589997,-0.567072076170653,0.206795259954893,1.38619757678266e-05,0.00405878650481962
"Marcks",406.1605282514,-0.694765135786946,0.30717572650478,1.54519843226396e-05,0.00439866487051142
"Srgap3",931.336278520869,-0.522481265735293,0.181988871283105,1.66026127298367e-05,0.0045984750069018
"Bak1",1016.31833315853,-0.520285119292919,0.18145618480855,1.7099977192438e-05,0.00461159384916066
"Mt1",3417.00325320559,0.415882552669711,0.124793733333184,1.76526721719335e-05,0.00463857908764037
"Ifi30",259.380673033853,-0.842052305540905,0.458873544720826,2.26439387337293e-05,0.00552512105102995
"Otulin",2773.24029371286,-0.455904779766338,0.148958062528023,2.22730201533662e-05,0.00552512105102995
"Morf4l2",2753.74495639227,-0.453729674964361,0.147902906173282,2.24122159787425e-05,0.00552512105102995
"Plscr1",1065.78721881623,-0.487278719724236,0.169411613865579,2.34692540619353e-05,0.00553659024171781
"Zfp608",1733.55560854564,-0.47311191937411,0.160742279832832,2.37714647380546e-05,0.00553659024171781
