"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Ifitm1",1370.80899926492,-1.50335388892042,0.139418342841926,1.25372018051825e-27,7.74297583488071e-24
"Prf1",201.915851033891,-2.64108422128556,0.306038799237857,1.99929713896603e-19,6.1738295651271e-16
"Ifitm2",1232.74226561379,-1.15564061815088,0.138042620489004,2.78954960240834e-17,5.74275278149131e-14
"Ccr5",205.597913061586,-1.59979576301121,0.267834711654088,5.60364662059628e-10,8.65203038220065e-07
"P2ry14",277.740715069864,-1.16516259885621,0.25028434799804,3.25857099152332e-07,0.000402498688872961
"Ahnak",202.568888706008,-1.1237583696393,0.377574029972472,4.42729628080638e-06,0.0045571636383767
"Ccr2",80.5107567327218,-1.41099792066231,0.641019546368957,8.17602812923878e-06,0.00721359281802553
"Gzmb",18457.4607412108,-0.356370859727485,0.179813375112643,9.72286940226313e-06,0.00750605517854714
"Fcer1g",315.684749852359,-0.658990350091905,0.418316347902624,2.95639755079635e-05,0.0166919617155951
"Gzma",2510.10184817299,-0.866500087255416,1.13286143613056,2.78972654774918e-05,0.0166919617155951
"Emilin2",177.309495760032,-0.887195725862646,0.568324454505515,2.97298540918954e-05,0.0166919617155951
"Ctla2a",759.567302381326,-0.477579726025622,0.338999757698054,3.48266574830187e-05,0.017924119717927
"Ighm",201.650007674025,0.591335243541016,0.567749448595274,8.3298923423007e-05,0.0395733962354224
"S100a10",1364.00263536875,-0.216352097472203,0.278864941188348,0.000124636194755255,0.0545603058708268
"Tcf7",84.2497910034866,0.584670512446917,0.806374019892277,0.000132513696253627,0.0545603058708268
"Itgb1",291.246320340419,-0.323271183160241,0.421038726061188,0.000165824532565576,0.0640082695703122
"Fasl",54.5400312543315,-0.452185914811208,0.737600596275433,0.000206274091669034,0.0677766348799729
"Gem",167.73021735656,-0.372611558666977,0.510309850554064,0.000194788827562694,0.0677766348799729
"Ly6c1",102.385776023748,-0.423270004338614,0.611885770089888,0.000208509725181264,0.0677766348799729
"Gpr141",50.2481231753051,-0.40523671382522,0.720714333875029,0.000242180226918488,0.0747852540724292
"Serpinb6b",150.488891282986,-0.265750590100281,0.468372141085656,0.000352573570557037,0.0989770168981936
"Ly6c2",191.121616327076,-0.24333776489695,0.424767210642878,0.000342338207508137,0.0989770168981936
"Il24",45.3519381146761,-0.275670936181345,0.642500916299482,0.000398474249979782,0.102540706994797
"Lmna",92.8147139793272,-0.288355276401068,0.540714276894646,0.00038551674781419,0.102540706994797
"Clnk",98.2308874331619,-0.269915314418307,0.52598508333263,0.000423514878072767,0.104625115479096
"Bhlhe40",181.086128934707,-0.165925108549665,0.364890895599116,0.000588136076529506,0.139704938794086
"Sub1",1749.3417378805,-0.0550077569683771,0.14906515241689,0.000618005939500823,0.141363136383596
"Anxa2",361.240424233619,-0.111558997445462,0.269138556937742,0.000665414004867425,0.146771317645044
"Slc24a3",150.378396607066,-0.151484142904792,0.372200144380523,0.000772692562365106,0.164556871212652
"Ssr2",335.12540179334,-0.0998811436994014,0.266159677697651,0.000870413289624131,0.179189082557288
"Txk",169.292898542312,-0.117308271239215,0.324351539017796,0.00101992252091518,0.19684504653663
"Spp1",727.893677188743,-0.139147274801824,0.388296874519566,0.0010185005187764,0.19684504653663
"Bcl11b",193.315835645229,0.0946034757699951,0.283455465211302,0.00121948381953944,0.228228244529563
"Psmb9",881.440982075407,0.0353214713449189,0.127778049862333,0.00135581730119366,0.246280225063884
"Erp29",354.922720966612,-0.0571614396459223,0.193548315577959,0.00144881161643265,0.255653158373945
"Il12rb2",288.129083249732,-0.0565654202617332,0.196863991829461,0.00158417584333829,0.26974891558495
