"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Il4",1679.57487489892,0.753109993726412,0.114779312861543,4.88005536214805e-12,1.9383579898452e-08
"Rgs1",1679.99958439432,0.601808975302378,0.108869614901219,6.23085195920370e-09,1.23744719909785e-05
"Crip1",1259.61151638528,-0.632525432739213,0.120278225856965,1.77647583595107e-08,2.35205400679922e-05
"Serpina3g",2412.95478272808,0.495622090515139,0.127312648355568,6.04216580036745e-07,0.000599987063976488
"Gbp2b",1620.11797009334,0.484508251699563,0.166781063014449,2.02504085866681e-06,0.00160869245812491
"Ar",1134.30869293508,0.482640473218507,0.218667455126262,4.37137240101958e-06,0.00289384852947496
"AW112010",5729.65981371532,0.151097731015625,0.159128489375069,4.27223736495357e-05,0.0242418954479937
"Igtp",4098.69996961669,0.140838405339045,0.168565890316558,5.93598982051398e-05,0.0263111094247155
"Ctla2a",2989.83703712644,-0.149703401291966,0.17831205799401,5.96173174276032e-05,0.0263111094247155
"Pros1",2822.79791701749,0.0767646695097522,0.148747405173641,0.000185862870319125,0.0738247320907565
"Hmgcs1",2995.27579870522,0.0602391969946257,0.136105135391026,0.000266567037723435,0.0962549339852258
"Cd81",3231.93319787379,0.0417663938119826,0.106407267596999,0.000336588922068033,0.111410933204519
"Vim",11599.3030388483,-0.0148509747395998,0.0532324288127816,0.000624491520442823,0.18612408282549
"Asb2",1169.18026140746,-0.0357352624120161,0.118296090815676,0.000656026475215725,0.18612408282549
"mt-Atp6",44425.8521824268,0.0101470745657218,0.0411952730137778,0.000815421286577616,0.215923556685753
"Msmo1",1536.02467971113,0.0257847199342225,0.0975219816384315,0.00090884746038112,0.225621382039613
"Itm2b",7611.99483794834,0.00921894687263747,0.0439929248756424,0.0013689023844674,0.319840015947324
"Gbp2",1182.40316564327,0.0172376584703102,0.081464232447854,0.00155714687776384,0.343610411026554
"Gm4951",2329.09474512357,0.0113893700068857,0.059317403387355,0.00194247563183786,0.406079642613683
"Gapdh",28076.6908455371,0.00399042051155586,0.0231296372115783,0.00239127407719672,0.453476319166252
"Jak2",2422.97480319883,0.00954719423125095,0.054066627560254,0.00239753340948925,0.453476319166252
"Iigp1",5228.84390748116,0.00595249349899723,0.037684890122415,0.00305150568559996,0.550935481054683
"Ifi47",3622.31706966977,0.00508719753935313,0.0340259820558744,0.00353459042196714,0.610408398089282
"Samhd1",3180.92877565118,0.00430827897130445,0.0319903903056623,0.00477739172166631,0.790658329935775
