"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29a-3p","45/264",5.277351958814e-07,0.000268441302971672,0,0,2.46954855965591,35.6965124471908,"ITGB1;ITIH5;KDM5B;DOT1L;MAZ;ISG20L2;CACNA1C;HMGCR;OAZ1;ZFP36;TESPA1;MYC;C1QTNF6;TDG;DAG1;DNMT3B;GOLGA7;CCT4;MCL1;BCAP31;KDM6B;KLHDC3;ENTPD1;CD93;KMT5C;AMFR;DNMT3A;TET2;TET1;ZFP91;CCDC117;MORF4L1;MYCN;CDK6;NASP;TRAF4;MORF4L2;TET3;SPRTN;ID3;HBP1;SGK1;MXD1;ABCE1;IFNAR1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","44/261",9.59388707981905e-07,0.000366006792095097,0,0,2.43558563621506,33.749835919079,"ITGB1;GRN;DOT1L;MAZ;ISG20L2;GATA3;NREP;HMGCR;IFIH1;TESPA1;MYC;C1QTNF6;TBX21;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;NUS1;KLHDC3;ENTPD1;AMFR;STAT3;CSGALNACT2;DNMT3A;TET2;TET1;ZFP91;CCDC117;RUNDC3B;MORF4L1;MYCN;CDK6;NASP;MORF4L2;TET3;DNAJB11;SPRTN;ID3;SGK1;LRP10;MXD1;ABCE1;RSL24D1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","41/254",6.76047962079373e-06,0.00206329838026625,0,0,2.30808623671856,27.4764203889899,"ITGB1;CD274;KDM5B;CHIC2;DOT1L;MAZ;ISG20L2;HMGCR;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;CDV3;KLHDC3;ENTPD1;WSB2;FZD5;KMT5C;AMFR;DNMT3A;TET2;ZFP91;CCDC117;MORF4L1;MYCN;CDK6;NASP;MTHFD2;PSMA2;MORF4L2;TET3;OTULIN;SPRTN;ID3;SGK1;MXD1;ABCE1;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","11/47",0.000797610767202867,0.0657921097703554,0,0,3.62783154121864,25.880550572789,"EOMES;ZFP36;PIGT;ARPC3;TBX21;DNMT3A;DNMT3B;CISD2;TET1;MCL1;IFNAR1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","11/63",0.00896224251825103,0.202404638830094,0,0,2.50939205955335,11.83111807568,"RAB21;TBC1D1;SLC35A1;CDKN1A;DCUN1D5;PHAX;SFT2D2;HIF1A;KLF3;SEC63;CERS2","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","8/51",0.042680891582598,0.373243785415728,0,0,2.20380658590275,6.95081470524316,"EOMES;PIGT;TBX21;DNMT3A;DNMT3B;CISD2;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-2909","7/43",0.0472125741637058,0.382944168740677,0,0,2.30267767767768,7.0302937506036,"PPP1CB;EIF4E3;VPS4A;SLC2A1;RHOG;SRSF2;HBP1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","3/13",0.075225915670719,0.433320409408173,0,0,3.54858793324775,9.18111778550941,"JAGN1;DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"hsa-miR-298","18/165",0.0932203575817319,0.458340799880164,0,0,1.4516116232624,3.44436831281795,"DCTN6;CDV3;CDKN1A;TMEM178B;DCUN1D3;FBXO28;RAB3IP;AK2;EIF2AK2;BDH1;ID2;TMEM216;BBX;SSR1;CD9;BAX;P4HB;DCTPP1","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","12/119",0.217894726043985,0.59414454112128,0,0,1.32725967310837,2.02240295579918,"KCNK5;CDV3;DNAJC30;SH3BP2;SRSF2;FAM20B;BBX;TMED7;SFT2D2;PTBP3;CREB5;CERS2","miRTarBase_2017","DOWN"
