"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-298-5p","11/219",0.0435212318614258,0.676510509467252,0,0,1.86306882220344,5.83980109317268,"TRUB1;MDC1;EXOSC4;EXOC8;TBL1XR1;ARHGAP19;TRIM36;RRP1B;FNIP2;KIF15;POLR2L","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","8/146",0.0519266824352001,0.69823808894502,0,0,2.03848895224519,6.02969235515263,"NEURL1B;EXOSC4;TBL1XR1;XRCC2;RCAN3;RAB27B;URB2;RANGAP1","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","8/146",0.0519266824352001,0.69823808894502,0,0,2.03848895224519,6.02969235515263,"NEURL1B;EXOSC4;TBL1XR1;XRCC2;RCAN3;RAB27B;URB2;RANGAP1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","2/16",0.0718253337296354,0.712854172711914,0,0,5.0010296010296,13.1703016113746,"NEURL1B;EIF1AD","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","4/74",0.15120071723374,0.787349354557312,0,0,2.00185998450013,3.78180792754883,"ARL4C;SLC7A5;NFIC;PLK1","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","1/7",0.179421551499042,0.813633311273393,0,0,5.82643884892086,10.0099221897392,"SLC7A1","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","10/258",0.184742711311753,0.815662357337772,0,0,1.41497611605827,2.38959917276735,"SLC7A5;BOP1;ITSN1;MAZ;CTNNA1;MCM10;ESYT1;PPRC1;AARS;CDC25B","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","3/63",0.256174375522347,0.83875255748526,0,0,1.74936823104693,2.38245919181155,"EIF1AD;SLX4;CDCA7","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","9/261",0.304478017605982,0.83875255748526,0,0,1.25071689259645,1.48729798016969,"CDC42SE1;CCNA2;DNMT1;MAZ;TNRC18;MKI67;CCSAP;PIK3CG;CIT","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","1/13",0.307396915810015,0.83875255748526,0,0,2.91232014388489,3.43541792757878,"GTF2F1","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","6/169",0.331737061175286,0.83875255748526,0,0,1.28800953091423,1.42120595597339,"CCNA2;GFOD1;OAS3;PADI2;DPH6;SLC16A10","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","4/119",0.423947625172061,0.859877568247348,0,0,1.21569305763032,1.04324135284251,"SLC7A5;SLX4;MTHFD1L;ZC3H18","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","2/71",0.592074966349649,0.887172293852567,0,0,1.01182922052487,0.530321974721727,"INCENP;FIGNL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","7/264",0.605318394696443,0.887172293852567,0,0,0.950137955429784,0.476969906521058,"CDC42SE1;CCNA2;DNMT1;SAPCD2;MAZ;SARS;TNRC18","miRTarBase_2017","DOWN"
"hsa-miR-297","5/190",0.613093226308339,0.887357004128189,0,0,0.942910301605954,0.46130780711802,"GATM;HMGXB4;ENTPD5;NFIC;EFCAB11","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","2/74",0.61466666621688,0.887357004128189,0,0,0.96951951951952,0.471841071420737,"XRCC5;CDCA7","miRTarBase_2017","DOWN"
"hsa-miR-2909","1/43",0.703537429678209,0.911787285527704,0,0,0.830806783144913,0.292140077630914,"XRCC6","miRTarBase_2017","DOWN"
"mmu-miR-297c-5p","2/107",0.80284411853843,0.941595573303595,0,0,0.663680823680824,0.145740796510379,"GFOD1;PRR11","miRTarBase_2017","DOWN"
"mmu-miR-297b-5p","2/108",0.80700460047543,0.943060981071599,0,0,0.657385687574367,0.140960524289226,"GFOD1;PRR11","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","5/254",0.839179958001612,0.948675832553631,0,0,0.698227693382225,0.122420334412083,"CDC42SE1;CCNA2;MTHFD2;MAZ;TNRC18","miRTarBase_2017","DOWN"
"hsa-miR-298","3/165",0.841874239467002,0.948778904796145,0,0,0.644504612916165,0.110935121381539,"ELF4;MYBL2;DCTPP1","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.937639962854445,0.969755977330168,0,0,0.358710969368835,0.0230971261841364,"CLSPN","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","4/341",0.986625511203071,0.991532218030018,0,0,0.410085801213773,0.0055216957468668,"GFOD1;LYRM9;PRR11;LMNB1","miRTarBase_2017","DOWN"
"hsa-miR-2964a-5p","50/1825",0.571154339885729,0.999900153484901,0,0,0.981637358668778,0.549810969887327,"ISY1;TOP2A;SUV39H1;CCP110;GPATCH4;MKI67;MEA1;PREX1;RGS3;NUSAP1;TRIM65;COLGALT1;USP46;RBM14;DAPK2;ENTPD5;AP1B1;RUNX3;SYTL2;SLC7A5;FANCD2;PADI2;AHRR;ARHGEF7;AKNA;ENDOD1;ARHGAP19;TTK;IQGAP2;TMEM164;NCALD;BRIP1;HLCS;FAM120C;ZNHIT6;ADGRG5;CLSPN;FAM83D;FNIP2;CENPU;TIGAR;FAM78A;TXNRD1;FANCA;RRP1B;FOSL2;SMAD7;LETM1;NEDD4;TRIP13","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","43/1605",0.629023187171597,0.999900153484901,0,0,0.957670501253008,0.443963747329785,"ISY1;FCMR;TLNRD1;ZC3H4;DOCK9;PPM1H;SLA2;NEURL1B;HERC3;FAM120C;ADGRG5;MYO6;E2F2;DPH6;MYBL2;ATXN7L3;ARSB;LAIR1;E2F8;JAZF1;USP46;RBM14;CBX5;EXOC8;TPM4;SPAG5;UNC5B;DAPK2;ENTPD5;CCSAP;TBL2;GFOD1;PRKD3;ABI3;UQCRQ;PRC1;CARM1;ZYX;ALPL;MYH9;KCNQ5;CENPP;MCPH1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","46/1760",0.698147952837764,0.999900153484901,0,0,0.931130074190447,0.33457759867514,"ISY1;FCMR;MIDN;ZC3H4;ITSN1;PWP2;SLC7A1;LRP8;CENPB;PIK3CG;NCALD;SMC2;LMNB1;NARS;PREX1;NEURL1B;SLX4;TSPAN4;MYO18A;TNRC18;ATXN7L3;USP46;MGME1;RBM14;CLUH;NUP133;NSUN5;EYA2;RNF26;SLC35C1;PDE4DIP;NBEAL2;FOSL2;ARL4C;PPFIBP1;EHD4;TBL2;PACS2;GFOD1;INCENP;NEDD4;SLC9A9;LRCH4;ARHGEF7;STK40;MXD3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","44/1739",0.771404854175162,0.999900153484901,0,0,0.898080008280288,0.233089428114151,"SUV39H1;MEPCE;PPM1H;XPC;FOXM1;SLC7A1;TMEM164;IMMP2L;FAM120C;ADGRG5;PACSIN2;S1PR1;E2F2;TNRC18;SPDL1;E2F7;PAG1;JAZF1;USP46;STIL;RBM14;CLUH;CBX5;FAM78A;ATP2B4;PDE4DIP;KCNAB2;ARL4C;RAD51B;EHD3;TFCP2;PACS2;PRKD3;TBL1XR1;ELF4;RCAN3;TRIM36;CCDC86;VIM;FAM98A;ACPP;ARHGEF7;PRR11;OTUB1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","44/1739",0.771404854175162,0.999900153484901,0,0,0.898080008280288,0.233089428114151,"SUV39H1;MEPCE;PPM1H;XPC;FOXM1;SLC7A1;TMEM164;IMMP2L;FAM120C;ADGRG5;PACSIN2;S1PR1;E2F2;TNRC18;SPDL1;E2F7;PAG1;JAZF1;USP46;STIL;RBM14;CLUH;CBX5;FAM78A;ATP2B4;PDE4DIP;KCNAB2;ARL4C;RAD51B;EHD3;TFCP2;PACS2;PRKD3;TBL1XR1;ELF4;RCAN3;TRIM36;CCDC86;VIM;FAM98A;ACPP;ARHGEF7;PRR11;OTUB1","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","48/1950",0.837969878180728,0.999900153484901,0,0,0.869695636275743,0.153738814586523,"CDC42SE1;ANKLE1;HIP1;ZC3H4;SUV39H1;ARHGAP19;KIF11;IDE;MKI67;LRP8;TMEM164;TPGS2;EIF1AD;BRIP1;RACGAP1;PRKAR2B;SIT1;ZNHIT6;XPO5;PCLAF;E2F2;DPH6;TRIM65;PAG1;POLH;JAZF1;CCR2;GEN1;STIL;CBX5;MYO10;MRPS25;DAPK2;ENTPD5;SLC35C1;ATP2B4;RANGAP1;GTPBP1;CCSAP;SLC7A5;PPFIBP1;OAS2;PADI2;AHRR;KCNQ5;TRIP13;ESYT1;NUPR1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","43/1884",0.932032037273643,0.999900153484901,0,0,0.799859237387902,0.0563005640927459,"PLXND1;ZC3H4;MEPCE;CCP110;CTSW;IDE;MKI67;IQGAP3;SLC7A1;PMF1;RABEPK;NCALD;MRPL33;RCBTB2;RAD51AP1;BRIP1;NFATC2IP;PACSIN2;DPH6;FNIP2;ATXN7L3;PAG1;COX10;CNTLN;FANCI;USP46;ABCA2;CBX5;EXOC8;RSAD2;FAM78A;SLC35C1;ATP2B4;KCNAB2;GTPBP1;RUNX3;FTSJ3;MPHOSPH9;PRC1;SLC9A9;MYH9;KCNQ5;ARHGEF7","TargetScan_microRNA_2017","DOWN"
"mmu-miR-293","5/382",0.982701394478779,0.999900153484901,0,0,0.458088263560527,0.0079936285576424,"RAD51AP1;CARM1;CCSAP;CIT;MCPH1","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","39/1912",0.98726713523089,0.999900153484901,0,0,0.706266864836005,0.0090505432143298,"SMARCD1;HIP1;CDCA5;SUV39H1;MEPCE;ENDOD1;FAAP24;TMEM164;FYCO1;HLCS;ZNHIT6;ADGRG5;MYO6;MYO18A;MFN2;HMG20B;E2F2;ATXN7L3;LAIR1;POLH;SEMA4A;TIGAR;XRCC6;MYO10;DAPK2;XRCC2;ATPIF1;ATP2B4;RAB27B;PUS7L;CCSAP;GCLC;NUDT8;TBL1XR1;OAS3;SLC9A9;TRIP13;STK40;ZCCHC2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","35/1955",0.998849116352641,0.999900153484901,0,0,0.611934267241379,0.000704670716253363,"GPATCH4;THADA;IDE;CXCR6;EIF1AD;HERC3;RGS3;MTHFD1L;FAM120C;NFATC2IP;PCLAF;PACSIN2;CLSPN;AGFG2;POLH;NDC1;USP46;SPEN;ABCC4;RBM14;EXOC8;ODF2;PDE4DIP;KCNAB2;CCSAP;RUNX3;SPIDR;RAD51B;ADAM19;NEIL3;GCLC;ATG4A;FAM98A;PRR11;OTUB1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","35/1955",0.998849116352641,0.999900153484901,0,0,0.611934267241379,0.000704670716253363,"GPATCH4;THADA;IDE;CXCR6;EIF1AD;HERC3;RGS3;MTHFD1L;FAM120C;NFATC2IP;PCLAF;PACSIN2;CLSPN;AGFG2;POLH;NDC1;USP46;SPEN;ABCC4;RBM14;EXOC8;ODF2;PDE4DIP;KCNAB2;CCSAP;RUNX3;SPIDR;RAD51B;ADAM19;NEIL3;GCLC;ATG4A;FAM98A;PRR11;OTUB1","TargetScan_microRNA_2017","DOWN"
