"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.07261527893757,0.955,0.429,0,"0","Esco2"
0,2.15992088888352,0.936,0.415,0,"0","Neil3"
0,1.4504612789907,0.991,0.762,0,"0","Tyms"
0,1.30576401722695,0.998,0.782,0,"0","Rrm2"
9.97350556633891e-319,1.46073350732539,0.991,0.705,2.21381903056025e-314,"0","Clspn"
1.55798362432284e-307,0.975450619327159,1,0.938,3.4582562509094e-303,"0","Stmn1"
1.01521162722331e-305,1.3807161003103,0.992,0.622,2.25346524894757e-301,"0","Fbxo5"
3.77982428513081e-301,1.28778914145387,0.985,0.78,8.39007596570486e-297,"0","Ncapd3"
2.12058406931143e-286,1.72353123862965,0.906,0.458,4.70706045865057e-282,"0","E2f8"
1.55955910887738e-281,1.34670602810951,0.997,0.699,3.46175335397511e-277,"0","H1f5"
4.43359801054698e-280,1.15439580263076,0.997,0.881,9.84125750401113e-276,"0","Atad2"
7.01661511060073e-276,1.30108865124678,0.978,0.718,1.55747805610004e-271,"0","Ncapg2"
3.75603299366025e-272,0.926515290214426,0.999,0.911,8.33726643602765e-268,"0","Pclaf"
1.20036245756944e-270,1.54961445502454,0.951,0.59,2.66444454706688e-266,"0","Brip1"
1.31682958496653e-264,1.44948141335039,0.938,0.499,2.9229666297502e-260,"0","H1f1"
2.92346103667002e-254,1.10388168013325,1,0.901,6.48920646309644e-250,"0","Top2a"
2.06795478833579e-248,0.664327504232681,0.999,0.975,4.59023924366895e-244,"0","Dek"
2.20370822399835e-246,1.57550674781464,0.913,0.523,4.89157114480914e-242,"0","Brca1"
1.18370370413928e-236,2.01832663897705,0.783,0.301,2.62746711207795e-232,"0","E2f7"
4.05460263945926e-233,0.940237102240985,0.995,0.924,9.00000147880771e-229,"0","Pcna"
7.1187070289975e-226,1.15615022365263,0.984,0.625,1.58013939922658e-221,"0","Kif11"
1.66257889986963e-224,0.820715171885049,0.998,0.936,3.69042638404062e-220,"0","Tmpo"
1.16967945996627e-223,1.27699991259354,0.959,0.536,2.59633749728712e-219,"0","H2ac8"
1.60513121587371e-222,1.35790433585928,0.941,0.607,3.56290975987487e-218,"0","Cenpp"
1.1963370923748e-221,1.24007595531196,0.96,0.515,2.65550944394435e-217,"0","H2ac24"
6.90841861594517e-221,1.23240108828702,0.955,0.651,1.53346168018135e-216,"0","Tk1"
3.51351276620499e-220,1.07814386975065,0.991,0.779,7.79894428714521e-216,"0","Kif15"
2.45683511080588e-219,1.07060792348659,0.986,0.759,5.45343689545581e-215,"0","Diaph3"
1.32769364794271e-218,1.3960063900988,0.919,0.549,2.94708159033842e-214,"0","Ndc80"
4.85058796254638e-217,1.01469251249841,0.996,0.879,1.07668501004642e-212,"0","H1f4"
9.93572673145443e-216,0.87900452034332,0.996,0.881,2.20543326258094e-211,"0","Rrm1"
4.43094491949346e-215,1.36985544246324,0.921,0.584,9.83536843779964e-211,"0","Cep128"
5.39502100553593e-215,0.839638648558163,0.997,0.924,1.19753281259881e-210,"0","Dnmt1"
3.10901284935095e-214,0.732660246439641,0.999,0.962,6.90107582170431e-210,"0","Ezh2"
1.36652814596606e-213,0.874653651899681,0.997,0.897,3.03328252560087e-209,"0","Nsd2"
5.02441399447201e-210,1.22028740916585,0.945,0.669,1.11526917435295e-205,"0","Asf1b"
1.02464548988623e-207,1.01568911071747,0.989,0.756,2.27440559390047e-203,"0","H4c4"
4.40734026715508e-206,2.00052962100698,0.728,0.289,9.78297319100414e-202,"0","Mxd3"
9.037634841072e-205,1.3411093739001,0.908,0.516,2.00608380567275e-200,"0","Spc25"
7.09506890659195e-203,1.09229292977292,0.978,0.565,1.57489244519622e-198,"0","H3c3"
2.68806242618824e-198,1.36924403304747,0.852,0.457,5.96669216741004e-194,"0","Ttk"
7.2773504055074e-197,0.524318957035804,1,0.992,1.61535346951048e-192,"0","H2az1"
1.08658674569208e-196,0.799590728918015,0.999,0.869,2.41189659941272e-192,"0","Smc2"
3.19277841191128e-196,0.848776345819337,0.996,0.897,7.08701024091946e-192,"0","Slbp"
6.79180343415558e-196,1.40191099555981,0.854,0.445,1.50757660827951e-191,"0","Pbk"
6.04595539388664e-193,0.691371102611812,0.999,0.97,1.34202071878102e-188,"0","Smc6"
3.82047926636371e-191,1.00480147376688,0.982,0.812,8.48031782754753e-187,"0","Lig1"
1.2717584570193e-190,0.68847507729953,0.998,0.959,2.82292224704573e-186,"0","Rbbp4"
4.39804551068917e-188,0.697623942145413,1,0.969,9.76234162007674e-184,"0","Smc4"
4.86218966418557e-188,1.1170321550455,0.951,0.579,1.07926023975927e-183,"0","H2ac20"
1.902153229759e-186,1.41848050502188,0.831,0.438,4.22220952409604e-182,"0","Mastl"
7.67608079038001e-185,0.915211395641483,0.999,0.858,1.70385965304065e-180,"0","Mki67"
3.56208064019722e-180,1.00447084917469,0.96,0.625,7.90675039704576e-176,"0","H1f3"
5.36705568298643e-179,1.3819824919233,0.851,0.499,1.1913253499525e-174,"0","Kntc1"
2.46524429859961e-178,1.20656334629018,0.916,0.588,5.47210276960155e-174,"0","Rad51ap1"
2.51175720187356e-178,0.729830295359029,1,0.974,5.57534746099874e-174,"0","Tubb5"
7.24357511888838e-178,1.58534299132629,0.772,0.388,1.60785636913965e-173,"0","Stil"
4.71054032142788e-176,1.37626618446283,0.845,0.487,1.04559863514735e-171,"0","Ncaph"
8.20970739717067e-176,1.01877489081775,0.97,0.663,1.82230875094997e-171,"0","Incenp"
7.68021646619941e-174,1.12412795488374,0.958,0.679,1.70477764900228e-169,"0","Rad51b"
1.66015046245334e-173,1.0052642817384,0.971,0.656,3.68503598150767e-169,"0","Knl1"
1.23418891251091e-172,0.763245962263937,0.994,0.867,2.73952912910047e-168,"0","Gmnn"
2.700101557857e-170,0.624601895133876,0.998,0.965,5.99341542797518e-166,"0","Psip1"
2.99457443892373e-168,1.59987005859441,0.785,0.384,6.647056882079e-164,"0","Tcf19"
3.94218684424621e-165,0.717004876156622,0.996,0.892,8.7504721381733e-161,"0","Cbx5"
5.45562526770885e-165,0.919642132199721,0.99,0.842,1.21098514067333e-160,"0","Pola1"
1.03937553074078e-161,1.16789258896502,0.86,0.522,2.30710186558531e-157,"0","Cit"
2.66920691778516e-159,1.10254724329679,0.92,0.579,5.92483859540772e-155,"0","Nusap1"
4.70025087334128e-159,0.979750698167819,0.949,0.718,1.04331468635556e-154,"0","Wdr76"
1.42189842806588e-157,1.01024050159404,0.913,0.654,3.15618794077783e-153,"0","Rad51"
1.48664938613463e-157,1.06686585162532,0.886,0.564,3.29991564240304e-153,"0","Shcbp1"
1.85477180311249e-155,1.17261285985725,0.87,0.488,4.1170369713688e-151,"0","Anln"
9.37791902349593e-154,1.10432507931958,0.88,0.498,2.08161668564539e-149,"0","Aurkb"
2.83856833616878e-152,1.12592337669879,0.877,0.602,6.30077013579385e-148,"0","Lockd"
6.63088244085858e-152,0.994460178965018,0.938,0.643,1.47185697539738e-147,"0","Ncapg"
8.33765839538986e-152,0.892316900352276,0.969,0.597,1.85071003402469e-147,"0","Prc1"
2.08343723205074e-151,1.04426892389891,0.924,0.68,4.62460562398302e-147,"0","Ncapd2"
1.02633497713107e-148,1.01468252894633,0.979,0.879,2.27815574873784e-144,"0","H2az2"
1.16226430428379e-148,0.962383723844411,0.896,0.566,2.57987807621872e-144,"0","Sgo1"
1.31566302954219e-147,0.950693227567902,0.966,0.786,2.9203772266748e-143,"0","Dleu2"
2.04219640298894e-147,1.48753263685985,0.74,0.371,4.53306335571455e-143,"0","Rad54b"
1.23441115129393e-144,1.44379346627038,0.702,0.357,2.74002243252714e-140,"0","E2f2"
2.52735549772133e-144,0.956671889573104,0.931,0.69,5.60997099829204e-140,"0","Prim1"
3.16823531981216e-144,1.03933440518019,0.904,0.653,7.03253193938706e-140,"0","Brca2"
5.09207041643591e-144,0.931801836157474,0.952,0.745,1.13028687033628e-139,"0","Fam111a"
1.41744954283127e-143,1.30660465489992,0.764,0.436,3.14631275022256e-139,"0","Melk"
4.74262982582546e-141,1.18679081096059,0.813,0.508,1.05272154243848e-136,"0","Dck"
8.49948555818589e-140,0.830147212915437,0.963,0.764,1.88663080935052e-135,"0","Spc24"
3.56420530457301e-139,1.05082135034221,0.909,0.643,7.91146651456071e-135,"0","Cenph"
8.99804767477463e-139,0.971760534032895,0.94,0.742,1.99729664236973e-134,"0","Rbl1"
2.2269832996125e-138,1.27870223591386,0.794,0.456,4.94323483014987e-134,"0","Polq"
1.01303655521368e-137,0.820134975087654,0.944,0.665,2.24863724160781e-133,"0","H1f2"
2.75900874823766e-136,1.26676974563276,0.744,0.422,6.12417171846313e-132,"0","Lrr1"
6.83198356154614e-136,0.377571246781862,1,0.994,1.5164953911564e-131,"0","H3f3a"
2.74296799829531e-135,1.28068833290117,0.763,0.402,6.0885660658161e-131,"0","Ccnf"
2.75508867659456e-135,1.02015010803495,0.871,0.588,6.11547033543694e-131,"0","Zwilch"
5.04631430308279e-135,0.956023030232493,0.915,0.698,1.12013038585529e-130,"0","Rfwd3"
2.91067272766015e-133,0.958381804359397,0.951,0.721,6.46082025358723e-129,"0","Atad5"
3.28801553277247e-133,1.13048028972738,0.802,0.495,7.29840807809505e-129,"0","Bard1"
3.9712526429236e-133,0.641449795764671,0.99,0.939,8.81498949149751e-129,"0","Ctcf"
5.11390287987794e-133,1.06187439207331,0.9,0.704,1.13513302224651e-128,"0","Rb1"
7.80165965120979e-131,1.20673710618927,0.762,0.432,1.73173439277904e-126,"0","2700099C18Rik"
8.84214877565248e-131,0.930781522483945,0.852,0.5,1.96269176373158e-126,"0","Cdca2"
1.25311753212749e-130,0.591900898934812,0.994,0.939,2.7815449860634e-126,"0","Hpf1"
3.02617860514628e-129,0.931237180377094,0.925,0.605,6.7172086498432e-125,"0","Kif4"
