"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-296-5p","1/74",0.068036711755515,0.210120149492074,0,0,15.1506849315068,40.7206146828493,"ARL4C","miRTarBase_2017","DOWN"
"hsa-miR-297","1/190",0.165935404481604,0.275052460346939,0,0,5.81775426219871,10.4495982736439,"EFCAB11","miRTarBase_2017","DOWN"
"mmu-miR-290-3p","3/1739",0.225665066041178,0.865041971235677,0,0,1.97058611751152,2.93361822877233,"ARL4C;RAD51B;VIM","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","3/1739",0.225665066041178,0.865041971235677,0,0,1.97058611751152,2.93361822877233,"ARL4C;RAD51B;VIM","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","3/1884",0.263510672942547,0.865041971235677,0,0,1.80422647527911,2.40622722010001,"MYH9;CTSW;RUNX3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","3/1955",0.28243456860048,0.865041971235677,0,0,1.73178150614754,2.18950585461237,"RAD51B;CXCR6;RUNX3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","3/1955",0.28243456860048,0.865041971235677,0,0,1.73178150614754,2.18950585461237,"RAD51B;CXCR6;RUNX3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","3/1955",0.28243456860048,0.865041971235677,0,0,1.73178150614754,2.18950585461237,"RAD51B;CXCR6;RUNX3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","2/1760",0.507825191614421,0.865041971235677,0,0,1.21950076959111,0.826355674462753,"ARL4C;NARS","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","2/1950",0.565427370756843,0.865041971235677,0,0,1.08908080686073,0.620964934129827,"NUPR1;CCR2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","1/1605",0.796106131060895,0.865041971235677,0,0,0.636499030202272,0.145136272953675,"MYH9","TargetScan_microRNA_2017","DOWN"
