"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Ifitm1",1234.85107747736,-1.31117239553241,0.14055399780039,2.30387801098857e-21,1.98363896746116e-17
"Prf1",177.39405825708,-2.58188437054605,0.30501844751876,1.60891144174738e-19,6.92636375672249e-16
"Spp1",750.848071085057,-1.51758084480713,0.181092003885551,6.567917864188e-18,1.88499242702196e-14
"Ifitm2",1197.24446194491,-1.11263334036093,0.140237492948899,7.02929285717479e-16,1.51305528750687e-12
"Serpinb6b",211.081651410442,-1.64250852648873,0.271074662569594,1.10169225069731e-10,1.89711405570077e-07
"Gzmb",19681.1768968157,-0.608058746050874,0.100437047935548,1.01504153931201e-09,1.45658460891273e-06
"Ccr2",102.520380829937,-1.98035885446379,0.375812332566793,3.30792988574787e-09,4.06875375946987e-06
"Gzmc",916.683739236871,-0.963641532667549,0.176436001741621,1.84117207216347e-08,1.98156144266594e-05
"Ccr5",186.897757375529,-1.4007680444073,0.282591467031735,7.58913393039029e-08,7.26027146007338e-05
"Ikzf2",472.330145292575,1.02767221037794,0.20439224192562,1.21414600916936e-07,0.000104537971389482
"Emilin2",197.181216789812,-1.34360745856078,0.308939113478015,5.41915626246532e-07,0.00042417214018024
"Fcer1g",330.707225731142,-0.954101151008869,0.250239887791433,2.47047002105804e-06,0.00177256224010914
"Irf8",384.194451495016,-0.932749412683228,0.251837201382444,2.95951517625388e-06,0.0019601096667343
"Sub1",1849.04087277456,-0.576881770702065,0.164374463062732,3.96781678225697e-06,0.00244020732108804
"Ctla2a",761.924124955923,-0.682579044529355,0.213006868878605,6.25426882175635e-06,0.00358995030368815
"Lgals3",1100.80015098103,-0.628701181094412,0.231475480997166,1.1484117905652e-05,0.00617989094797898
"Serpinb9",306.68572260201,-0.664251797287375,0.397716262894351,4.92581833964681e-05,0.0249478211202112
"Tnfrsf11b",52.3167281659865,-0.711237043463984,0.867275601780785,9.34178994211676e-05,0.0446848952231252
"Ostc",770.188821537519,-0.372688822833828,0.324801002260617,0.000120131270301709,0.0517165118648858
"Nkg7",1866.04004060357,-0.27744156969736,0.256442788831837,0.000119452438222921,0.0517165118648858
"P2ry14",248.746070872484,-0.488161430997542,0.480239485041238,0.000170191059900049,0.0610560427391427
"Gem",182.042254201196,-0.561241278419785,0.556629648322952,0.000160053053547939,0.0610560427391427
"Tcf7",83.4350341329581,0.579476389163519,0.762232567176855,0.000167567615675239,0.0610560427391427
"Bcl11b",183.985364402426,0.531183043611714,0.510401357441529,0.000156757541816249,0.0610560427391427
"S100a10",1333.82716477306,-0.219134352487733,0.259302802707463,0.000220857260029235,0.0760632403540685
"Gzma",2546.04922412214,-0.200449695526158,0.59990817778539,0.000290556656503829,0.0962189543268448
"Gpr141",49.1738301639774,-0.308596798170532,0.618394079552838,0.000476201253053071,0.15185528847359
"Serpine2",128.587114757387,-0.252637362100125,0.454907873966596,0.000690041043194584,0.212187620782334
"Itgb1",277.507021992618,-0.174858334006786,0.327544322756201,0.000806681360760963,0.236224769529967
"Manf",1341.30193387383,-0.0973343660581478,0.200656902609078,0.000823082820661906,0.236224769529967
"Bhlhe40",177.399764624175,-0.196172606710534,0.378979236014448,0.000868713538782302,0.241278179642439
"Ahnak",172.023712005231,-0.187921693532552,0.373710133837278,0.000930577459303918,0.25038349764396
"Mctp2",243.445084936195,-0.154138678276637,0.31879857041002,0.00102774583330008,0.268148231051931
"Itgb3",37.3902267979173,-0.159279029231976,0.471152376328496,0.00115575705469151,0.29267847767335
"Anxa2",350.738855348519,-0.118823400547372,0.265628330427171,0.00120012753311006,0.295231373145076
"Morf4l1",805.069988442745,-0.0705753812043873,0.179115260233942,0.00139169630431629,0.332847366115646
"Fasl",48.6907199424831,-0.147065495123434,0.430119682778302,0.00149932596436356,0.348897204139737
"Cdk6",1342.76225239776,-0.04910258847663,0.140866984559347,0.00170878514134448,0.377247181204513
"Ptpn6",188.741399643191,0.117147898886233,0.298591141783397,0.00170423765450783,0.377247181204513
"Hspa5",2619.10786040352,-0.0379277666909241,0.11706836012445,0.00188986191003858,0.38742169155791
"Erp29",348.357007568598,-0.084138583288117,0.226023439504451,0.00185138168976851,0.38742169155791
"Entpd1",122.762296949634,-0.125922955108621,0.333990882122718,0.00180892091992155,0.38742169155791
"Tnfrsf9",921.949511936054,-0.0379816467227066,0.128861631042797,0.00269311571333589,0.511002889288209
"Clnk",88.4703950885686,-0.0994217073360428,0.314765817537008,0.00264083198699937,0.511002889288209
"Plac8",2293.83677664097,-0.028839475035489,0.103058224579445,0.00275988678592096,0.511002889288209
"Zbtb32",206.689002025319,-0.0747590510042281,0.233647419257998,0.00278944666626549,0.511002889288209
"Casp3",344.228844481474,-0.0598265698593315,0.189278106159733,0.00270914636526336,0.511002889288209
"Fhl2",59.1068218889638,-0.0897570588095648,0.330609179771604,0.00303367225848552,0.512515038247046
"Ifitm3",769.362743400626,-0.0379595294332276,0.131761936860241,0.00292769347693423,0.512515038247046
"Lilrb4b",74.8115452448417,-0.0912904154058063,0.318456308841,0.00303580336243895,0.512515038247046
"Ubald2",317.651889340481,-0.0615298139194233,0.200464001473246,0.00300446488500694,0.512515038247046
"Ifi27l2a",481.229784110346,0.0836466308432647,0.298676567341938,0.00338653517891891,0.56073207481715
"Ccn3",56.6731627770769,-0.0813040670412245,0.30803281029183,0.00351833001871535,0.571562669078097
"Trgv2",625.215002854382,0.0349114682511413,0.129972533273245,0.00359517214892037,0.573230225966748
"H1f0",136.619003609957,-0.0656992569655655,0.241099909673325,0.00409600367951227,0.641210757829102
"Stmn1",766.619788785295,0.0272177880013437,0.111158865665376,0.00437295316614274,0.661927455429626
"Lta",610.195319050197,-0.0309705557221384,0.124094778046159,0.00438209813699056,0.661927455429626
"Myo10",133.402513546583,-0.0595138694314329,0.226758270912535,0.00452728549215923,0.672067725646395
"Ybx3",1011.40960226733,-0.0233319441938872,0.100514915426376,0.00488793796670423,0.684750580997271
"Gcnt2",71.6407836177491,-0.0637510396991318,0.260018332392303,0.00480859977668457,0.684750580997271
"Runx1",99.2018238217653,0.0608637716119746,0.245155844469688,0.00493084042065398,0.684750580997271
"Morf4l2",302.524184577573,-0.0394808718615185,0.157827095333549,0.00488470770959078,0.684750580997271
"Tox",122.368105625307,0.0551274390563114,0.224955628891708,0.00528827248311887,0.722730572692912
"Mgat5",248.538569146878,-0.0348416365556716,0.15191126634302,0.0061665496158476,0.780593132480282
