"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","6/254",7.35791782535973e-07,0.000685022149540991,0,0,23.8620967741935,336.988134598321,"MORF4L1;CHIC2;CDK6;PSMA2;TDG;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","4/261",0.000337938491298544,0.0328554433084838,0,0,13.9490626105412,111.489928648675,"MORF4L1;CDK6;TDG;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","4/264",0.000352904869049236,0.0328554433084838,0,0,13.786013986014,109.589326826548,"MORF4L1;CDK6;TDG;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","2/47",0.00169461607256578,0.0713421528611652,0,0,36.9055555555556,235.468481776653,"EOMES;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","2/51",0.00199236946765875,0.0713421528611652,0,0,33.8860544217687,210.71807980633,"EOMES;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-298","2/165",0.0193109598572316,0.147364783828546,0,0,10.1283231083845,39.9773266523409,"CDKN1A;ID2","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.0206059241328129,0.15182158567971,0,0,53.224,206.624970832162,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.0307552117947077,0.187144458698516,0,0,34.6973913043478,120.805761916467,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.0763948485723595,0.234361759246526,0,0,13.276,34.1437480012546,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.0763948485723595,0.234361759246526,0,0,13.276,34.1437480012546,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.0775992062809015,0.234361759246526,0,0,13.0577049180328,33.3780802430868,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","1/63",0.078802053875781,0.234361759246526,0,0,12.8464516129032,32.6404726023886,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-296-3p","4/1605",0.151240095819881,0.924397555809609,0,0,2.08653682357617,3.94123158500115,"GPRIN3;CDK6;PIM3;MCL1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","4/1955",0.245812698230618,0.924397555809609,0,0,1.67960486463818,2.35679706138566,"PSMA5;GPRIN3;CDK6;H3F3A","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","4/1955",0.245812698230618,0.924397555809609,0,0,1.67960486463818,2.35679706138566,"PSMA5;GPRIN3;CDK6;H3F3A","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","4/1955",0.245812698230618,0.924397555809609,0,0,1.67960486463818,2.35679706138566,"PSMA5;GPRIN3;CDK6;H3F3A","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","3/1884",0.448861890859315,0.924397555809609,0,0,1.25462866652798,1.00500778630191,"GPRIN3;CDK6;JARID2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.673645585544816,0.924397555809609,0,0,0.874928036845135,0.345641321734613,"CDKN1A;CDK6","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","2/1739",0.673645585544816,0.924397555809609,0,0,0.874928036845135,0.345641321734613,"CDKN1A;CDK6","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","2/1825",0.7001702739694,0.924397555809609,0,0,0.829722069848235,0.29573926861923,"CDK6;TDG","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","1/1760",0.908968666578704,0.935504306031556,0,0,0.414212620807277,0.0395343809419416,"CDK6","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","1/1912",0.926778850693301,0.935504306031556,0,0,0.378084772370487,0.028749681933851,"CDK6","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","1/1950",0.930677565937434,0.935504306031556,0,0,0.369933299127758,0.0265768933064728,"GPRIN3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.280696198177004,0.716541445491549,0,0,2.10143926309729,2.66984147189612,"TMED2;VIM","TargetScan_microRNA_2017","UP"
"mmu-miR-292-3p","2/1739",0.280696198177004,0.716541445491549,0,0,2.10143926309729,2.66984147189612,"TMED2;VIM","TargetScan_microRNA_2017","UP"
