"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29a-3p","51/264",2.36379598618494e-09,7.25448988160158e-06,0,0,2.83107743275769,56.233682670803,"ITGB1;KDM5B;BTG2;BBC3;ZFP36;CCND2;MYC;C1QTNF6;DNMT3B;GOLGA7;KDM6B;ENTPD1;CD93;KMT5C;IFRD1;DNMT3A;COMMD2;TET2;TET1;ZFP91;CCDC117;MORF4L1;TRAF4;MORF4L2;TET3;SGK1;IFNAR1;AMER1;ITIH5;DOT1L;ISG20L2;CACNA1C;ZBTB5;OAZ1;TESPA1;TDG;CCT4;MCL1;BCAP31;KLHDC3;CNBP;NMI;REST;CDK6;NASP;SPRTN;ID3;HBP1;MXD1;ABCE1;RAN","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","49/261",1.2802735167722e-08,1.11021909498197e-05,0,0,2.72948832539517,49.604648147383,"ITGB1;BTG2;LAMC1;BBC3;IFIH1;CCND2;MYC;C1QTNF6;DNMT3B;GOLGA7;KDM6B;ENTPD1;IFRD1;CSGALNACT2;DNMT3A;COMMD2;TET2;TET1;ZFP91;CCDC117;RUNDC3B;MORF4L1;MORF4L2;TET3;DNAJB11;ANGPTL4;SGK1;PPIC;AMER1;GRN;DOT1L;ISG20L2;NREP;ZBTB5;TESPA1;TDG;MCL1;NUS1;KLHDC3;CNBP;STAT3;REST;CDK6;NASP;SPRTN;ID3;MXD1;ABCE1;RSL24D1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","48/254",1.44701087648351e-08,1.11021909498197e-05,0,0,2.75078387669525,49.6548970442657,"AMER1;ITGB1;CD274;KDM5B;CHIC2;BTG2;DOT1L;ISG20L2;LAMC1;ZBTB5;BBC3;CCND2;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;CDV3;KLHDC3;ENTPD1;JUN;WSB2;FZD5;KMT5C;CNBP;IFRD1;DNMT3A;COMMD2;TET2;ZFP91;CCDC117;SIRT1;MORF4L1;REST;CDK6;NASP;PSMA2;MORF4L2;TET3;OTULIN;SPRTN;ID3;SGK1;MXD1;ABCE1;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","12/47",0.000231947199360915,0.0209366457305485,0,0,3.99239543726236,33.4123606130035,"EOMES;ZFP36;PIGT;ARPC3;DNMT3A;DNMT3B;CISD2;TET1;PRR5L;ZBTB5;MCL1;IFNAR1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","14/63",0.000349020995760495,0.0281880377891831,0,0,3.32868020304569,26.4975542478011,"SLC35A1;CDKN1A;DCUN1D5;PHAX;HIF1A;KLF3;KLHL42;RAB21;TBC1D1;CNKSR3;SPP1;SFT2D2;SEC63;CERS2","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","12/51",0.000523768222696319,0.0339781153595206,0,0,3.58213902700595,27.0611306313767,"EOMES;PIGT;BCL2L11;DNMT3A;DNMT3B;CISD2;PRR5L;BAK1;ZBTB5;SIRT1;BBC3;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","5/24",0.0375913899567107,0.279341345707373,0,0,3.05346173003487,10.01834761609,"PIGT;CISD2;PRR5L;ZBTB5;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","3/13",0.0786241022943672,0.389189306357118,0,0,3.47826086956522,8.84548515334411,"JAGN1;DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","2/7",0.101460049099089,0.437970466912316,0,0,4.6360201511335,10.6076321028988,"TMED9;SLC7A1","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","23/219",0.10366292917313,0.442477788083917,0,0,1.36398030814113,3.09161237345227,"DFFB;CD93;NOP16;SIAH2;ISG20L2;NOC4L;SLC3A2;TNF;ZDHHC3;TAPBP;TSPAN31;COMMD8;HELB;CDK7;SCO1;ZMAT3;CLNS1A;PIN1;NOL10;OSTF1;AZI2;VAMP3;POLR2L","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","8/61",0.108963422743822,0.446660814587142,0,0,1.75149679173723,3.88261829503982,"CDKN1A;IL10RB;KIF5B;NAV1;NOL10;GLRX2;GABPB1;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","8/61",0.108963422743822,0.446660814587142,0,0,1.75149679173723,3.88261829503982,"CDKN1A;IL10RB;KIF5B;NAV1;NOL10;GLRX2;GABPB1;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","8/62",0.116899957951317,0.458933853310751,0,0,1.71896801985298,3.68965616461386,"CDKN1A;IL10RB;KIF5B;NAV1;NOL10;GLRX2;GABPB1;EMC8","miRTarBase_2017","DOWN"
"hsa-miR-2909","6/43",0.123054412106385,0.466239494758638,0,0,1.88093775593776,3.94080657489903,"PPP1CB;EIF4E3;SLC2A1;RHOG;SRSF2;HBP1","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","8/74",0.233326769353267,0.576089988049218,0,0,1.40550894533195,2.04545876286688,"SLC7A5;DPY19L1;LUZP1;GOSR2;PIN1;VPS37B;IKBKE;BBC3","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","12/119",0.236342722913877,0.581664648454441,0,0,1.30080665221563,1.87637757865104,"SLC35B3;KCNK5;CDV3;SLC7A5;DNAJC30;SH3BP2;SRSF2;TMED7;SFT2D2;PTBP3;CREB5;CERS2","miRTarBase_2017","DOWN"
"hsa-miR-298","16/165",0.238937271282079,0.585739859209242,0,0,1.24581496294654,1.78345167346916,"DCTN6;CDV3;CDKN1A;DCUN1D3;FBXO28;RAB3IP;AK2;EIF2AK2;BDH1;ID2;SSR1;CD9;BAX;LLPH;DCTPP1;TOMM5","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","12/146",0.495987459631137,0.767535058322113,0,0,1.03717155666534,0.727269503423979,"COMMD8;CDK7;CD93;ZMAT3;NIP7;UBE2V2;PDCD4;GLRX2;GATA1;DCP2;ETV6;VAMP3","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","12/146",0.495987459631137,0.767535058322113,0,0,1.03717155666534,0.727269503423979,"COMMD8;CDK7;CD93;ZMAT3;NIP7;UBE2V2;PDCD4;GLRX2;GATA1;DCP2;ETV6;VAMP3","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","6/74",0.541609344384619,0.789271608570412,0,0,1.02172459893048,0.626532052157426,"KCNK5;SOCS1;STAT3;ZDHHC5;LZIC;KLHL42","miRTarBase_2017","DOWN"
