"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"mmu-miR-29a-3p","1/47",0.234028269163382,0.750434170955164,0,0,3.85112577639752,5.59304142584837,"EOMES","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","2/169",0.247506502525357,0.750434170955164,0,0,2.12763661865458,2.97085821124443,"OAS3;NFE2L1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","1/51",0.251234417783493,0.750434170955164,0,0,3.54232142857143,4.89325244377065,"EOMES","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","3/341",0.303229357798789,0.750434170955164,0,0,1.5773803119957,1.88223398524219,"LYRM9;IARS;NFE2L1","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","1/74",0.342988674841081,0.750434170955164,0,0,2.42343444227006,2.59321504968049,"SLC7A5","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.342988674841081,0.750434170955164,0,0,2.42343444227006,2.59321504968049,"XRCC5","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.426859163211519,0.750434170955164,0,0,1.82161266568483,1.55074095479009,"DHX8","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","2/258",0.429355859133763,0.750434170955164,0,0,1.38168637387387,1.16817326686378,"SLC7A5;AARS","miRTarBase_2017","DOWN"
"mmu-miR-297c-5p","1/107",0.455496029257849,0.753837041365778,0,0,1.66618935309973,1.3102384551623,"NFE2L1","miRTarBase_2017","DOWN"
"mmu-miR-297b-5p","1/108",0.458589017697245,0.754472339233837,0,0,1.65053404539386,1.2867577551411,"NFE2L1","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","1/119",0.491483630755064,0.766850227398286,0,0,1.49583837772397,1.06253385574066,"SLC7A5","miRTarBase_2017","DOWN"
"hsa-miR-298","1/165",0.608886201213147,0.79326277202795,0,0,1.07376959930314,0.532722751055397,"SPTY2D1","miRTarBase_2017","DOWN"
