"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Serpina3g",10658.8041081991,0.359474933383571,0.0583809900796534,1.09438030944506e-10,9.39525495658583e-07
"Cd81",9872.42859209297,0.309938760711203,0.0548213083848,3.72914597867906e-09,1.59911786958532e-05
"Crip1",6944.21017337675,-0.349679870719759,0.063546086570662,5.58806477432262e-09,1.59911786958532e-05
"Gbp2b",12745.0700839613,0.289357364080976,0.0531103767348839,1.38226305239053e-08,2.79300029219993e-05
"Id3",6452.75663935409,0.325017688798933,0.0607558790813668,1.6266746023296e-08,2.79300029219993e-05
"Trat1",2415.32321435476,0.433761001482306,0.0892882156451219,3.03821688118257e-08,4.34718198749206e-05
"Nfkbia",16489.6916824437,0.239160832069956,0.0514630495168825,4.91550859690759e-07,0.000602852018635023
"Il4ra",10256.5923345125,0.2588111862398,0.0584648088957401,7.70998726540106e-07,0.000827378008418351
"Ctsw",2842.36707074573,-0.338567263503574,0.0876488119034599,1.18540230953915e-06,0.00113074209193262
"Cd53",25138.2311845413,0.239077590352218,0.0573131041127683,1.45010637372164e-06,0.00124491632184003
"Tox",7039.96939178012,0.263267754184155,0.0672989488665429,2.03221773027094e-06,0.00145388243453134
"Srgn",21662.1334759107,0.240456329446541,0.059738731838596,1.88031176520688e-06,0.00145388243453134
"H2ac24",22506.9281362442,0.207725100573644,0.0547726276791332,3.05608996631029e-06,0.00201819479698261
"Sell",13762.1715621234,0.236805247143752,0.0649785353753433,3.49213539807299e-06,0.0021414273137469
"Vim",70387.5723198265,-0.210063111686439,0.0579812689426549,3.91723566756256e-06,0.00224196454706831
"Ccn3",989.415493938855,0.245733468566038,0.212805036051026,2.03646136985827e-05,0.0109268880376458
"Itih5",18536.8684346835,0.17421840449822,0.0865024811123324,3.41847690685704e-05,0.0172633083796281
"Rgs1",2383.92679566933,0.221389628598779,0.15544623656461,5.12487607435127e-05,0.0244428117212809
"Gbp5",3768.31417410356,0.199943312836945,0.139466341875214,6.44893876572488e-05,0.0291390206861832
"Fas",6644.36158859043,0.155493270610674,0.117742296812831,0.000100282485249153,0.0430462567931989
"Runx3",11232.0573006064,-0.144738837252674,0.114571776304043,0.000114722059462275,0.0468994704992205
"Arl4c",3901.07825983315,-0.159381537263355,0.140642833629517,0.000125862203347749,0.0491148643518376
"Uba52",16217.7728734765,0.113348801222957,0.0957562897700797,0.000139804885132118,0.0521836929938797
"Igtp",29200.4773933603,0.114661167187647,0.102084140937864,0.000159503924308262,0.0570558829244345
"Lsamp",3334.11626880937,-0.133342217165108,0.142671256607609,0.000198651441750555,0.0682169050971405
"Tgm2",740.30651882647,0.0865913750847876,0.161672244293125,0.000223140650080888,0.0736793261901702
"Gbp2",9626.80670413965,0.0862531140710632,0.100712985260512,0.000310121617580288,0.0986071884046952
"Gbp4",19029.7627139128,0.0780100035110183,0.0931405676877921,0.000325914431167919,0.0999276925563067
"Irf4",2100.99385879826,0.101885051829273,0.142031114319527,0.000342887186352693,0.101506430856478
"Myh9",24468.5558386744,-0.0617195654101253,0.0836879055409937,0.000436118635407671,0.124802616165829
"Gm15987",867.381347264001,0.0529016754908105,0.129120364386008,0.000558528400698503,0.144485621283467
"Large1",2843.28015734572,0.0784240020398384,0.1232631254788,0.000537037169556302,0.144485621283467
"Tube1",9135.22544884978,0.0683290401274841,0.10273904252054,0.000562985844960954,0.144485621283467
"Egln3",5241.3864573768,0.068954534801091,0.106368895339168,0.000587973752282358,0.144485621283467
"Scd2",13462.4040072633,0.0554674344015111,0.0846847865401375,0.000589050290614019,0.144485621283467
"mt-Atp6",190540.832831715,0.0431129375546459,0.072312271231652,0.000715115026843906,0.17053506959597
"Jak2",6244.65878125361,0.0558333690082643,0.0953271680037342,0.000769265721230003,0.178490438290799
"S100a6",8003.14023829668,-0.0441131467840976,0.0820925085366403,0.000958444825611423,0.216532863891423
"Btf3",68423.781387466,0.0339936712057181,0.0664042361115565,0.00103584852590613,0.228019476792412
"Gfi1",694.043033106654,0.0346152474584185,0.10552655743245,0.00107939551781661,0.23166526301139
"Lamp1",15221.0601439519,0.0334825147461887,0.0676434308637144,0.00113985609102047,0.238674744912456
"mt-Cytb",116244.291802692,0.03439232237057,0.0699442637690929,0.00117085550541705,0.239328440809651
"Ucp2",26648.2423597447,0.0285328004603965,0.0602326210599614,0.00122827115809561,0.243474392516482
"Ar",5175.37531759002,0.0415797997527553,0.0869574521424454,0.00124785943747527,0.243474392516482
"Tmem176a",1766.34862190731,0.0439622618754391,0.103330759545005,0.0012897884306376,0.246062970600529
"Nptn",13970.8153643729,0.0339737854516608,0.0722662322448563,0.00132186323578513,0.246699910417725
"Irf1",18279.7605982585,0.0277481466656834,0.0611779602856868,0.00139128092276373,0.254130781317588
"Pla2g12a",6310.2001943077,0.0333593311257583,0.0759036633326339,0.0015604819858455,0.279098705176741
"Mcl1",12448.7279850848,0.0240565829762507,0.0604099633714943,0.00196427787050618,0.340483597931617
"Cnn2",8131.7050939296,-0.0252125466874847,0.0633276177614676,0.00198301454823307,0.340483597931617
"Selenof",15490.5883488543,0.0218488663101416,0.0565244734765224,0.00209035073138751,0.345108865941573
"Plaat3",9294.47838132266,0.0242266853753614,0.0617567909971756,0.00205210322474301,0.345108865941573
"Itm2b",40052.4513259587,0.0197188102486404,0.0539620708532448,0.00240211817168241,0.389097820828178
"Pim1",32763.4143422281,0.0161976116004691,0.0457915371261814,0.00247889603978944,0.394098564844303
"Ppm1h",7951.77389513712,-0.0211592603108497,0.0587149284521433,0.00253798790562301,0.396156839450428
"Lsm8",16723.3365607517,0.0166471345660711,0.0488859229775912,0.00282987481104546,0.428280811466108
"Ahnak",597.797641145649,-0.0170033780098922,0.074467239457918,0.00284356508486525,0.428280811466108
"Vav3",7958.48113753188,0.0189709412725158,0.0568988897154571,0.00308949011987999,0.449546994562199
"Cd274",2365.16348388657,0.0233891811298453,0.0731629706670114,0.00307880970877398,0.449546994562199
"Tap2",12920.3419476102,0.0158164391396746,0.0483586800524558,0.0031548984883102,0.451413392035717
"Atp6v0c",8739.27822699219,0.0181069256660198,0.055401114717298,0.00324511947268939,0.456710666771121
"Flna",4737.99987599565,-0.0201117092112695,0.062261268581232,0.00331119533501903,0.458493741147393
"Efcab11",5590.44659050191,-0.0179111031037417,0.0559069925435767,0.00341570282517221,0.465457281811165
"Ndfip1",25598.5967048585,0.0132629710348505,0.0426528222943399,0.00349096766365284,0.468280584257181
"F2rl2",1550.26409857262,0.0205449412220634,0.0725699037732996,0.00365890331875914,0.48325669217765
"Arhgap15",79928.5221304401,0.0110622764578772,0.0370746890291268,0.00373152894986711,0.485381455069835
"Rpl38",111388.713117886,-0.011150059039771,0.0380673250996056,0.00398131915742482,0.510143656216299
"Uqcrq",34914.2905288069,-0.0119226973586367,0.0409467722944987,0.00415563922012911,0.5246494515413
"Fut8",11765.3247305115,0.0139655443416936,0.0476741666437269,0.00424669214554738,0.528374667674265
"Tubb4b",27466.8405644589,-0.011054530169463,0.0389811547398152,0.00441127226048426,0.533391159947287
"Dad1",13605.3037196903,0.0119475793878818,0.0416716983825973,0.00436645629455663,0.533391159947287
"Rps29",180363.064446923,-0.00902666123836666,0.0327841031829305,0.00452213333964255,0.539201593344879
"Slc2a1",4148.00333619427,0.0147639122381115,0.0528513721618998,0.00480365574679623,0.564923076523912
"Ctla4",947.163070226012,0.0151469739225766,0.0657273222129712,0.00499751787317928,0.578019795897034
"Tmem176b",1728.77760669413,0.0157207461234407,0.0630261511775756,0.00525166500640287,0.578019795897034
"Ap1m1",4390.86669730504,-0.014042976369426,0.0513669667179776,0.0050798182781348,0.578019795897034
"H1f2",19450.6152290604,0.00936652577099908,0.0354213127004698,0.00523795572345659,0.578019795897034
"Nars",10897.1811706644,-0.0105910693743139,0.0393759347268883,0.00514950468747361,0.578019795897034
"Gbp11",2530.66924129009,0.014920754862102,0.0570012335692157,0.00539321220952093,0.586085149604268
"Tmem50a",12092.6150352181,0.0111767528079291,0.0429076780173516,0.00573181589015113,0.607501721196882
"Gapdh",101892.965439468,0.00740690952278426,0.0294104733816582,0.00569830008427292,0.607501721196882
"Npc2",27231.372170965,0.00969394263576847,0.0379519228946762,0.00590563178717803,0.618290840157602
"Or2v1",1572.44642633662,0.0135266263231052,0.060270783939372,0.00622981107527666,0.636701524776787
"Bin1",1747.96814073293,-0.0138309014571098,0.057805621510727,0.00622577055863456,0.636701524776787
"Tmco3",3216.82470229037,0.0125986834032138,0.0507631666102806,0.00638072646943248,0.636959729535788
"Tap1",12107.0453397706,0.0093948087461236,0.0376881553232693,0.00631656986205364,0.636959729535788
"mt-Nd2",86403.222359328,0.00828121076124244,0.0338839027460301,0.00650427636269559,0.641830029583238
"Psrc1",3434.0617320951,0.0112974141085517,0.0468363063249819,0.00696754582373183,0.652485133352084
"P2rx7",2421.68809840522,0.0123936186459932,0.0542334411808502,0.00716401524304586,0.652485133352084
