"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Akr1c18",3024.51444671044,0.570484103179062,0.0839923988294607,1.91584238826678e-13,1.08666580262492e-09
"Gbp2b",7873.35903207736,0.327531390145438,0.0654308953839364,9.18589557196899e-08,0.000260511998421041
"Gbp2",5635.71564893128,0.33243976966502,0.0715848704301383,2.73031689052988e-07,0.000516211913436183
"Serpina3g",6662.67997432573,0.316984925131039,0.0745288338236803,7.18294891079072e-07,0.00101854215555012
"Sell",7346.00739630453,0.256021066125135,0.103783427451045,1.0876456094401e-05,0.0102818764945738
"Ctla2a",5635.52817534534,-0.274140872395285,0.109602890336636,9.63089280300258e-06,0.0102818764945738
"Crip1",2261.72452450934,-0.312015368735394,0.166853232102311,1.3012731110372e-05,0.0105440301225757
"Fdps",5496.72300598102,0.241544050049611,0.115642274188975,1.80750999503022e-05,0.0128152458647643
"Nfkbia",6330.46373558706,0.201683894690368,0.126108874311585,3.94462510630513e-05,0.0248599040032919
"Akr1c13",4822.67944935489,0.198792114463664,0.146707883937796,5.54105531035084e-05,0.0295212251941919
"Slc4a7",10969.6494778844,0.165826067090653,0.119939968766202,6.05629879739776e-05,0.0295212251941919
"Plaat3",4794.26743298542,0.187239407264812,0.142536415623611,6.24567528791085e-05,0.0295212251941919
"Trat1",1455.02443678701,0.188131271217048,0.189743802858571,7.63411436898294e-05,0.0333082282314394
"Cd53",15125.7531189361,0.135629957884972,0.128259089571417,0.000117595520064789,0.0471220114691635
"Cd81",2497.59943463536,0.153974352048891,0.168376199206351,0.000124617449230863,0.0471220114691635
"Cyp51",5927.27116835138,0.126746105357712,0.134747550039053,0.000152838258801235,0.0536227510775434
"Tmem176a",1025.00480950575,0.121109886798652,0.181552275058635,0.000166961522793483,0.0536227510775434
"Igtp",16007.8042165611,0.117174477936368,0.129118087765576,0.000170170930782049,0.0536227510775434
"Hmgcs1",3649.33737907584,0.100821016589713,0.137656576578886,0.000265495352238684,0.079257349363043
"Ifi47",13818.9194722352,0.0790362941542039,0.106391935714113,0.000284756625489011,0.0807569789886837
"Gbp4",12140.0878948154,0.072563839819982,0.10462599928282,0.000336612274652361,0.0838857262894147
"Idi1",6336.71105582449,0.0835679087750398,0.120765828158165,0.000328564998174669,0.0838857262894147
"Tap2",7414.6925808924,0.078890859320945,0.114835744058605,0.000340157211681336,0.0838857262894147
"Tmem176b",1114.03380789969,0.0698966305567564,0.142976835316392,0.000453000339127386,0.098823766289636
"Arl4a",2026.68142845264,0.0764186483628247,0.134652143099071,0.000440691890426299,0.098823766289636
"Fut8",6264.31834737527,0.0668279389263924,0.109173232501839,0.000450163394361761,0.098823766289636
"Insig1",1509.67843556103,0.0637019444551017,0.131879300555948,0.000564996287267793,0.11445210504939
"Msmo1",2022.98996347601,0.0649462185943063,0.130611029212001,0.000558721248060504,0.11445210504939
"Ar",3023.84359432301,0.0476629532024207,0.104190881606207,0.000856443997549945,0.167508632900113
"Id3",1447.87455720872,0.0467897744247774,0.114139457724644,0.000893618217458949,0.168953417647572
"Nefh",2436.13850609692,-0.0391372319477091,0.0991511499755101,0.00116260823737663,0.212719803948396
"Gbp5",2342.72091677325,0.0347094821166796,0.0917123204495738,0.00135010165406486,0.232053835813814
"Btla",1422.58506532446,0.0348584700548054,0.100961582061743,0.0013238734413766,0.232053835813814
"Tox",3473.98571603903,0.0321582682079136,0.0852236420497069,0.0014325445050265,0.234708986758462
"Itm2b",20158.415271168,0.0265013751861014,0.0690219375383558,0.0014483100381781,0.234708986758462
"Junb",3243.71366287285,0.031241231090413,0.0861092400659458,0.00153591682783512,0.241992229096689
"Ubald2",3983.9103834116,0.0278689313004269,0.078075553278652,0.00168181682444361,0.251033290216951
"Hmgcr",4645.3394811397,0.0278254755293296,0.0775417988098688,0.00166743784207913,0.251033290216951
"Lta",11456.1508504072,0.0210430840980525,0.059988107318825,0.00181940451740315,0.261955699712541
"Scd2",7857.30659846638,0.0224895037616727,0.0644450634991324,0.00184736036468647,0.261955699712541
"H2az2",6223.69795677775,0.0223279055336165,0.0651569179092595,0.00193253409134676,0.26734959429558
"Ndfip1",16312.0044613178,0.0171198870588676,0.0527463448133295,0.00221802795853097,0.299539394780659
"Il4ra",5514.92976560781,0.0190652299649215,0.0616196117137523,0.00250207427648539,0.330041053400584
"Iigp1",31859.3465776916,0.014692443597748,0.0492391730002297,0.00277797843443376,0.354082103661303
"Ctsw",1080.64082336933,-0.0198393283029261,0.0771113181801793,0.00280918453186859,0.354082103661303
"Egln3",2238.02229798162,0.0192678282851605,0.0682670084295484,0.00292634178205913,0.35842097525816
"mt-Cytb",59768.9501189383,0.0142671725457202,0.0490080503182363,0.00296999045083454,0.35842097525816
"Uba52",8193.72792015671,0.0143811543566333,0.0502824150551256,0.00311346989586693,0.367908359361609
"Fas",3585.43411190575,0.0172163204308904,0.062264597393229,0.00322574602400005,0.373396560165883
"Cd82",4608.02460229945,0.0135782882221972,0.0517339538334618,0.00386765531747667,0.438746819214554
"Ucp2",11431.6545443854,0.0107808877612271,0.0417193822911301,0.00412022254143886,0.458233377549828
"F2rl2",1200.58908293751,0.0145318773058918,0.0644507352212819,0.00436099638954541,0.475684067721184
"Irf1",8793.88633021674,0.0103099669145438,0.0415725941431331,0.00460974150369657,0.49332931715032
"Btg1",3344.00589098905,0.0125214289768556,0.0520030195056791,0.00473792888360026,0.496325884030027
"Lif",2848.32933177168,0.0127442856961221,0.0547307184255385,0.00495777416612236,0.496325884030027
"Fdft1",1305.66914244837,0.0132146216606101,0.0601881542539997,0.00498776011807326,0.496325884030027
"mt-Atp6",93381.3710976985,0.00878458717557588,0.0359632993470559,0.00487176282182004,0.496325884030027
"Itih5",11467.5961465237,0.0087849024691734,0.0379741527257768,0.00562296910855184,0.533592436092056
"P2rx7",1267.65420005093,0.0117910795245545,0.0571723859941139,0.00579227295928937,0.533592436092056
"Hirip3",2045.50939145738,-0.0115868513634462,0.0525800176326166,0.00568403056981534,0.533592436092056
"Sc5d",1975.53421504511,0.0113888625838917,0.0522473000578081,0.00583263946362966,0.533592436092056
"Cited2",4160.44626616477,0.0103782242145092,0.0452871431696292,0.00557542437529444,0.533592436092056
"Tmco3",1446.18146474012,0.0112279890359446,0.0543573831544037,0.00617400607699305,0.555856547122295
"Mcl1",7642.43443943002,0.00808735268523133,0.0366987555295533,0.00644597965745163,0.563163733322759
"Nsdhl",1109.85087777335,0.0108343980345661,0.0552775463903689,0.00645374518088493,0.563163733322759
"Rpl38",58105.0738985557,-0.00618558421984639,0.0283888549330888,0.00705943864838055,0.606683878994159
"Cd274",2241.29921103085,0.0094752767204595,0.0464383920163941,0.00720850207490612,0.610248115953247
"Gbp11",2074.76805984568,0.00943928781524799,0.0468790787422744,0.00736597438796073,0.614408922478136
"Mybbp1a",11220.0199705263,-0.00668804085646148,0.0326720569882713,0.0080641080117584,0.662893052792661
"Acsl4",6584.14730683256,0.00674147889496637,0.0337578501011142,0.00854086976777939,0.692054476040638
"Mxi1",1840.84079993899,0.00829083599911887,0.0441178892782577,0.0088324839774101,0.705603508730565
"Rad51b",1816.36456773,-0.00771832456233023,0.0429397721478643,0.00984069795379691,0.768776758440078
"Npc2",12317.0854862137,0.00596860041167482,0.0313371933574519,0.00989434121405601,0.768776758440078
"Rsrp1",8098.94048928608,0.00555777342505699,0.0299253014800117,0.0107406960662589,0.791184780361303
"Hsph1",2930.11218604323,-0.00666274775089549,0.0365725028083127,0.0104888530239598,0.791184780361303
"Lamp1",7616.62281983805,0.00535016598794591,0.0286205831992077,0.0107245636307597,0.791184780361303
"Tube1",2105.74499945371,0.00718917804087024,0.0406293520690018,0.0105785546423312,0.791184780361303
"Cdca7",4765.61412664406,-0.00539293360173923,0.0304783056687824,0.0121104104982763,0.85872401549732
"Runx3",4456.00430147577,-0.00539705063696154,0.0304960135284187,0.012102055545345,0.85872401549732
"Pim1",13398.1150618361,0.00445949655914901,0.0243127093266871,0.0121117632651244,0.85872401549732
"Gbp10",1847.81531886063,0.00654943777808823,0.0396232201361421,0.0123474777092654,0.864628315641399
"Chaserr",5631.52122402563,0.00509677718754346,0.0291470468890667,0.0127040385827026,0.874890289838728
"Akr1c12",1082.04633008192,0.00651950199788751,0.0420271780830178,0.012802520108712,0.874890289838728
"Gbp8",2209.2360470689,0.00575061484894707,0.0349467541679316,0.0135972515590434,0.909942325359494
"Bola2",3846.86300622893,-0.00514784936820768,0.0304797063830037,0.0136363007150136,0.909942325359494
"Hells",10496.570241347,-0.00409979334491733,0.0235000387513365,0.0141072721888748,0.930423812270906
"Sp140",2528.17256923162,0.00552143987872509,0.0344406360090661,0.0145396150829752,0.947916054605003
"Ldlr",1626.49700843398,0.00546434530284575,0.035265210861345,0.0153955396725308,0.992312511620397
"mt-Nd1",84317.4406032679,0.00391195707628305,0.0232198658231441,0.015579468461713,0.992884776571193
"Mrpl15",5556.59908252313,-0.000329375723658839,0.00612152568022087,0.470010231519377,0.999698697722585
"Lypla1",2227.90788727996,0.000220433182937778,0.0066762683882232,0.607828434692986,0.999698697722585
"Tcea1",9078.47970322562,-0.000173531127334875,0.00549702929996725,0.701147384537901,0.999698697722585
"Atp6v1h",2050.46203076797,0.000134666909462011,0.00658000106335342,0.74788190171183,0.999698697722585
"Rb1cc1",3082.08605095933,0.00046474844581613,0.00742619031565938,0.334322749314151,0.999698697722585
"Pcmtd1",1841.50283264462,0.00105114442757782,0.0126925347585987,0.131041903116868,0.999698697722585
"Rrs1",3520.77360119921,-0.000521098955668549,0.00756043158574759,0.293062396800606,0.999698697722585
"Vcpip1",2196.86419270204,0.000326147354775668,0.0072376490346929,0.4700850088996,0.999698697722585
"Sgk3",1945.16689223393,0.00197289504483801,0.0184659288160112,0.0557230723115497,0.999698697722585
"Snhg6",2569.24094156473,0.000293622846232685,0.0068466899355432,0.506855842211414,0.999698697722585
"Cops5",4115.22275888078,-2.9217132065293e-05,0.00572447791324739,0.944452835756029,0.999698697722585
"Cspp1",2171.80806704987,-0.000107176261930657,0.00637593843401013,0.796294807134038,0.999698697722585
"Arfgef1",5690.51516632206,0.000539293683942015,0.00700048569587592,0.281169378987893,0.999698697722585
"Ncoa2",5410.35941567438,-4.9558819840885e-06,0.00557028739395261,0.990752714332388,0.999698697722585
"Tram1",8392.94331426832,0.0012012949418273,0.0103665683151572,0.0855509857812359,0.999698697722585
"Lactb2",1411.86628162018,2.39440209664105e-05,0.00686181232959958,0.954356580644254,0.999698697722585
"Terf1",2178.68949314898,-5.5937811299513e-05,0.00629677622448948,0.891940667351938,0.999698697722585
"Rpl7",95093.3294577701,3.19076063544657e-05,0.00514426044066903,0.949023787284458,0.999698697722585
"Ube2w",1812.76390263213,0.000184162251031043,0.00705610958402679,0.668559758812105,0.999698697722585
"Eloc",10434.6200050696,0.000243506873374892,0.00565809436570671,0.592139025831799,0.999698697722585
"Tmem70",1484.9063536939,4.17290464005961e-05,0.00681729563915962,0.920432601013158,0.999698697722585
"Mcm3",8906.67927109267,-0.00154244582382983,0.0129116204398132,0.0605512482372645,0.999698697722585
"Kcnq5",5654.18471259637,-3.89255775182111e-05,0.00556285834020427,0.927716513686938,0.999698697722585
"Smap1",3086.84125548471,0.000147356787910291,0.0061368633735673,0.725561524667985,0.999698697722585
"Lmbrd1",1118.12627712873,0.000327774824199389,0.00860066605410702,0.493075254537019,0.999698697722585
"Phf3",5317.24776194108,0.000142323027536818,0.0056840280157705,0.741977302408956,0.999698697722585
"Prim2",1453.36452553234,-0.000925887792479547,0.0122987799470374,0.160975837978903,0.999698697722585
"Zfp451",1459.76965855007,-0.000101359345019303,0.00698477666855281,0.810669222666723,0.999698697722585
"Dst",1103.43679239052,0.000470758305543569,0.00954084764151324,0.36337973327081,0.999698697722585
"Ccdc115",1980.10784235547,-0.000121915816902894,0.00659953399036756,0.770611309144945,0.999698697722585
"Imp4",2265.01201403439,-0.000198663165797778,0.00663110797816,0.641192307173958,0.999698697722585
"Ptpn18",19005.4517082673,-0.000105882921758121,0.00527048050955712,0.822813314048517,0.999698697722585
"Fam168b",1996.22564404294,8.66412983305704e-05,0.00644076253752748,0.834302730791922,0.999698697722585
"Uggt1",4492.39811034226,3.01864673199008e-05,0.00567134910319832,0.942961162287316,0.999698697722585
"Arid5a",3928.52098284745,0.000415594938437092,0.00689109452332804,0.374958850678615,0.999698697722585
"Kansl3",1143.54612905821,-0.000182299920281977,0.00762047553025821,0.680042167157744,0.999698697722585
"Cox5b",14865.1200160328,9.96402356714941e-05,0.00535600362825445,0.827385719808798,0.999698697722585
"Zap70",2311.73868829122,-0.000308577075026921,0.00729935694182821,0.492320486716455,0.999698697722585
"Tmem131",2340.09114385575,0.000177447396158008,0.00653123289278547,0.674848929257239,0.999698697722585
"Coa5",1288.65337269913,-0.000310772572315403,0.00804326304802028,0.50240048993438,0.999698697722585
"Unc50",1585.00074030323,0.00031092962216378,0.00773355137714269,0.496235783632927,0.999698697722585
"Mgat4a",2119.12621346374,8.19375492767043e-05,0.00648118012855673,0.843210963611434,0.999698697722585
"Mitd1",4086.80602147874,-0.000387794118934105,0.00666339087044804,0.401787912144387,0.999698697722585
"Mrpl30",9520.76418186654,-0.00012908445733415,0.005702064031017,0.763660298658691,0.999698697722585
"Txndc9",3034.24795195476,0.000108141661169602,0.0061169669373507,0.794721618928348,0.999698697722585
"Eif5b",10508.7148191455,-0.000173319331579737,0.00545442227037127,0.704301698896297,0.999698697722585
"Rev1",1729.96506914666,-0.000261500408443004,0.00723808558160266,0.55389326077588,0.999698697722585
"Aff3",4193.05324872564,0.000116542354103895,0.00579961827278836,0.783072644887885,0.999698697722585
"Pdcl3",2799.16705507997,0.000487211570512714,0.00771663533894208,0.31877699149288,0.999698697722585
"Rpl31",44904.0330727049,0.00056954275978099,0.00595189223928086,0.286845277080666,0.999698697722585
"Cnot11",1201.05733410615,-0.000171194028154024,0.00756348878933731,0.69719331463751,0.999698697722585
"Map4k4",3368.89548893407,-0.000233611310495651,0.00624769352870854,0.588843076681047,0.999698697722585
"Mrps9",3551.50311627541,0.000222254268277756,0.00618315241101508,0.605991732088113,0.999698697722585
"Nck2",1005.0929556033,8.99615630800722e-05,0.00764728133399074,0.837479208317405,0.999698697722585
"Uxs1",1472.52555010282,0.000103772192539942,0.00696981158003216,0.806168350608847,0.999698697722585
"Tpp2",9316.37184534632,-0.000134213043034162,0.00544444578597199,0.765775148331714,0.999698697722585
"Tex30",1713.79577622825,0.000200020912998004,0.00705113948701703,0.643054333879721,0.999698697722585
"Ercc5",1426.65215818575,0.000694544790946159,0.0106280709399249,0.230459741710293,0.999698697722585
