"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-296-3p","5/258",1.49011756942855e-07,1.10268700137713e-05,0,0,65.0065876152833,1021.85419315952,"MT-ATP6;MT-ND4;MT-CO2;MT-CO3;MT-ND2","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","1/254",0.13118898832687,0.183169530871479,0,0,7.80079051383399,15.844313049716,"BCL2","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","1/261",0.13457178907841,0.184684843994655,0,0,7.58807692307692,15.219083198139,"BCL2","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","1/264",0.136017891860928,0.184684843994655,0,0,7.50038022813688,14.9630248740226,"BCL2","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","2/1760",0.251634171664824,0.686092661100177,0,0,2.30451270383011,3.17971810942012,"BCL2;DOCK2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","2/1884",0.277934679582362,0.686092661100177,0,0,2.13803282559924,2.73747128961099,"BCL2;DOCK2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","1/1739",0.632440795757037,0.686092661100177,0,0,1.05011507479862,0.481129823290128,"DOCK2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","1/1739",0.632440795757037,0.686092661100177,0,0,1.05011507479862,0.481129823290128,"DOCK2","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","1/1825",0.651044797662506,0.686092661100177,0,0,0.995888157894737,0.427412118185629,"BCL2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","1/1955",0.677546227930365,0.686092661100177,0,0,0.922978505629478,0.359294761024246,"BCL2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","1/1955",0.677546227930365,0.686092661100177,0,0,0.922978505629478,0.359294761024246,"BCL2","TargetScan_microRNA_2017","DOWN"
