"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-296-3p","3/258",0.00395608121465213,0.0910672972603557,0,0,10.5454545454545,58.3427413608746,"MT-ND4;MT-CO2;MT-CO3","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","2/254",0.0397859282293627,0.206520377453731,0,0,6.80572808833678,21.9433142836892,"CDK6;BCL2","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","2/261",0.0417921088098061,0.212735315167336,0,0,6.61943931509149,21.0170358488858,"CDK6;BCL2","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","2/264",0.0426635448683477,0.214070811259065,0,0,6.54264852306671,20.6381990259546,"CDK6;BCL2","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","1/169",0.191257744541011,0.273869982654914,0,0,4.9124503968254,8.12584784868609,"FBXL17","miRTarBase_2017","DOWN"
"hsa-miR-297","1/190",0.212410883816665,0.289451100744989,0,0,4.36199294532628,6.757742321163,"LPP","miRTarBase_2017","DOWN"
"hsa-miR-2964a-5p","6/1825",0.0222969375408823,0.482024031268901,0,0,3.15199212985735,11.9879903901683,"CDK6;TXK;FBXL17;BCL2;CCR5;LPP","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","5/1884",0.0801109111597934,0.482024031268901,0,0,2.40766365087813,6.07776940100347,"CDK6;COG5;OSBPL3;BCL2;DOCK2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","4/1739",0.167757258981995,0.501148384515588,0,0,2.00247015232606,3.5748842707931,"CDK6;OSBPL3;DOCK2;LPP","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","4/1739",0.167757258981995,0.501148384515588,0,0,2.00247015232606,3.5748842707931,"CDK6;OSBPL3;DOCK2;LPP","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","4/1760",0.172960518772229,0.501148384515588,0,0,1.97624471200781,3.46770063940464,"CDK6;BCL2;CCR5;DOCK2","TargetScan_microRNA_2017","DOWN"
