"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29b-3p","33/261",2.89734677839716e-08,2.11055651751059e-05,0,0,3.3140531413279,57.5216403506963,"ITGB1;DOT1L;MAZ;ISG20L2;CDC42;CCND2;MYC;C1QTNF6;TBX21;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;NUS1;ENTPD1;IFRD1;STAT3;DNMT3A;COMMD2;TET2;ZFP91;MORF4L1;TUBB2A;CDK6;NASP;IFNG;MORF4L2;TET3;DNAJB11;REL;ABCE1;RSL24D1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","32/264",1.26437287299107e-07,4.05863692230133e-05,0,0,3.15373389484218,50.0923935146645,"ITGB1;DOT1L;MAZ;ISG20L2;CACNA1C;OAZ1;CDC42;CCND2;MYC;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;ENTPD1;IFRD1;DNMT3A;COMMD2;TET2;ZFP91;SERPINB9;MORF4L1;TUBB2A;CDK6;NASP;TRAF4;MORF4L2;TET3;REL;ABCE1;RAN","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","31/254",1.69919104479317e-07,4.90896292840747e-05,0,0,3.17615519594463,49.5097273260341,"ITGB1;CHIC2;DOT1L;MAZ;ISG20L2;CDC42;CCND2;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;ENTPD1;IFRD1;DNMT3A;COMMD2;TET2;ZFP91;MORF4L1;TUBB2A;CDK6;NASP;MTHFD2;PSMA2;MORF4L2;TET3;OTULIN;REL;ABCE1;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","7/47",0.00369165555690837,0.0667513141154744,0,0,3.92332746478873,21.9772260174912,"EOMES;PIGT;ARPC3;TBX21;DNMT3A;DNMT3B;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","7/51",0.00586251348457216,0.0847864725745225,0,0,3.56591442594964,18.3258648493491,"EOMES;PIGT;TBX21;DNMT3A;DNMT3B;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","3/13",0.0163499845313379,0.137311352648358,0,0,6.70478971962617,27.5803424431877,"JAGN1;DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","2/7",0.0335107903583943,0.202114140595827,0,0,8.9316219369895,30.3307858964714,"TMED9;SLC7A1","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","3/24",0.0818314481229403,0.324019940983131,0,0,3.19092122830441,7.98717468934824,"YY1;PIGT;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","14/219",0.0902967736441726,0.338349389180304,0,0,1.53040265550584,3.68008817619277,"DFFB;KNOP1;ISG20L2;NOC4L;SLC3A2;DYNLL1;TNF;TAPBP;TSPAN31;HELB;CDK7;MRPL40;AZI2;POLR2L","miRTarBase_2017","DOWN"
"hsa-miR-2909","4/43",0.111883047894538,0.374908686671283,0,0,2.29143799670115,5.01893932168989,"PPP1CB;RHOG;SRSF2;APPL1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","5/63",0.133349698805754,0.413397925321837,0,0,1.92633045304046,3.88113262309375,"TBC1D1;CDKN1A;DCUN1D5;H3F3B;KLF3","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","7/119",0.25083477751721,0.534805662175071,0,0,1.39590669014085,1.93048425176741,"SLC7A5;DNAJC30;SRSF2;DYNLL1;PTBP3;CREB5;PSMB9","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","4/61",0.266320229517654,0.542466834489444,0,0,1.56634862008823,2.07236666407202,"CDKN1A;KIF5B;EMC8;ACAT1","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","4/61",0.266320229517654,0.542466834489444,0,0,1.56634862008823,2.07236666407202,"CDKN1A;KIF5B;EMC8;ACAT1","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","4/62",0.275931179802406,0.551934886889394,0,0,1.53926194797338,1.98195952247642,"CDKN1A;KIF5B;EMC8;ACAT1","miRTarBase_2017","DOWN"
"hsa-miR-298","9/165",0.279057512153816,0.555614853626722,0,0,1.28857466063348,1.64465600841606,"CDKN1A;BDH1;ID2;AK2;LLPH;SPTY2D1;DCTPP1;TOMM5;RAB8B","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","4/74",0.393550288525741,0.64969530488621,0,0,1.27458646616541,1.18861104760615,"GNA13;SOCS1;STAT3;LZIC","miRTarBase_2017","DOWN"
"mmu-miR-296-3p","1/12",0.409592839051499,0.660331312511038,0,0,2.02691248145794,1.80920523364621,"TNF","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.504735013674643,0.722228555971294,0,0,1.48609168609169,1.01607315302228,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","11/258",0.553392203020746,0.747808786650358,0,0,0.992256130165763,0.587106343772375,"EIF5A;SLC7A5;ARF1;IRF1;MAZ;ISG20L2;ANKRD52;SNRPC;HIPK2;TOMM22;ETV6","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","3/74",0.621446229930552,0.783999195750814,0,0,0.941325523232855,0.447794094282605,"SLC7A5;LUZP1;GNB2","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","5/146",0.75661210230204,0.862609456807653,0,0,0.788944807082233,0.220040313175009,"CDK7;UBE2V2;DCP2;PTPN2;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","5/146",0.75661210230204,0.862609456807653,0,0,0.788944807082233,0.220040313175009,"CDK7;UBE2V2;DCP2;PTPN2;ETV6","miRTarBase_2017","DOWN"
"hsa-miR-297","6/190",0.830255686106127,0.898691898524017,0,0,0.724692899740048,0.134808511036422,"CBX1;C1D;GDE1;NUCKS1;MMADHC;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","11/341",0.870946997281938,0.922487291900459,0,0,0.739426100628931,0.102169577896387,"UCK2;LEPROTL1;SSR3;CHD7;SUCO;SELENOF;IDNK;LARP4B;TM6SF1;EIF2S1;LMNB1","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","2/98",0.92739125749627,0.951770281672015,0,0,0.462976468300272,0.0348990430128167,"NDUFB5;TMOD3","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.955949739659161,0.971742869029838,0,0,0.317532467532468,0.0143048188933295,"ABCE1","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","3/169",0.97809173248672,0.983978167561783,0,0,0.400609447134332,0.00887422730048185,"NFKBIA;STAT1;TET3","miRTarBase_2017","DOWN"
"mmu-miR-297c-5p","1/107",0.990993213119569,0.992711301214437,0,0,0.209295421559573,0.00189361983136248,"EIF2S1","miRTarBase_2017","DOWN"
"mmu-miR-297b-5p","1/108",0.991382023147957,0.992756556282305,0,0,0.207328497048123,0.00179449580446408,"EIF2S1","miRTarBase_2017","DOWN"
