"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","10/254",2.29284996507936e-06,0.00348513194692063,0,0,7.59356634704609,98.6078883247793,"MORF4L1;KDM5B;CHIC2;DUSP2;MYCN;MORF4L2;C1QTNF6;DOT1L;OTULIN;HMGCR","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","9/264",2.36563122110382e-05,0.017978797280389,0,0,6.47465640461792,68.9672668025759,"MORF4L1;KDM5B;DUSP2;MYCN;MORF4L2;C1QTNF6;DOT1L;SERPINB9;HMGCR","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","7/261",0.000828351455619255,0.17987060179161,0,0,4.9631582749404,35.2189335800628,"MORF4L1;DUSP2;MYCN;MORF4L2;C1QTNF6;DOT1L;HMGCR","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","2/51",0.0353562831599803,0.514577313159684,0,0,7.10168277837451,23.7358063581336,"DUSP2;BAK1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.0889020339647334,0.547765750226872,0,0,11.5182608695652,27.8767282874685,"PPP1R3B","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","2/119",0.151763129213894,0.658262421569525,0,0,2.96401259559154,5.58845111436603,"MGAT5;LSAMP","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","3/258",0.189043207339821,0.686990580949885,0,0,2.043623112962,3.40422585471359,"KDM5B;LMNA;LSAMP","miRTarBase_2017","DOWN"
"hsa-miR-298","2/165",0.248302693424156,0.686990580949885,0,0,2.12259175546228,2.95699687882361,"DUSP2;ID2","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","1/63",0.307213835797742,0.686990580949885,0,0,2.78008415147265,3.28108656459993,"SPP1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","3/341",0.317223497614198,0.686990580949885,0,0,1.53526731947426,1.76271519809564,"TSPAN9;SRGAP3;LMNB1","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.338816983619486,0.686990580949885,0,0,2.46136645962733,2.66392507691577,"MYCN","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.435290926251204,0.689210633231073,0,0,1.77382339757956,1.4753610708461,"GEM","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","1/169",0.627387294559383,0.75029794471303,0,0,1.02049689440994,0.475746706877746,"SRGAP3","miRTarBase_2017","DOWN"
