"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-296-3p","6/258",0.04030639488663,0.335187979877215,0,0,2.47644376899696,7.95246801908088,"NUDC;VCP;MAZ;NOP2;MCM10;ACTN4","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","2/61",0.118308384550637,0.469645342497021,0,0,3.48640536723164,7.44159501466045,"NCL;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","2/61",0.118308384550637,0.469645342497021,0,0,3.48640536723164,7.44159501466045,"NCL;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","2/62",0.121506462572057,0.475112002518934,0,0,3.428125,7.22576014691152,"NCL;EMC8","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","2/63",0.124725666317507,0.478797694453975,0,0,3.37175546448087,7.01877640202704,"POLE3;CDCA7","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","2/119",0.32122451251079,0.629430500951868,0,0,1.75293803418803,1.99066269836261,"MTHFD1L;ZC3H18","miRTarBase_2017","DOWN"
"hsa-miR-2909","1/43",0.342675950039574,0.643562150074322,0,0,2.43819393042191,2.61123262789947,"POLE3","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","3/219",0.35725571604219,0.653240662842315,0,0,1.42452006980803,1.46626343980124,"MCM5;RRP1B;POLR2L","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","2/146",0.414956916829869,0.678414794495724,0,0,1.42230902777778,1.25103539818159,"MCM5;RANGAP1","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","2/146",0.414956916829869,0.678414794495724,0,0,1.42230902777778,1.25103539818159,"MCM5;RANGAP1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","3/261",0.465829287242885,0.694213470998882,0,0,1.19006453183977,0.909133195750298,"SMARCC1;DNMT1;MAZ","miRTarBase_2017","DOWN"
"hsa-miR-298","2/165",0.476969496970502,0.694213470998882,0,0,1.25530419222904,0.92930513026576,"UBTF;DCTPP1","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.500066649081398,0.694945563796943,0,0,1.46084381939304,1.01238505983073,"INCENP","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.514525561035876,0.697781240308927,0,0,1.40059620980907,0.930710248486071,"CDCA7","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.616176985114602,0.73034888942603,0,0,1.05277495860264,0.509775788727836,"CLSPN","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","3/341",0.645637029577802,0.748204785112738,0,0,0.904674866011958,0.395811363270237,"LYRM9;IARS;LMNB1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","2/254",0.708640539926516,0.783234280971413,0,0,0.80828373015873,0.278378475143518,"MAZ;DDX21","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","2/264",0.728498360206082,0.792542172092331,0,0,0.777035623409669,0.246141500040014,"DNMT1;MAZ","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","1/169",0.808771916256708,0.844518741284629,0,0,0.605662472242783,0.128544794443262,"CHEK1","miRTarBase_2017","DOWN"
"hsa-miR-2964a-5p","19/1825",0.408310830008366,0.999707506766194,0,0,1.08210726150925,0.969272210978588,"ISY1;SMARCC1;ANKRD26;PBDC1;TXNRD1;DNAJC11;NOL8;GPATCH4;RRP1B;RUNX3;WDR43;ZNHIT6;NEDD4;BMS1;UBTF;UTP20;TRIP13;CLSPN;METTL16","TargetScan_microRNA_2017","DOWN"
"mmu-miR-293","4/382",0.509095090868138,0.999707506766194,0,0,1.08203842940685,0.730506283157226,"RAD51AP1;PTPN11;KMT5A;WDR43","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","17/1760",0.544429233808827,0.999707506766194,0,0,0.995332419265439,0.605179340627239,"ISY1;SMARCC1;VCP;CLUH;NUP133;EIF1AX;CENPB;SMC2;LMNB1;NARS;EFTUD2;INCENP;NEDD4;TSPAN4;UBTF;FKBP5;MCM2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","14/1605",0.699560060061914,0.999707506766194,0,0,0.89046022766953,0.318164669174194,"ISY1;HSP90AA1;CBX5;PNO1;PURB;EFTUD2;XPO4;UQCRQ;RCC1;MYH9;MCM5;FKBP4;METTL16;ARSB","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","15/1912",0.839848879304161,0.999707506766194,0,0,0.791119762753893,0.138076749945453,"POM121;SF3A1;EIF1AX;UHRF1;ATPIF1;PTPN11;FAM136A;DHFR;PURB;POLA1;RAD50;XPO4;ZNHIT6;POLE3;TRIP13","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","11/1739",0.955745794266246,0.999707506766194,0,0,0.628851700060716,0.0284639074750245,"DHFR;RAD51B;PURB;EFTUD2;POLA1;CLUH;CBX5;MCM3;CCDC86;CDC6;IARS","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","11/1739",0.955745794266246,0.999707506766194,0,0,0.628851700060716,0.0284639074750245,"DHFR;RAD51B;PURB;EFTUD2;POLA1;CLUH;CBX5;MCM3;CCDC86;CDC6;IARS","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","11/1950",0.98534041690624,0.999707506766194,0,0,0.553879668692949,0.00817974844995607,"PURB;POM121;CBX5;MCM7;ZNHIT6;DHX15;NOLC1;TRIP13;UMPS;FKBP4;RANGAP1","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","10/1884",0.990040149538287,0.999707506766194,0,0,0.520045473527911,0.00520554160514454,"RAD51AP1;CBX5;DNAJC11;UBTF;MYH9;CTSW;RUNX3;COX10;IPO5;FTSJ3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","10/1955",0.993474482973039,0.999707506766194,0,0,0.499077903207779,0.00326741376976321,"RAD51B;SPEN;MTHFD1L;PPAT;CHEK1;GPATCH4;CXCR6;KMT5A;CLSPN;RUNX3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","10/1955",0.993474482973039,0.999707506766194,0,0,0.499077903207779,0.00326741376976321,"RAD51B;SPEN;MTHFD1L;PPAT;CHEK1;GPATCH4;CXCR6;KMT5A;CLSPN;RUNX3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","10/1955",0.993474482973039,0.999707506766194,0,0,0.499077903207779,0.00326741376976321,"RAD51B;SPEN;MTHFD1L;PPAT;CHEK1;GPATCH4;CXCR6;KMT5A;CLSPN;RUNX3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-29a-3p","3/47",0.00992763212172931,0.609405773891957,0,0,7.24596774193548,33.4215428049875,"ZFP36;INSIG1;MCL1","miRTarBase_2017","UP"
"mmu-miR-29c-3p","2/24",0.0213900984141373,0.761685242105556,0,0,9.62032085561497,36.9884708650673,"INSIG1;MCL1","miRTarBase_2017","UP"
"hsa-miR-29a-3p","6/264",0.0397908744603114,0.781604596239831,0,0,2.48481382640742,8.01133218400641,"ITIH5;ZFP36;INSIG1;FOS;HMGCR;MCL1","miRTarBase_2017","UP"
"mmu-miR-29b-3p","2/51",0.0838416811944531,0.781604596239831,0,0,4.31343446469497,10.6922492136722,"INSIG1;MCL1","miRTarBase_2017","UP"
"hsa-miR-29c-3p","5/254",0.0936625494658639,0.781604596239831,0,0,2.13484372271695,5.05543131228168,"CD274;INSIG1;FOS;HMGCR;MCL1","miRTarBase_2017","UP"
"hsa-miR-29b-3p","5/261",0.102102558613188,0.781604596239831,0,0,2.07572605298913,4.73634499194104,"INSIG1;NCOA3;FOS;HMGCR;MCL1","miRTarBase_2017","UP"
"mmu-miR-297a-5p","5/341",0.221506704028157,0.831733344175958,0,0,1.57503558488613,2.374054954138,"SSR3;MXI1;CD28;SELENOF;MSMO1","miRTarBase_2017","UP"
"hsa-miR-296-3p","4/258",0.227920109221105,0.831733344175958,0,0,1.66477974037029,2.46180987130406,"MT-ATP6;VMP1;IRF1;MT-ND2","miRTarBase_2017","UP"
"hsa-miR-29b-2-5p","2/119",0.31028777033555,0.831733344175958,0,0,1.80026509438274,2.10676944530799,"INSIG1;TMED7","miRTarBase_2017","UP"
"hsa-miR-299-5p","1/63",0.450701494672422,0.831733344175958,0,0,1.69432052161977,1.35028879554206,"LDLR","miRTarBase_2017","UP"
"hsa-miR-298","2/165",0.46342598912589,0.831733344175958,0,0,1.28919654866966,0.991532133318033,"BAX;MSMO1","miRTarBase_2017","UP"
"mmu-miR-297b-3p","2/169",0.475841797277981,0.831733344175958,0,0,1.25806141727241,0.934324269782271,"NFKBIA;CD28","miRTarBase_2017","UP"
"hsa-miR-299-3p","1/71",0.491010142293757,0.831733344175958,0,0,1.50007598784195,1.066989791927,"LAPTM4A","miRTarBase_2017","UP"
"mmu-miR-298-5p","2/219",0.615349154316706,0.842839746148661,0,0,0.965721185835038,0.468920834137207,"TSPAN13;TAPBP","miRTarBase_2017","UP"
"mmu-miR-297c-5p","1/107",0.638925314227304,0.845712074180598,0,0,0.988809714973906,0.442954824215135,"CD28","miRTarBase_2017","UP"
"mmu-miR-297b-5p","1/108",0.642355810672916,0.846504368388625,0,0,0.97951879101213,0.43354765914415,"CD28","miRTarBase_2017","UP"
"mmu-miR-292a-5p","1/146",0.751255798070708,0.889434985365254,0,0,0.721423330887748,0.2063336197416,"PDCD4","miRTarBase_2017","UP"
"mmu-miR-290a-5p","1/146",0.751255798070708,0.889434985365254,0,0,0.721423330887748,0.2063336197416,"PDCD4","miRTarBase_2017","UP"
"hsa-miR-297","1/190",0.836778896120175,0.915323172872559,0,0,0.552234605426095,0.0984056695726934,"CTSE","miRTarBase_2017","UP"
"mmu-miR-297a","22/1955",0.223854509283404,0.998043593439732,0,0,1.21840953375195,1.82366537474866,"BNIP3L;IDI1;TRAM1;CNP;PTGER2;SSR3;SELENOF;MSMO1;ACSL4;GIMAP6;SELENOK;ARL4A;RAP1A;MXI1;SC5D;NCOA7;IL6ST;RBM7;JAK2;GBP2;FNIP1;ITM2B","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","22/1955",0.223854509283404,0.998043593439732,0,0,1.21840953375195,1.82366537474866,"BNIP3L;IDI1;TRAM1;CNP;PTGER2;SSR3;SELENOF;MSMO1;ACSL4;GIMAP6;SELENOK;ARL4A;RAP1A;MXI1;SC5D;NCOA7;IL6ST;RBM7;JAK2;GBP2;FNIP1;ITM2B","TargetScan_microRNA_2017","UP"
