"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-296-3p","5/1950",0.131278632589992,0.947692150499141,0,0,2.01486531798368,4.0910495323511,"TMEM254;HSPA5;ITGB3;OSTC;UBA52","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-5p","3/1760",0.452472947453135,0.947692150499141,0,0,1.24405236198065,0.986567488495781,"TMEM254;ITGB3;SSR2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","2/1739",0.713067292561719,0.947692150499141,0,0,0.807537310127984,0.273092550487933,"ITGB3;SSR2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","2/1739",0.713067292561719,0.947692150499141,0,0,0.807537310127984,0.273092550487933,"ITGB3;SSR2","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2964a-5p","2/1825",0.73866387642928,0.947692150499141,0,0,0.765812903498038,0.231974145814337,"PPIB;UBA52","TargetScan_microRNA_2017","DOWN"
"mmu-miR-299","2/1884",0.755137180092793,0.947692150499141,0,0,0.739393443963051,0.207662974743656,"TMEM254;ITM2B","TargetScan_microRNA_2017","DOWN"
"hsa-miR-2909","2/1912",0.762653703846103,0.947692150499141,0,0,0.727426500201369,0.197097091870689,"HNRNPA2B1;PSMC2","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","2/1955",0.773827630292105,0.947692150499141,0,0,0.709716806491,0.18197573980134,"H3F3A;ITM2B","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297b-5p","2/1955",0.773827630292105,0.947692150499141,0,0,0.709716806491,0.18197573980134,"H3F3A;ITM2B","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297c","2/1955",0.773827630292105,0.947692150499141,0,0,0.709716806491,0.18197573980134,"H3F3A;ITM2B","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","3/258",0.00104927362942682,0.0655959929913452,0,0,17.8542986425339,122.474367086216,"MT-ND4;MT-ND5;RPLP1","miRTarBase_2017","UP"
"mmu-miR-297c-5p","1/107",0.0822789179300537,0.172037737490112,0,0,12.5018867924528,31.2252170959003,"CAMK1D","miRTarBase_2017","UP"
"mmu-miR-297b-5p","1/108",0.083017042417129,0.172063667787906,0,0,12.3844236760125,30.8212311446749,"CAMK1D","miRTarBase_2017","UP"
"hsa-miR-29b-2-5p","1/119",0.091099762860351,0.174301031609205,0,0,11.2237288135593,26.8898103646115,"RPS27","miRTarBase_2017","UP"
"mmu-miR-292a-5p","1/146",0.110656897052448,0.186495029084083,0,0,9.12137931034483,20.0790827510332,"CAMK1D","miRTarBase_2017","UP"
"mmu-miR-290a-5p","1/146",0.110656897052448,0.186495029084083,0,0,9.12137931034483,20.0790827510332,"CAMK1D","miRTarBase_2017","UP"
"mmu-miR-297a-5p","1/341",0.240622244691769,0.28423957001354,0,0,3.85176470588235,5.48694291607338,"CAMK1D","miRTarBase_2017","UP"
"mmu-miR-290-3p","1/1739",0.766833308129595,0.81135542493802,0,0,0.699884925201381,0.185809530916885,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-292-3p","1/1739",0.766833308129595,0.81135542493802,0,0,0.699884925201381,0.185809530916885,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-296-5p","1/1760",0.771088447182741,0.81135542493802,0,0,0.690733371233656,0.179557655674179,"EFHD2","TargetScan_microRNA_2017","UP"
"mmu-miR-299","1/1884",0.794766572489324,0.81135542493802,0,0,0.640856788812179,0.147209179489166,"MBNL1","TargetScan_microRNA_2017","UP"
"hsa-miR-2909","1/1912",0.799785505445553,0.81135542493802,0,0,0.630490144775859,0.140858878518443,"MBNL1","TargetScan_microRNA_2017","UP"
"hsa-miR-296-3p","1/1950",0.806413056424414,0.81135542493802,0,0,0.616897554301351,0.132731178586034,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-297a","1/1955",0.807269628084309,0.81135542493802,0,0,0.615148413510747,0.131701771224908,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-297b-5p","1/1955",0.807269628084309,0.81135542493802,0,0,0.615148413510747,0.131701771224908,"MBNL1","TargetScan_microRNA_2017","UP"
"mmu-miR-297c","1/1955",0.807269628084309,0.81135542493802,0,0,0.615148413510747,0.131701771224908,"MBNL1","TargetScan_microRNA_2017","UP"
