"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Iigp1",490.879091552347,-1.10683499219457,0.212849748916755,3.2172540946015e-08,0.000168455424393335
"Serpina3g",244.110107159555,-1.35390377297108,0.301440500953461,1.16002571238459e-07,0.000303694731502285
"Myo6",177.324637175971,-0.419150414664017,0.567020127018353,5.75177995148151e-05,0.0633557798652478
"Id2",1901.19506154818,-0.199370217969267,0.247856668369258,5.38956556688335e-05,0.0633557798652478
"Cdkn1a",1483.80518140913,-0.21117834334889,0.26909729134803,6.05001717582581e-05,0.0633557798652478
"Mt1",316.441106043004,0.140040856396319,0.308800196399037,0.000245099933455561,0.213890541928886
"Gem",81.5290944339581,-0.0371658449113278,0.213290736398541,0.00133148371997202,0.63378625070668
"Eomes",179.218473845491,-0.0538371771219773,0.22155754487738,0.000995281528336762,0.63378625070668
"Ifi47",600.728255377644,-0.0381396483810065,0.147215575184984,0.000890109310564711,0.63378625070668
"Blmh",209.283528485893,-0.0435247907683765,0.191907118379576,0.00123621293225891,0.63378625070668
"Hmgcs1",359.58754268651,-0.0382496647057898,0.164611093018492,0.00120890977482077,0.63378625070668
"H1f0",276.828781276706,-0.0281118376560825,0.143199920868005,0.00183099053760607,0.798922204575447
"H2ax",554.716126920635,-0.0202809113203873,0.110131053243263,0.00211932234085038,0.812801428085303
"Lgals1",3831.02082641035,0.00872586909550425,0.0482890819384972,0.00217326585049546,0.812801428085303
"Mt2",101.230870781779,0.0231957185120977,0.152055587465266,0.00289380179170992,0.861021548727379
"Morf4l1",1111.423701435,-0.0104834451448862,0.0652187296012285,0.00290251300310788,0.861021548727379
"Nfkbia",356.78404130633,-0.0166066643296735,0.102331243715767,0.00295996712702308,0.861021548727379
"Sub1",3744.49535014981,-0.00858275030308708,0.0501995001302308,0.00252177102463604,0.861021548727379
"Rps21",7699.51806809317,0.00551032588020074,0.0332211052353265,0.00375970706630471,0.916882619997515
"Cd8b1",61.3743576485407,0.0189905412982795,0.146471368539255,0.00346576024155256,0.916882619997515
"Tdg",132.733437538095,-0.0197473313411544,0.138608488513855,0.00353580037056356,0.916882619997515
"Rpl38",4905.48002850389,0.00553080472035236,0.0339328414457684,0.00385244798318284,0.916882619997515
"Mrpl15",512.273124531837,5.62539763122743e-05,0.00924624451436093,0.90079366150336,0.999943233991497
"Lypla1",146.619714500487,-0.000144215053203594,0.0117466402558175,0.722712448262292,0.999943233991497
"Tcea1",921.644476644235,0.000303296978706388,0.0090748078947989,0.569258484668569,0.999943233991497
"Atp6v1h",105.098204090975,-2.26035868189597e-05,0.0123914747488021,0.955941241609967,0.999943233991497
"Pcmtd1",48.0978098834189,0.000301002153888376,0.0182202654522902,0.560530184022566,0.999943233991497
"Rrs1",264.52706460986,-0.00111482120410217,0.0202449225645372,0.0997090267737066,0.999943233991497
"Sgk3",98.8613073192345,-7.50946766788161e-05,0.0130107126629594,0.857922352467104,0.999943233991497
"Snhg6",85.4401004185846,-0.00132958769316212,0.0300217598643075,0.113156717171028,0.999943233991497
"Cops5",279.870058548551,-0.000375719317118097,0.0116800863616644,0.399180544308709,0.999943233991497
"Arfgef1",144.075792652552,-0.000131122485423403,0.0117373724673763,0.746301543089712,0.999943233991497
"Ncoa2",41.2603670185343,0.000424176492900338,0.0205468923835731,0.450277297575841,0.999943233991497
"Tram1",66.9900922730707,5.77763588499451e-05,0.0144631878898546,0.896652696999635,0.999943233991497
"Lactb2",86.2216863413969,0.000525321158031819,0.0181245491622724,0.324224247103665,0.999943233991497
"Terf1",119.556791103444,0.000178325519807082,0.0126374256985487,0.67007167783215,0.999943233991497
"Rpl7",7863.76596949249,-7.91123177853287e-05,0.00857127442493388,0.918626257087539,0.999943233991497
"Ube2w",67.352220224408,7.14983511500493e-05,0.0147800866045893,0.873965345285648,0.999943233991497
"Eloc",769.337251062216,-0.000505452527785929,0.00989401795416998,0.333383643905304,0.999943233991497
"Tmem70",108.683909368128,0.00013948619023301,0.0126630194518659,0.737662547196343,0.999943233991497
"Mcm3",406.704131625679,0.000164790049059282,0.00960912308791601,0.705881570820724,0.999943233991497
"Kcnq5",130.095551692373,0.000124002152647459,0.0119567037442215,0.760548078466046,0.999943233991497
"Smap1",282.961570244808,-0.000289284152571028,0.0109564669833251,0.500214436034183,0.999943233991497
"Sdhaf4",113.510681511939,-7.01700286671793e-05,0.0125871734244055,0.865012324308272,0.999943233991497
"Phf3",179.093096993788,-5.7384567914129e-05,0.0108390962553529,0.884823869452178,0.999943233991497
"Prim2",74.0985436390676,0.000485082964357036,0.0182751666962758,0.360736279854223,0.999943233991497
"Zfp451",58.7368120772435,0.000839326151050757,0.0251266626939238,0.217051904577954,0.999943233991497
"Ccdc115",153.494928956406,-0.000141382164360306,0.0115377676652228,0.726806085026147,0.999943233991497
"Imp4",185.820809569056,0.00050071400259824,0.0141039420338711,0.298260339328214,0.999943233991497
"Ptpn18",1067.29701792602,-0.000137931272124938,0.00885598156739398,0.800575963447757,0.999943233991497
"Fam168b",66.7582229359703,-0.000489428261592674,0.0193861645287895,0.372735943389822,0.999943233991497
"Plekhb2",29.4340505047869,0.000220173916617282,0.0201084289790551,0.684301141162109,0.999943233991497
"Arid5a",118.244856956435,3.01595454930517e-05,0.0120417094299249,0.940552749563306,0.999943233991497
"Ankrd39",42.0684998164905,0.000305594178109065,0.0188636884458392,0.562696432896219,0.999943233991497
"Cox5b",1269.50781468662,0.000603074080854545,0.00941348541744389,0.308395547557687,0.999943233991497
"Actr1b",35.3927379853538,-0.00043019788344859,0.0217641677426084,0.457651180350097,0.999943233991497
"Zap70",120.271908382539,0.000479068794084152,0.0158638181056792,0.332945631923143,0.999943233991497
"Coa5",64.3167678890806,-0.000276680564196856,0.0164328532503204,0.568466826019971,0.999943233991497
"Unc50",35.8903830478271,0.000532239627094538,0.0227887120913447,0.378133805595683,0.999943233991497
"Mitd1",314.339035886568,0.000256455634215203,0.01041703492269,0.549749722903159,0.999943233991497
"Mrpl30",610.528536981144,-0.000448296844692599,0.0101119525542887,0.363687695289522,0.999943233991497
"Txndc9",394.386704192086,0.00046697105091276,0.0110037128002159,0.327616340775118,0.999943233991497
"Eif5b",901.177857539777,3.08988362948238e-05,0.00890579732208627,0.952245936250629,0.999943233991497
"Pdcl3",238.526851596182,-0.000128355284299601,0.0104758888387116,0.750761396412584,0.999943233991497
"Rpl31",3543.08966086249,0.000300566920461564,0.0086627105143646,0.666469971191439,0.999943233991497
"Cnot11",91.6166146460246,-0.000351204346214957,0.0156199779880422,0.460652596000345,0.999943233991497
"Map4k4",107.702928740981,-0.000335964073903345,0.0146814601313549,0.465680492197439,0.999943233991497
"Mrps9",254.426096421483,0.000753019619627982,0.0156455977918146,0.172152116603155,0.999943233991497
