"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","15/254",1.19258612137451e-07,0.000240663879293375,0,0,6.10285393118092,97.2915233822046,"ITGB1;KDM6B;KDM5B;CHIC2;BTG2;DUSP2;CRYBG1;DOT1L;MORF4L1;MYCN;C1QTNF6;MORF4L2;TET3;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","14/264",1.15789518449498e-06,0.00116831624115544,0,0,5.41536633663366,74.0221371864039,"ITGB1;KDM6B;KDM5B;BTG2;DUSP2;CRYBG1;DOT1L;MORF4L1;MYCN;C1QTNF6;MORF4L2;TET3;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","13/261",5.58148656370161e-06,0.00375447996184995,0,0,5.04465278881297,61.0203996465247,"ITGB1;KDM6B;BTG2;DUSP2;CRYBG1;DOT1L;MORF4L1;MYCN;C1QTNF6;MORF4L2;TET3;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","3/51",0.017688235639626,0.525112615078871,0,0,5.79107981220657,23.3661703094618,"DUSP2;BAK1;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.159539207381058,0.77548799353369,0,0,6.12992248062015,11.2512616762732,"PPP1R3B","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.229534221889708,0.799370032809575,0,0,3.99615773508595,5.88115790908066,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","5/341",0.30857248474965,0.82815888603625,0,0,1.37158654931167,1.61270941356255,"P2RY12;KCNK10;TSPAN9;ZMAT3;CAPN2","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","1/47",0.400075207870884,0.840997036919908,0,0,1.99575328614762,1.82831503358772,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","2/146",0.469241247750413,0.840997036919908,0,0,1.27466251298027,0.964458419867021,"ZMAT3;PLEK","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","2/146",0.469241247750413,0.840997036919908,0,0,1.27466251298027,0.964458419867021,"ZMAT3;PLEK","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","1/63",0.49599437259387,0.840997036919908,0,0,1.47951987996999,1.03742557719078,"SPP1","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","3/258",0.529531060367135,0.840997036919908,0,0,1.07865230599282,0.685767717724351,"KDM5B;LMNA;PTMS","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.538064019617923,0.840997036919908,0,0,1.30990033222591,0.811847054862104,"MYCN","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","2/169",0.546958819970421,0.840997036919908,0,0,1.09782304549779,0.662406404448065,"MEF2A;TET3","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.552922558553321,0.841550837829142,0,0,1.25587766804715,0.74415439526877,"LZIC","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.65587746505399,0.860224689771866,0,0,0.943994245984176,0.398159118906175,"GEM","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","2/219",0.68721244158513,0.861231577628642,0,0,0.842715017873293,0.316112350380283,"DFFB;ZMAT3","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","1/119",0.726385450532576,0.861231577628642,0,0,0.775167520693733,0.247801275213737,"MGAT5","miRTarBase_2017","DOWN"
"hsa-miR-298","1/165",0.834554306695429,0.897245919505261,0,0,0.556437889960295,0.100635944021835,"DUSP2","miRTarBase_2017","DOWN"
"hsa-miR-297","1/190",0.874194077389131,0.918336100037099,0,0,0.482219761289529,0.0648358315840849,"ZSWIM6","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","32/1950",0.0110190228914495,0.357826323891084,0,0,1.61998458539239,7.30310458547424,"CD84;DOT1L;FGL2;PLOD2;ECE1;RCSD1;STX11;GLIPR1;ZMAT3;SLAMF7;PAK6;SH2D5;CCR2;JAZF1;KDM6B;DUSP5;ANXA1;MYO10;DAPK2;SH2D1A;EIF2AK3;TBC1D2B;RUNX2;TMEM254;TMEM37;PTPRE;KIT;AHRR;ATF5;MCTP2;GAS7;PTPN3","TargetScan_microRNA_2017","DOWN"
"mmu-miR-293","8/382",0.0561563010631519,0.430035665889424,0,0,1.99609214315097,5.74797964277226,"MEF2A;TMEM37;CERS6;UBASH3B;TSPAN9;DOT1L;FHL2;PHLDA1","TargetScan_microRNA_2017","DOWN"
