"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","5/254",0.00352080423998891,0.541308315356537,0,0,5.26666666666667,29.7517467478508,"MORF4L1;ENTPD1;TDG;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","5/261",0.00395146574792697,0.541308315356537,0,0,5.12083333333333,28.3369951011751,"MORF4L1;ENTPD1;TDG;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","5/264",0.00414712641987658,0.541308315356537,0,0,5.06074646074646,27.7599130351369,"MORF4L1;ENTPD1;TDG;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","2/47",0.0152034977523035,0.643155062862987,0,0,11.3247863247863,47.4081575647264,"EOMES;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","2/51",0.0177487210552944,0.643155062862987,0,0,10.3982208267923,41.9198222830743,"EOMES;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","2/63",0.0263638428967922,0.643155062862987,0,0,8.34762505254309,30.3499762434719,"CDKN1A;HIF1A","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.0621377268635967,0.644902569562411,0,0,16.7974683544304,46.670118941451,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.0917609252380958,0.644902569562411,0,0,10.9504678040726,26.155944898719,"MCL1","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.217183490122814,0.644902569562411,0,0,4.18987341772152,6.39798994596785,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.217183490122814,0.644902569562411,0,0,4.18987341772152,6.39798994596785,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.220324331205867,0.644902569562411,0,0,4.12097945631874,6.23361847131107,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","1/146",0.444177269994738,0.661211679028311,0,0,1.72632038411174,1.4009634389656,"DCP2","miRTarBase_2017","DOWN"
