"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Eomes",6973.66776130092,-1.30311058634672,0.114396548448107,7.06222407236832e-31,8.4520697698104e-27
"Nkg7",2292.09139665385,-1.40465857199405,0.125862456712085,7.95989117002101e-30,4.76319887614057e-26
"Crip1",9423.43033617524,1.05131096830499,0.115542386377015,4.68392381696526e-21,1.86857334138134e-17
"Zfp608",2541.67246410809,-1.09369881294208,0.138751211269369,1.75474203080367e-16,5.25018815616458e-13
"Asb2",4370.38777141288,-0.932341409218591,0.126224515730051,1.13609686405622e-15,2.71936145380497e-12
"Serpina3f",642.84527225122,-1.52041977047789,0.204659592479415,7.78368761086206e-15,1.55258622211329e-11
"Cdkn1a",19094.9540537486,-0.912761209324201,0.129772153246895,1.079943435543e-14,1.84639471951124e-11
"Ccn3",980.492778656359,-1.35197141311567,0.184170877511657,2.05366906966911e-14,3.07228892822498e-11
"Ar",6170.18636060354,-0.922926361341264,0.143924657993137,7.66794943439739e-13,1.01966687589853e-09
"Ms4a4c",2135.80770565209,-0.992590391360026,0.155641474813081,2.1182890719916e-12,2.53516836135955e-09
"Lta",19877.3538657508,-0.622781334064722,0.102929509149018,3.29012716753445e-12,3.57965835827748e-09
"Fasl",327.003704140729,-1.70065585656413,0.265900993327584,4.83459747219375e-12,4.8217052122679e-09
"Tnfrsf9",1354.76818060322,-0.949844664488398,0.156977066906383,9.51998771362063e-12,8.7642471505086e-09
"Gbp2",7540.00639956215,-0.662761360383512,0.115491976320318,1.52883894453035e-11,1.25191281265278e-08
"Lrrc32",2442.53448091388,-0.842639355275244,0.145725113154508,1.56907521639302e-11,1.25191281265278e-08
"Trgc1",349.894480787737,-1.57638562910473,0.258306219571416,4.4590764241457e-11,3.33538916526098e-08
"Ccr2",352.14122452494,-1.6634849911275,0.276229520293186,5.26842170942841e-11,3.7089688834376e-08
"Fgl2",427.761435418887,-1.39118131549689,0.228879856421903,7.3244639362222e-11,4.68944014240689e-08
"Large1",3524.63188305388,-0.785461058793312,0.14408887719061,7.44479969132109e-11,4.68944014240689e-08
"Gcnt2",180.182952371119,-1.85555413704739,0.320938635385469,8.19343019269512e-11,4.90294862730876e-08
"Lilrb4a",1401.9291576661,-1.06779071841934,0.183155837617859,1.00685862090702e-10,5.47731089773422e-08
