"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29c-3p","19/254",0.000189227524571395,0.0383798950456481,0,0,2.73481931779804,23.4444038757621,"ITGB1;CD274;CHIC2;BTG2;DOT1L;CDC42;MORF4L1;CDK6;NASP;MTHFD2;PSMA2;C1QTNF6;MORF4L2;TDG;OTULIN;CALM3;MXD1;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","19/261",0.000267601917631934,0.0450240226415729,0,0,2.65474368504672,21.837948269731,"ITGB1;BTG2;DOT1L;STAT3;IFIH1;CDC42;MORF4L1;CDK6;NASP;C1QTNF6;MORF4L2;TBX21;TDG;DNAJB11;CALM3;LRP10;MXD1;GOLGA7;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","19/264",0.000309054050753111,0.0489396179192573,0,0,2.62182629665623,21.1895853813633,"BCAP31;ITGB1;BTG2;DOT1L;CACNA1C;OAZ1;CDC42;MORF4L1;CDK6;NASP;TRAF4;C1QTNF6;MORF4L2;TDG;CALM3;MXD1;GOLGA7;IFNAR1;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","5/47",0.0118158482612331,0.286560932605762,0,0,3.96934677485452,17.6172056772614,"EOMES;ARPC3;TBX21;MCL1;IFNAR1","miRTarBase_2017","DOWN"
"hsa-miR-298","9/165",0.0543078043810006,0.438304372477308,0,0,1.92554326089855,5.60927568685682,"CDKN1A;ID2;RAB3IP;AK2;EIF2AK2;CD9;BAX;DCTPP1;LIMD2","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","4/51",0.0618816403764881,0.453911105976855,0,0,2.83205381297068,7.88027963710724,"EOMES;TBX21;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","11/258",0.138314621486696,0.603144161360269,0,0,1.48450624889984,2.9366863691154,"VMP1;LGALS3BP;EIF5A;ARF1;SNRPD2;IRF1;SNRPC;ICAM1;ITM2C;TOMM22;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","1/7",0.187952085238987,0.657954503853516,0,0,5.52934472934473,9.24267689595569,"TMED9","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","3/63",0.280976510713743,0.742319629417832,0,0,1.6598627787307,2.10716957991402,"CDKN1A;H3F3B;HIF1A","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.378727437639844,0.784860863838692,0,0,2.21071225071225,2.1464656245253,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","5/146",0.426236999806334,0.809189001042772,0,0,1.17631620707755,1.00311511447735,"RAC2;MCM5;DCP2;PTPN2;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","5/146",0.426236999806334,0.809189001042772,0,0,1.17631620707755,1.00311511447735,"RAC2;MCM5;DCP2;PTPN2;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","7/219",0.461636811938921,0.826157620818484,0,0,1.09504024505491,0.846440724642657,"HELB;RAC2;HMGB2;MCM5;LIMD2;TAPBP;TSPAN31","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","1/24",0.510378734961677,0.844576660610583,0,0,1.44117428465255,0.969337010720006,"MCL1","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","2/74",0.64244565027222,0.87450304543682,0,0,0.919996194824962,0.407073528574811,"LUZP1;GNB2","miRTarBase_2017","DOWN"
"hsa-miR-297","5/190",0.65752932338038,0.877575081080805,0,0,0.894496906545099,0.375032066337623,"MX2;CBX1;DEK;CTSE;ETV6","miRTarBase_2017","DOWN"
"hsa-miR-2909","1/43",0.721987039135095,0.903154790590927,0,0,0.788441188441188,0.256833212463202,"EIF4E3","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","1/61",0.837449579180636,0.944059575860248,0,0,0.551396011396011,0.0978144659364508,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","1/61",0.837449579180636,0.944059575860248,0,0,0.551396011396011,0.0978144659364508,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","1/62",0.842226827978808,0.945831189994074,0,0,0.542328709541824,0.0931210441140103,"CDKN1A","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","2/119",0.867391083655537,0.961162651255424,0,0,0.564834328532959,0.0803563404639826,"PTBP3;PSMB9","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.88971336998946,0.966159093187425,0,0,0.452897787144362,0.0529237895386944,"STAT3","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","1/98",0.946145630571636,0.983786804750423,0,0,0.340417657943431,0.0188451056406985,"PLAC8","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","2/169",0.960499071780802,0.984769369566541,0,0,0.394696907554754,0.0159071786389446,"NFKBIA;STAT1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","5/341",0.973171934994689,0.988587056919567,0,0,0.488638226374887,0.0132882753492943,"LEPROTL1;CHD7;MXI1;SELENOF;TM6SF1","miRTarBase_2017","DOWN"
"hsa-miR-2909","53/1912",0.687381966912589,0.999993837542614,0,0,0.939009756299409,0.352002031899317,"DAZAP2;CLIC4;TES;EIF4E3;SLC35B4;MRFAP1;ATP5G3;PNP;ADAMTSL4;ITGAV;EMB;RAC1;JAK2;UBXN4;GOLGA7;PDIA3;THOC3;PARP9;TAPBP;ETV6;DNAJC3;TMBIM6;SLC25A4;IFNAR1;AGPAT5;NDUFB9;ENY2;TMED10;SP140;DOT1L;AK2;RPS27L;TOR1AIP2;CACNA1C;IL2RG;HIGD1A;ATP5L;TBX21;MYO6;MXI1;XBP1;EDEM1;FAM229B;LSM5;NUDT21;PARP11;CDK6;OTULIN;CAPZA2;HNRNPA2B1;CYCS;RPL22L1;POLR3K","TargetScan_microRNA_2017","DOWN"
"mmu-miR-290-3p","46/1739",0.789564241777946,0.999993837542614,0,0,0.891651899980311,0.210674230912919,"CD274;DAZAP2;CDKN1A;CLIC4;DOCK4;EIF4E3;SLC35B4;LUZP1;CD81;ITGB3;IL24;AK2;ABRACL;LAGE3;MRPL32;TM9SF3;PLAC8;PPP1CC;SERP1;LEPROTL1;LAMP2;EIF4H;TMED2;ITGAV;CLIC1;BCAP31;STAT1;EDEM1;SSR2;STAT3;PML;MPEG1;DNAJC3;CDK6;TRAF4;IRF4;IRF1;IL2RB;RFXAP;NCOA7;CD47;ATF3;ASF1A;DCP2;F2RL2;ITM2C","TargetScan_microRNA_2017","DOWN"
"mmu-miR-292-3p","46/1739",0.789564241777946,0.999993837542614,0,0,0.891651899980311,0.210674230912919,"CD274;DAZAP2;CDKN1A;CLIC4;DOCK4;EIF4E3;SLC35B4;LUZP1;CD81;ITGB3;IL24;AK2;ABRACL;LAGE3;MRPL32;TM9SF3;PLAC8;PPP1CC;SERP1;LEPROTL1;LAMP2;EIF4H;TMED2;ITGAV;CLIC1;BCAP31;STAT1;EDEM1;SSR2;STAT3;PML;MPEG1;DNAJC3;CDK6;TRAF4;IRF4;IRF1;IL2RB;RFXAP;NCOA7;CD47;ATF3;ASF1A;DCP2;F2RL2;ITM2C","TargetScan_microRNA_2017","DOWN"
"mmu-miR-293","9/382",0.791234376923199,0.999993837542614,0,0,0.796246648793566,0.186449951757307,"LUZP1;EPAS1;VMA21;DOT1L;CHD7;NUCB1;CD47;PML;IFNAR1","TargetScan_microRNA_2017","DOWN"
"hsa-miR-296-3p","51/1950",0.825359433446511,0.999993837542614,0,0,0.879228123016049,0.168755802127,"DAZAP2;EIF4E3;SERPINE2;MRPS14;ITGB3;MRFAP1;ATP5G3;SLC2A6;ICAM1;PCLAF;HMGN2;UBXN4;RAB2A;CD53;GBP5;MPEG1;TMEM254;RER1;IRF4;WDFY1;UBA52;DCP2;IFNAR1;TMED10;TM2D2;EPAS1;DOT1L;AK2;RPS27L;TOR1AIP2;CACNA1C;STX11;ATP5L;SELENOH;CDC42;PPP4C;PSMB2;SAP18;GBP4;HSPA5;LIF;PARP14;VMP1;VMA21;OSTC;OTULIN;CAPZA2;FXYD5;ITM2A;ULBP1;ITM2C","TargetScan_microRNA_2017","DOWN"
"mmu-miR-296-3p","39/1605",0.908716673265451,0.999993837542614,0,0,0.812596748548334,0.077783324180638,"CD274;BTG2;FCMR;TES;EIF4E3;SERPINE2;TEX264;MRPS14;CHD7;TOR1AIP2;CACNA1C;HMGB1;LIMD2;CDC42;SERP1;PSMB2;RGS1;MYO6;BAK1;ICOS;HMGN2;ST3GAL2;MCL1;PDIA3;PML;BATF;SLC4A7;H1F0;CDK6;TRAF4;SELL;RER1;VMA21;NUCB1;MCM5;NCOA7;CD47;MXD1;ITM2A","TargetScan_microRNA_2017","DOWN"
"mmu-miR-297a","46/1955",0.955326510675529,0.999993837542614,0,0,0.781124497991968,0.0356990306533153,"TRAM1;DOCK4;EIF4E3;SLC35B4;CNP;TM2D2;EI24;CHD7;AK2;ATP5J;SELENOF;TMEM97;HIGD1A;SELENOK;STX11;TM9SF3;CDC42;MAP1LC3B;SERP1;PSMB2;LAMP2;MXI1;PCLAF;EMB;JAK2;GBP2;GOLGA7;EGLN3;EDEM1;H3F3A;PARP14;PARP12;PTBP3;PSMA5;ERP44;PARP11;CARHSP1;CDK6;PSMA1;OTULIN;TAX1BP1;WDFY1;NCOA7;DNA2;CD47;ITM2B","TargetScan_microRNA_2017","DOWN"
