"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Cspp1",15.7252767870134,0.000279390847189433,0.0181989727981429,0.566003291407368,0.99995937203639
"Arfgef1",27.104938375266,-0.00033972850943208,0.0181979533997483,0.516333192856858,0.99995937203639
"Ncoa2",42.9962400823014,8.31739066371077e-05,0.0181990468623434,0.863562124023822,0.99995937203639
"Rpl7",43.2166048181251,-5.47039621015092e-06,0.0182005915351275,0.98965819815354,0.99995937203639
"Kcnq5",83.0295420870499,0.000338389158713331,0.0182007701573823,0.414024650637901,0.99995937203639
"Uggt1",16.9118996580975,0.000203920369331674,0.0181987592585687,0.680182688434314,0.99995937203639
"Tmem131",16.6201816104497,7.38338922149353e-05,0.018199133106474,0.8779444463295,0.99995937203639
"Eif5b",22.4449433515498,-2.15073646309411e-05,0.0181981920127475,0.966695615479353,0.99995937203639
"Rev1",14.5922432852796,3.57585501404761e-05,0.0181991911375672,0.940437496327448,0.99995937203639
"Aff3",20.1004356177267,-0.000664038809712486,0.018198805411949,0.17799887338592,0.99995937203639
"Map4k4",22.6097943959519,2.59907782703778e-05,0.0181982949168387,0.959472034936446,0.99995937203639
"Tpp2",31.2346677644523,8.52764522084054e-05,0.0181984592738673,0.866059605451343,0.99995937203639
"Stat4",41.809253149643,-6.97292456959981e-05,0.0181991538661791,0.884493660245284,0.99995937203639
"Stat1",60.3152572464601,-9.03254295758795e-05,0.0182010275751305,0.822573514281379,0.99995937203639
"Gls",28.2017896273409,-1.89427212666252e-05,0.0181979274342289,0.971182278264896,0.99995937203639
"Stk17b",25.2735088457728,-6.59815750079071e-05,0.0181980852038345,0.89880931083127,0.99995937203639
"Ankrd44",114.014404621079,-3.80283607789667e-05,0.0181998841776607,0.932873123477935,0.99995937203639
"Sf3b1",25.7262201055455,-0.000354904775194152,0.0181982670073268,0.488589193189848,0.99995937203639
"Clk1",18.0975737576357,0.000164703762850714,0.0181986331288773,0.741502274976001,0.99995937203639
"Casp8",15.0869384892472,-1.2578551795515e-05,0.0181992190948808,0.978984338779877,0.99995937203639
"Nop58",23.5507324990493,0.00019676757437643,0.0181982269183738,0.701788015895818,0.99995937203639
"Icos",21.9136060847545,4.96628986846168e-05,0.0181983477444621,0.922363346536705,0.99995937203639
"Rpl37a",65.1965871419426,0.000188412624660134,0.0182020246748127,0.595552460250677,0.99995937203639
"Arpc2",34.7076532020618,-0.000327968432615023,0.0181982733984159,0.521994105378149,0.99995937203639
"Usp37",12.9401888910962,-0.000254197624065864,0.0181996469942479,0.581298529739695,0.99995937203639
"Cul3",38.3626459978889,-8.87896658210482e-05,0.0181982748604832,0.862371064635657,0.99995937203639
"Dock10",171.483990634013,0.000145343320015424,0.0181970520880011,0.792996279697923,0.99995937203639
"Agfg1",20.3829347416882,-0.000247607608320526,0.018198572331428,0.621504386268941,0.99995937203639
"Trip12",25.1015508426519,-3.80851441282845e-05,0.0181979941992538,0.941842375040002,0.99995937203639
"Sp100",29.2852325855855,-0.000426567962772209,0.0181979348670576,0.415699819756559,0.99995937203639
"Cab39",28.8180466673328,0.000157212730845594,0.0181978271369293,0.765816317444226,0.99995937203639
"Psmd1",17.8128700303731,-2.78816449362805e-05,0.018198673090278,0.955338601269266,0.99995937203639
"Ncl",82.5756946247093,-1.73081609838151e-05,0.0182009332975543,0.966083161581879,0.99995937203639
"Ptma",152.118453424175,-0.000324151563957635,0.018199299936113,0.494441203512033,0.99995937203639
