"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29b-3p","32/261",3.52431523710675e-07,0.000665625638164282,0,0,3.00182033402632,44.6022757460011,"ITGB1;BTG2;DOT1L;MAZ;ISG20L2;IFIH1;CCND2;TESPA1;C1QTNF6;TBX21;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;STAT3;DNMT3A;TET2;TET1;ZFP91;CCNA2;MORF4L1;CDK6;NASP;MORF4L2;TET3;DNAJB11;SGK1;MXD1;RSL24D1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","31/254",5.91920948832757e-07,0.000665625638164282,0,0,2.98380752689818,42.7874799025374,"ITGB1;KDM5B;CHIC2;BTG2;DOT1L;MAZ;ISG20L2;CCND2;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DNMT3A;TET2;ZFP91;CCNA2;MORF4L1;CDK6;NASP;MTHFD2;MORF4L2;TET3;OTULIN;SGK1;MXD1;CREB5","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","31/264",1.36835359260764e-06,0.000990345912649777,0,0,2.85423349787849,38.5375818241318,"ITGB1;KDM5B;BTG2;DOT1L;MAZ;ISG20L2;CACNA1C;CCND2;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DNMT3A;TET2;TET1;ZFP91;NMI;CCNA2;MORF4L1;CDK6;NASP;MORF4L2;TET3;SGK1;MXD1;IFNAR1","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","8/47",0.00115512574055184,0.0815631468023799,0,0,4.33248052760248,29.302931665986,"EOMES;PIGT;TBX21;DNMT3A;DNMT3B;TET1;MCL1;IFNAR1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","7/51",0.00796305543727484,0.208972746033917,0,0,3.35553206483439,16.2170935392472,"EOMES;PIGT;TBX21;DNMT3A;DNMT3B;BAK1;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","3/13",0.0190696354844396,0.302159552217114,0,0,6.3109151047409,24.9890653187326,"JAGN1;DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","7/63",0.023883474007295,0.319413075883174,0,0,2.63482834994463,9.83994702012334,"ATP6V1A;TBC1D1;CDKN1A;DCUN1D5;H3F3B;HIF1A;KLF3","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","6/74",0.120152887909544,0.539886128852529,0,0,1.85665018219677,3.9342236917012,"KCNK5;GNA13;SOCS1;JUND;STAT3;LZIC","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","16/258",0.130712769588939,0.553691865664316,0,0,1.39390241647716,2.83624707011155,"LGALS3BP;EIF5A;KDM5B;ARF1;CHTOP;MAZ;ISG20L2;HIPK2;TOMM22;ETV6;SLC7A5;IRF1;ANKRD52;SNRPC;PSPH;ITM2C","miRTarBase_2017","DOWN"
"hsa-miR-298","10/165",0.21966652046808,0.649720127728506,0,0,1.3573476702509,2.05725680070232,"CDKN1A;PPP1R11;BDH1;ID2;FBXO28;AK2;SSR1;EIF2AK2;BAX;DCTPP1","miRTarBase_2017","DOWN"
"hsa-miR-297","11/190",0.248446115358571,0.662792465015786,0,0,1.2926902020246,1.80010897769777,"PURA;MX2;FBXO28;CBX1;C1D;NUCKS1;ZSWIM6;GLRX2;LPP;MMADHC;ETV6","miRTarBase_2017","DOWN"
"mmu-miR-296-5p","1/7",0.278211315411991,0.690485909874684,0,0,3.4990832416575,4.47663726622545,"TMED9","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","2/24",0.29878345335964,0.695819860958994,0,0,1.90909090909091,2.30625093535315,"PIGT;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","4/61",0.301304025906212,0.695819860958994,0,0,1.47422640486426,1.76853428777941,"CDKN1A;KIF5B;GLRX2;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","4/61",0.301304025906212,0.695819860958994,0,0,1.47422640486426,1.76853428777941,"CDKN1A;KIF5B;GLRX2;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","4/62",0.311675130909663,0.703273190945809,0,0,1.44873258734871,1.68892358514731,"CDKN1A;KIF5B;GLRX2;EMC8","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","8/146",0.346763210180912,0.726922153130877,0,0,1.2180339985218,1.29003579255715,"RAB27B;GLRX2;ATF6;GATA1;DCP2;PTPN2;ETV6;VAMP3","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","8/146",0.346763210180912,0.726922153130877,0,0,1.2180339985218,1.29003579255715,"RAB27B;GLRX2;ATF6;GATA1;DCP2;PTPN2;ETV6;VAMP3","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","6/119",0.458221420966965,0.796727335555173,0,0,1.11463309577884,0.869862744110481,"KCNK5;SLC7A5;SH3BP2;SRSF2;PTBP3;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","8/169",0.505645702332259,0.812810426659233,0,0,1.04276211593285,0.711079349349377,"NFKBIA;CCNA2;CYSLTR1;MYT1L;OAS3;TET3;RASA2;GTPBP2","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","1/16",0.525439843319606,0.818753326192717,0,0,1.3989732306564,0.900266652319112,"CDKN1A","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","10/219",0.541097792738632,0.819200121539775,0,0,1.00377458798511,0.616473436594371,"DFFB;SIAH2;ISG20L2;NOC4L;SLC3A2;AZI2;VAMP3;TAPBP;TSPAN31;POLR2L","miRTarBase_2017","DOWN"
"hsa-miR-2909","2/43",0.588528690958514,0.840466102441213,0,0,1.02336950682282,0.542518468101811,"VPS4A;SRSF2","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","2/74",0.856194131674468,0.936248895775078,0,0,0.581803720019579,0.090329762957952,"SLC7A5;LUZP1","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","11/341",0.911545862000952,0.957520054605499,0,0,0.695587690025955,0.0644207209820122,"DUSP22;PURA;GNAQ;LEPROTL1;SSR3;CHD7;SUCO;SELENOF;CPNE3;TM6SF1;LMNB1","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","2/98",0.941298992101324,0.971501098799762,0,0,0.435802129221733,0.0263636106309296,"PLAC8;VAMP3","miRTarBase_2017","DOWN"
"mmu-miR-297c-5p","2/107",0.958547585854258,0.981526887237602,0,0,0.398258863016572,0.0168607157234532,"GNAQ;CPNE3","miRTarBase_2017","DOWN"
"mmu-miR-297b-5p","2/108",0.960132588868711,0.981838164879872,0,0,0.394480924278946,0.0160490187877142,"GNAQ;CPNE3","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","1/71",0.963563669589454,0.982829208963068,0,0,0.298915605846299,0.0110947643780909,"ACADSB","miRTarBase_2017","DOWN"
