"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29a-3p","34/264",6.04503792851366e-06,0.0044567042127967,0,0,2.51898895159367,30.2688584214171,"ITGB1;ITIH5;KDM5B;BTG2;DOT1L;ISG20L2;CACNA1C;HMGCR;OAZ1;BBC3;ZFP36;CCND2;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DNMT3A;TET2;TET1;ZFP91;NMI;MORF4L1;CDK6;TRAF4;MORF4L2;SPRTN;HBP1;MXD1;IFNAR1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","31/254",4.40317464538831e-05,0.0118045109356819,0,0,2.36322869955157,23.7046010230587,"ITGB1;CD274;KDM5B;CHIC2;BTG2;DOT1L;ISG20L2;HMGCR;BBC3;CCND2;TESPA1;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;WSB2;DNMT3A;TET2;ZFP91;MORF4L1;CDK6;PSMA2;MORF4L2;OTULIN;SPRTN;MXD1;CREB5","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","10/47",0.000239284641513588,0.0306804525140683,0,0,4.55325629744234,37.9643987358842,"EOMES;ZFP36;PIGT;ARPC3;TBX21;DNMT3A;DNMT3B;TET1;MCL1;IFNAR1","miRTarBase_2017","DOWN"
"hsa-miR-29b-3p","29/261",0.000389050251828232,0.0409753283086234,0,0,2.12010919017288,16.6466776657184,"ITGB1;BTG2;DOT1L;ISG20L2;HMGCR;BBC3;IFIH1;CCND2;TESPA1;C1QTNF6;TBX21;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;STAT3;DNMT3A;TET2;TET1;ZFP91;MORF4L1;CDK6;MORF4L2;DNAJB11;SPRTN;MXD1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","10/63",0.00261070132884663,0.126212429815881,0,0,3.17598811894556,18.8912104898118,"ATP6V1A;RAB21;TBC1D1;CDKN1A;DCUN1D5;H3F3B;SFT2D2;HIF1A;KLF3;CERS2","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","8/51",0.00731740189849871,0.211559001947772,0,0,3.12774086378738,15.3806655284988,"EOMES;PIGT;TBX21;DNMT3A;DNMT3B;BAK1;BBC3;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-298","17/165",0.0120004569144166,0.26014779293414,0,0,1.93585034179094,8.56189932209085,"DCTN6;CDKN1A;PPP1R11;DCUN1D3;FBXO28;AK2;EIF2AK2;BCL10;SPTY2D1;BDH1;ID2;BBX;SSR1;CD9;BAX;MPLKIP;DCTPP1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","3/13",0.0334537421625415,0.363807951508087,0,0,5.02986666666667,17.0894328632718,"JAGN1;DNMT3A;DNMT3B","miRTarBase_2017","DOWN"
"hsa-miR-2909","4/43",0.22278375079457,0.662670526696384,0,0,1.71849621315813,2.58041435656699,"PPP1CB;EIF4E3;SLC2A1;HBP1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","2/16",0.227205494694389,0.667097013314206,0,0,2.39253996447602,3.5455059495929,"CDKN1A;FGFR1OP2","miRTarBase_2017","DOWN"
