"","baseMean","avg_log2FC","lfcSE","p_val","p_val_adj"
"Ccl4",10230.6352993875,-2.24108781657787,0.105441240269702,5.28124646895955e-104,6.99025782631486e-100
"Nkg7",11906.2337426996,-1.26761447327367,0.0994457746685392,2.23274563830034e-38,1.47763106342717e-34
"P2ry14",3527.75441634476,-1.79483017787794,0.157107864651785,6.21476020875015e-33,2.08409840364622e-29
"Eomes",19765.7113206336,-1.35529056721383,0.115927322054373,6.29827260092542e-33,2.08409840364622e-29
"Ccr5",1564.11494129643,-2.14463812563921,0.201523986880513,4.72413506894564e-30,1.25057303545129e-26
"Serpina3f",2227.6800940591,-1.67640996569235,0.159169992998112,3.06274307073555e-28,6.75641121404261e-25
"Zfp608",9875.99663647893,-1.12298671525144,0.11271755813629,1.98714678635642e-24,3.75741069488766e-21
"Nr4a3",2399.68290243269,-1.331151684356,0.136076120189048,6.38136512527338e-24,1.05579685997648e-20
"Crip1",30907.0532228348,1.04314949122426,0.108514795348636,5.19730247340111e-23,7.64349950421524e-20
"Samd3",601.03621703118,-1.92671946736193,0.216891923918006,5.02365945207227e-22,6.64931565076286e-19
"Ccn3",2916.74168904687,-1.40152933767892,0.154808966984903,4.4189549008021e-21,5.31720791518333e-18
"Gcnt2",477.76325874498,-1.98102523801679,0.251085117895986,1.75933068076485e-18,1.94054174088362e-15
"Ccr2",956.129992647127,-1.48337049069236,0.180284395665261,3.53959801629397e-18,3.60385533412823e-15
"Asb2",12225.5061786586,-0.898718129594058,0.111731574683402,1.05577827088498e-17,9.98162942388116e-15
"Fasl",1373.39588020368,-1.63916010035198,0.206400693234773,1.23328362634817e-17,1.08824947188963e-14
"Fgl2",1311.19650419442,-1.31169637276598,0.160547326203248,1.44503175702068e-17,1.19540252099536e-14
"Lilrb4b",3040.05417125529,-1.27667245268346,0.15839356281251,4.04888357587984e-17,3.15241311825562e-14
"Tmem108",3496.95521753609,0.959244665002858,0.12058510177846,4.6457494853709e-17,3.4161744549094e-14
"Actn1",2077.21549974024,1.21172572947534,0.155041865725358,3.35060737599912e-16,2.33413890677496e-13
"Slc24a3",1170.09732208232,-1.36866752226809,0.177282678444487,3.99419973664892e-16,2.64336138571426e-13
"Tgm2",2707.85463477214,-1.0209803700541,0.132025346007859,4.36433639303748e-16,2.75077888086876e-13
"Crmp1",1177.60851159517,1.31869764236159,0.173921055395068,1.4419467745008e-15,8.67527613967846e-13
"Ms4a4c",7098.64840046772,-0.94261797134499,0.126361615507342,1.58155763911e-15,9.10152039619997e-13
"Egr3",5214.78702414283,-0.867690762282861,0.119527249810164,2.43147043505244e-15,1.34095594493142e-12
"Slamf7",1075.67990724465,-1.19713228914147,0.161255749189194,6.54472355690691e-15,3.4650384399688e-12
"Egr1",4924.23774829049,-0.827724044577164,0.118375313512026,8.95641549867004e-15,4.55950444386141e-12
"Gm4841",5236.82420644492,-0.976788102385113,0.136366751991662,1.85433499873815e-14,9.09036223825856e-12
"Il13",814.096855556655,-1.32456712527067,0.183657152668297,2.14827126963863e-14,1.01551851874775e-11
"Lrrc32",5935.91962634789,-0.84869158352436,0.125163893255236,5.15431170233052e-14,2.35249895489816e-11
"Tnfrsf9",10316.9601540225,-0.71729661408103,0.109750166125329,6.70135486397548e-14,2.95663776598598e-11
"Ly6c2",2193.89051067428,-1.27085246528367,0.180317944022042,8.22881340737263e-14,3.51343787935433e-11
"Lilrb4a",4884.61934946665,-1.07113550323635,0.152542032440572,9.23242690410407e-14,3.81876257821005e-11
"Mx1",2570.02775301559,-1.12734813077571,0.163639702283057,2.66169878922762e-13,1.06758318709748e-10
"Slc6a1",177.475178073645,-2.3079599802822,0.386072290896307,5.12523928106414e-13,1.93185588322018e-10
"ENSMUSG00000121513",714.377106760431,-1.36249787368234,0.202508433550187,5.17784584650192e-13,1.93185588322018e-10
"Lta",60108.5340778786,-0.701344940985521,0.11277466724839,5.40032242967262e-13,1.93185588322018e-10
"Ar",19753.5290342378,-0.873681958869847,0.134924207272904,5.305217180761e-13,1.93185588322018e-10
"Fbln2",2183.06343469919,-1.1754736024688,0.173623715123169,6.10781298576025e-13,2.1274477020927e-10
"Cdkn1a",75339.6271634574,-0.761340570970112,0.122058888017017,6.62547070537447e-13,2.24858282708555e-10
"Gbp2",28637.0550332613,-0.677742110845841,0.11036553023262,9.09291948486798e-13,3.00884705754282e-10
"Nfkbia",48253.3320379806,-0.647218748710975,0.105690417926749,1.17668771636266e-12,3.79869234482344e-10
"Egln3",18219.3136169091,-0.79774789071365,0.130972878512038,2.40104181794808e-12,7.56671178627638e-10
"Vegfc",281.769528762059,-1.85334209973586,0.309942952187457,2.88567509843338e-12,8.88251060531724e-10
"Hopx",1653.72261736413,-1.19381971704453,0.184629368301064,4.22639654549944e-12,1.27137692445979e-09
"Cpe",2880.15302347498,-0.818412345270734,0.135745007629208,4.40151459143943e-12,1.28104884852084e-09
"Nfil3",11735.4369025435,-0.844055461962282,0.138939454540473,4.45211899606819e-12,1.28104884852084e-09
"Serpine2",3693.03267541858,-0.752566313051578,0.128370263671069,6.64633189709456e-12,1.8717201912754e-09
"Fhl2",1567.05910320562,-1.18798141352283,0.187290439252197,8.95943877880734e-12,2.47056524325612e-09
"Ccdc28b",1863.49934723171,-1.07537612367309,0.175203819773906,2.34091888288542e-11,6.3233474150758e-09
"Nrgn",6077.6127532309,-0.710369691991371,0.126780240333877,2.6752148024552e-11,7.0818286250594e-09
"Creb5",987.798975013854,-1.27211606944529,0.208596240583119,3.50002909493586e-11,9.08360492168059e-09
"Sema7a",5477.03796765514,-0.874590351569084,0.1526632670664,4.72498927396725e-11,1.20269150058136e-08
"Gbp2b",40171.4574855183,-0.568452532287622,0.0999237359447849,4.98632012938957e-11,1.24526289118114e-08
"Gm50237",9253.93073264465,-0.733114104288794,0.133616299300654,5.7355766474736e-11,1.4058535649252e-08
"Flna",21399.9894954396,0.628627914801727,0.114587637428339,7.24924474037025e-11,1.74456369788256e-08
"Egr2",1378.70192688004,-0.925907704468387,0.162226995569095,8.85247455516245e-11,2.09234559307375e-08
"Gm19585",18844.6655697699,-0.667477644449246,0.124681964411472,1.22155698294003e-10,2.83658389933233e-08
"Trgc1",1094.88872234284,-1.1754892162287,0.200030983490324,1.29090649700404e-10,2.94593765419749e-08
"Tgtp1",7612.71524084812,-0.670206415761343,0.126628474967958,1.71925292877115e-10,3.85695453647711e-08
"Mpeg1",415.52942640041,-1.46308849137958,0.261519819080165,2.87719819535103e-10,6.34709921894437e-08
"Gm36551",1584.38870209188,-0.885521741178303,0.164171369874079,3.27018323855229e-10,7.09576153204558e-08
"Gbp10",8726.21832896733,-0.58740782734397,0.111891393760926,4.60612209523897e-10,9.83332775041661e-08
"Rasgrp2",6719.0089038457,0.775363045452021,0.15105997012726,5.31902810003001e-10,1.11750247511107e-07
"Gem",503.61859491312,-1.29708724347482,0.232105978639067,5.42744563182407e-10,1.12246359973162e-07
"Selp",590.8341890987,-1.15122955122348,0.205938951646494,5.62949135992533e-10,1.12896890363593e-07
"Cd8a",5017.00251036965,-0.693047473622418,0.136534677352468,5.59586815592456e-10,1.12896890363593e-07
"Bak1",9640.78515828531,-0.765997606798766,0.15002929676878,5.82950863648818e-10,1.15163248227698e-07
"Tmem37",884.269855101329,-1.01451883786444,0.18589157668003,6.47213731027535e-10,1.25635684061715e-07
"Kdm5b",10998.8075432588,-0.556500371126283,0.105509968981864,6.54945769134054e-10,1.25635684061715e-07
"Crtam",995.492030070636,-1.04706615067765,0.190833142907432,6.69179117116467e-10,1.26532211345051e-07
"Dock4",3919.85524872867,-0.66009497714049,0.130912195200731,7.35000837001569e-10,1.37020719416236e-07
"Ptpn5",370.940020024862,-1.36401735181844,0.253563410571784,1.29779283773239e-09,2.38577583336471e-07
"Tdg",11861.868235529,-0.743612883164941,0.151388053886176,1.48546141227072e-09,2.69336537709799e-07
"Gm17322",1027.44061410807,-0.97677561914567,0.187360808686192,1.68880428176254e-09,3.02067749640661e-07
"Large1",9891.75363147961,-0.663548053588801,0.136085113495612,1.78818718828537e-09,3.15579274988601e-07
"Erp29",41237.1170300981,-0.72900021742968,0.150681581233676,2.10097775425364e-09,3.61149890328586e-07
"Xbp1",96869.7234061065,-0.575888778752618,0.115119306492826,2.07745064753946e-09,3.61149890328586e-07
"Dnah8",28961.4426854367,0.659019384633932,0.137898369328488,3.0503763141704e-09,5.17625396081532e-07
"Il18rap",2065.72124954172,-0.846720667965093,0.17349486304377,3.25230975935441e-09,5.44905974364746e-07
"Sdk1",1369.9502162653,0.915876687316252,0.184889374093625,3.80705088557008e-09,6.2987656901757e-07
"Gimap1os",11672.2604309772,-0.571871963800277,0.117103765730333,4.0928218088871e-09,6.68797400770737e-07
"Gm35113",963.242195349595,-0.940915847343793,0.1897632482393,4.43934313574619e-09,7.16574948106543e-07
"Tm6sf1",9984.7715767355,-0.654525284451218,0.13941530047174,4.83411245308332e-09,7.7089533047001e-07
