"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Database","gene_set"
"hsa-miR-29b-3p","49/261",3.62005066138865e-11,1.08601519841659e-07,0,0,3.3165475806215,79.7362644805753,"ITGB1;BTG2;CRYBG1;PIK3CG;BBC3;LASP1;C1QTNF6;RACK1;DNMT3B;GOLGA7;KDM6B;ENTPD1;DUSP2;CSGALNACT2;CTNNBIP1;DNMT3A;COMMD2;TET2;ZFP91;RUNDC3B;CCNA2;MORF4L1;COX7A2L;TUBB2A;MYCN;IFNG;MORF4L2;TET3;ANGPTL4;PPIC;B4GALT5;DOT1L;MAZ;ISG20L2;PDGFA;NEDD9;PIK3R1;TDG;MCL1;KLHDC3;FEM1B;CDK6;NASP;IMPDH1;SPRTN;MDM2;LRP10;MXD1;TPT1","miRTarBase_2017","DOWN"
"hsa-miR-29c-3p","43/254",1.48109748389805e-08,2.22164622584708e-05,0,0,2.91081096943642,52.4758014723093,"ITGB1;KDM5B;CHIC2;BTG2;CRYBG1;DOT1L;MAZ;ISG20L2;NEDD9;BBC3;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DUSP2;WSB2;FZD5;KMT5C;FEM1B;CTNNBIP1;KLHL28;DNMT3A;COMMD2;TET2;ZFP91;CCNA2;MORF4L1;COX7A2L;TUBB2A;MYCN;CDK6;NASP;MTHFD2;MORF4L2;TET3;OTULIN;SPRTN;MDM2;MXD1","miRTarBase_2017","DOWN"
"hsa-miR-29a-3p","43/264",4.71849496533704e-08,4.71849496533704e-05,0,0,2.77759410503901,46.8557650852884,"ITGB1;KDM5B;BTG2;CRYBG1;DOT1L;MAZ;ISG20L2;NEDD9;PIK3R1;BBC3;C1QTNF6;TDG;DNMT3B;GOLGA7;MCL1;KDM6B;KLHDC3;ENTPD1;DUSP2;CD93;KMT5C;FEM1B;CTNNBIP1;DNMT3A;COMMD2;TET2;ZFP91;SERPINB9;CCNA2;MORF4L1;COX7A2L;TUBB2A;MYCN;CDK6;NASP;TRAF4;IMPDH1;MORF4L2;TET3;SPRTN;MDM2;HBP1;MXD1","miRTarBase_2017","DOWN"
"mmu-miR-29b-3p","10/51",0.00175135187389618,0.105267367767618,0,0,3.42825586746434,21.7603991545561,"EOMES;DUSP2;PIGT;BCL2L11;CTNNBIP1;DNMT3A;DNMT3B;BAK1;BBC3;MCL1","miRTarBase_2017","DOWN"
"hsa-miR-29c-5p","4/13",0.00867919772486829,0.252011041957593,0,0,6.22956841138659,29.570678441419,"JAGN1;DNMT3A;DNMT3B;GSE1","miRTarBase_2017","DOWN"
"hsa-miR-299-5p","9/63",0.0233376801089461,0.345969852589524,0,0,2.33924082453494,8.79013261995117,"SLC35A1;CDKN1A;HAX1;DCUN1D5;H3F3B;SPP1;POLK;CERS2;ATG5","miRTarBase_2017","DOWN"
"mmu-miR-297a-5p","30/341",0.0742972194521477,0.489526517811089,0,0,1.35669142920501,3.5269659505324,"UHRF1BP1L;AMIGO1;MPV17L;ARRB1;PIK3R1;ELK3;STK3;LMNB1;EEA1;PURA;SLK;TSPAN9;ZMAT3;LEPROTL1;PSD3;CAPN2;P2RY12;KCNK10;GALNT3;SSR3;PBX3;SLC4A10;SUCO;TM6SF1;SULF2;DUSP22;DNM3;XPOT;GNAQ;PDCL","miRTarBase_2017","DOWN"
"mmu-miR-29a-3p","5/47",0.202719467932462,0.633538403040821,0,0,1.66693519513068,2.66031553164437,"EOMES;PIGT;DNMT3A;DNMT3B;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-291b-3p","2/16",0.28997829418128,0.706911006574955,0,0,1.99882113385489,2.47443903649835,"CDKN1A;PPP1R3B","miRTarBase_2017","DOWN"
"hsa-miR-298","13/165",0.308473233560618,0.715317520740811,0,0,1.1976918942591,1.40862963329904,"DCTN6;CDKN1A;DUSP2;PPP1R11;KLHL28;AK2;SPTY2D1;BDH1;ID2;BAX;SKIL;DCTPP1;BCL2L1","miRTarBase_2017","DOWN"
"hsa-miR-2909","4/43",0.322564745848156,0.726150695447072,0,0,1.43528097247106,1.62395066652318,"PPP1CB;FOSL1;SLC2A1;HBP1","miRTarBase_2017","DOWN"
"hsa-miR-296-3p","19/258",0.362225583877823,0.745747950975541,0,0,1.11309152878636,1.13033120320312,"MACF1;KDM5B;ARF1;CXADR;HILPDA;MAZ;ISG20L2;PTMS;FOSL1;CASTOR2;ERCC1;RPUSD3;LMNA;RACK1;CTNNA1;ANKRD52;SNRPC;MTA3;GRINA","miRTarBase_2017","DOWN"
"mmu-miR-29c-3p","2/24",0.482530272139923,0.815203447974356,0,0,1.2714314942372,0.926506903865294,"PIGT;MCL1","miRTarBase_2017","DOWN"
"mmu-miR-292a-3p","1/10",0.498915891192078,0.815203447974356,0,0,1.55388972180576,1.08044710847495,"ANKRD37","miRTarBase_2017","DOWN"
"mmu-miR-290a-3p","1/11",0.532379911561588,0.833145401504833,0,0,1.39842578710645,0.881564714494488,"ANKRD37","miRTarBase_2017","DOWN"
"hsa-miR-296-5p","5/74",0.554904286939097,0.842892587755591,0,0,1.01318513675493,0.596725149418297,"PLEKHA2;POLR2E;ZCCHC3;ARL8A;BBC3","miRTarBase_2017","DOWN"
"mmu-miR-292a-5p","9/146",0.645718375806236,0.880421875861352,0,0,0.917924497143046,0.401492667362463,"CDK7;EXOSC4;CD93;ZMAT3;PLEK;PDCD4;RAB27B;GLRX2;DCP2","miRTarBase_2017","DOWN"
"mmu-miR-290a-5p","9/146",0.645718375806236,0.880421875861352,0,0,0.917924497143046,0.401492667362463,"CDK7;EXOSC4;CD93;ZMAT3;PLEK;PDCD4;RAB27B;GLRX2;DCP2","miRTarBase_2017","DOWN"
"mmu-miR-297b-3p","10/169",0.698287523960639,0.890672862194692,0,0,0.878414619674855,0.315460066665662,"MEF2A;NFKBIA;CCNA2;CYSLTR1;RAD51D;ARL15;TET3;RASA2;PADI2;ARL8A","miRTarBase_2017","DOWN"
"hsa-miR-299-3p","4/71",0.706240303381815,0.893598021993017,0,0,0.834206129383137,0.29013666351111,"MYCN;ACADSB;B4GALT5;COX20","miRTarBase_2017","DOWN"
"mmu-miR-291b-5p","1/19",0.731033789257217,0.900973941994249,0,0,0.776570048309179,0.243295976871358,"RAB27A","miRTarBase_2017","DOWN"
"mmu-miR-291a-5p","1/19",0.731033789257217,0.900973941994249,0,0,0.776570048309179,0.243295976871358,"RAB27A","miRTarBase_2017","DOWN"
"mmu-miR-295-3p","3/61",0.782703909328719,0.915800205922838,0,0,0.722545821683753,0.1770243068876,"CDKN1A;KIF5B;GLRX2","miRTarBase_2017","DOWN"
"mmu-miR-294-3p","3/61",0.782703909328719,0.915800205922838,0,0,0.722545821683753,0.1770243068876,"CDKN1A;KIF5B;GLRX2","miRTarBase_2017","DOWN"
"hsa-miR-29a-5p","5/98",0.791219021106513,0.921229224898346,0,0,0.750747837335274,0.175810472487517,"PLAC8;DCTN6;TMSB4X;MAPK6;GEM","miRTarBase_2017","DOWN"
"mmu-miR-291a-3p","3/62",0.791950057004278,0.921229224898346,0,0,0.710261108566193,0.165673338818164,"CDKN1A;KIF5B;GLRX2","miRTarBase_2017","DOWN"
"hsa-miR-29b-2-5p","6/119",0.8137682071288,0.928605789800837,0,0,0.741205377654368,0.152747390283885,"MGAT5;FAM20B;RAPGEF2;DYNLL1;PTBP3;CERS2","miRTarBase_2017","DOWN"
"mmu-miR-298-5p","11/219",0.871807106288968,0.953109860612223,0,0,0.737229113409249,0.101138315204026,"DFFB;HELB;CDK7;EXOSC4;CD93;ZMAT3;ACOT2;ISG20L2;DYNLL1;TSPAN31;POLR2L","miRTarBase_2017","DOWN"
"hsa-miR-297","9/190",0.894124761631826,0.960448060185127,0,0,0.693132671683208,0.077568448971807,"DIAPH1;PURA;UBE2E3;CBX1;C1D;ZSWIM6;GLRX2;CTSE;MMADHC","miRTarBase_2017","DOWN"
"mmu-miR-297c-5p","3/107",0.977040016182299,0.986244969228431,0,0,0.401962058212058,0.00933664186249225,"DNM3;UHRF1BP1L;GNAQ","miRTarBase_2017","DOWN"
"mmu-miR-297b-5p","3/108",0.978226421901918,0.986790752280017,0,0,0.398112398112398,0.0087640943068601,"DNM3;UHRF1BP1L;GNAQ","miRTarBase_2017","DOWN"
"hsa-miR-29b-1-5p","1/74",0.994032123555,0.996356956453391,0,0,0.190918239510382,0.0011427898808172,"LZIC","miRTarBase_2017","DOWN"
"mmu-miR-293","35/382",0.0356895022957584,0.538307519808532,0,0,1.4212591443139,4.73691273565616,"EPAS1;RGS16;DOT1L;FHL2;CCAR2;LGALS3;PSTPIP1;LASP1;BCL2L11;RMND5A;UBASH3B;KCTD20;TSPAN9;SLC16A2;EIF2B1;HRAS;PHLDA1;SLC25A24;MEF2A;GALNT6;CERS6;DUSP1;PDE2A;PTPN11;SNX20;ETV5;PNRC1;TMEM37;MAFG;DNAJC10;FAM20B;TCF4;CD47;CDH17;PRR13","TargetScan_microRNA_2017","DOWN"
